mod,packageId,file,xpath
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Gigantelope""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Gigantelope""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Gigantelope""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Gigantelope""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Gigantelope""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_GreatDevourer""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_GreatDevourer""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_GreatDevourer""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Groundrunner""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Groundrunner""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Groundrunner""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Groundrunner""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Groundrunner""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Groundrunner""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Helixien""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Helixien""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Helixien""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_IronhuskBeetle""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_IronhuskBeetle""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_IronhuskBeetle""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Lockjaw""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Lockjaw""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Lockjaw""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Lockjaw""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Lockjaw""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Lockjaw""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MammothWorm""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MammothWorm""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MammothWorm""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Mantrap""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Mantrap""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Mantrap""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MatureFleshbeast""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MatureFleshbeast""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MatureFleshbeast""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MatureFleshbeast""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MatureFleshbeast""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MatureFleshbeast""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MeadowAve""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MeadowAve""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MeadowAve""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MeadowAve""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MeadowAve""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MeadowAve""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Metallovore""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Metallovore""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Metallovore""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MycoidColossus""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MycoidColossus""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MycoidColossus""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MycoidColossus""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MycoidColossus""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_MycoidColossus""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightMule""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightMule""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightMule""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightMule""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightMule""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightMule""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightAve""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightAve""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightAve""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightAve""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightAve""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightAve""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightRam""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightRam""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightRam""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightRam""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightRam""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_NightRam""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OcularNightling""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OcularNightling""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OcularNightling""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OcularNightling""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OcularNightling""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OcularNightling""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OvergrownColossus""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OvergrownColossus""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OvergrownColossus""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OvergrownColossus""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OvergrownColossus""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_OvergrownColossus""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Radyak""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Radyak""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Radyak""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Radyak""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Radyak""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Radyak""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RaptorShrimp""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RaptorShrimp""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RaptorShrimp""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Ravager""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Ravager""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Ravager""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RayHound""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RayHound""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RayHound""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RayHound""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RayHound""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RayHound""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RipperHound""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RipperHound""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RipperHound""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RipperHound""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RipperHound""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RipperHound""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoughPlatedMonitor""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoughPlatedMonitor""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoughPlatedMonitor""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoughPlatedMonitor""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoughPlatedMonitor""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoughPlatedMonitor""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoyalAve""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoyalAve""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoyalAve""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoyalAve""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoyalAve""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_RoyalAve""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandLion""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandLion""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandLion""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandLion""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandLion""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandLion""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandProwler""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandProwler""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandProwler""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandProwler""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandProwler""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandProwler""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandSquid""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandSquid""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SandSquid""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_ShadowCharger""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_ShadowCharger""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_ShadowCharger""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_ShadowCharger""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_ShadowCharger""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_ShadowCharger""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SpinedGow""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SpinedGow""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SpinedGow""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SpinedGow""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SpinedGow""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_SpinedGow""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_TarGuzzler""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_TarGuzzler""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_TarGuzzler""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_TetraSlug""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_TetraSlug""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_TetraSlug""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thermadon""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thermadon""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thermadon""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderbeast""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderbeast""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderbeast""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderbeast""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderbeast""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderbeast""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderox""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderox""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderox""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderox""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderox""]/statBases/BoneAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Thunderox""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Wildpawn""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Wildpawn""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Wildpawn""]/statBases"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Wildpod""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Wildpod""]/statBases/MeatAmount"
Jawa Doctrine Patches,mandrake.jawa.doctrine,Patches/MegafaunaYield.xml,"/Defs/ThingDef[defName=""AA_Wildpod""]/statBases"
