biome,defName,label,mod,band,bodySize,commonality,belong,standout,defence,status,reason,promoted
SeaIce,JRWBeelzebufo,Beelzebufo,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.6766,0.3234,0.588,foreign,wildlife,0
SeaIce,BMT_Maxolotl,maxolotl,Biomes! Core,large,2.4000000953674316,0.18,0.8517,0.1483,0.61,ours,wildlife,0
AB_MechanoidIntrusion,AA_AcanthamoebaGiganteaSmall,"acanthamoeba gigantea, small",Alpha Animals,tiny,0.20000000298023224,1.0,0.7114,0.2886,0.405,ours,wildlife,0
AB_MechanoidIntrusion,AA_Needleroll,needleroll,Alpha Animals,tiny,0.15000000596046448,1.0,0.572,0.428,0.429,ours,wildlife,0
AB_MechanoidIntrusion,BMT_Megaroach,megaroach,Biomes! Polluted Lands,tiny,0.20000000298023224,1.0,0.9295,0.0705,0.605,dormant,wildlife,0
AB_MechanoidIntrusion,TYR_HotfootRat,hotfoot rat,Little Critters,tiny,0.20000000298023224,1.0,0.8781,0.1219,0.405,ours,wildlife,0
AB_MechanoidIntrusion,Tach,tach,Star Wars Animal Collection (Continued),small,0.5,0.7,0.9771,0.0229,0.413,ours,wildlife,0
AB_MechanoidIntrusion,BMT_CarrionVulture,carrion vulture,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.8497,0.1503,0.548,dormant,wildlife,0
AB_MechanoidIntrusion,BMT_Pillbug,pillbug,Biomes! Caverns,small,0.4000000059604645,0.7,0.8385,0.1615,0.71,ours,wildlife,0
AB_MechanoidIntrusion,Gorg,gorg,Star Wars Animal Collection (Continued),small,0.30000001192092896,0.7,0.7889,0.2111,0.558,ours,wildlife,0
AB_MechanoidIntrusion,LongtailGorg,longtail gorg,Star Wars Animal Collection (Continued),small,0.6000000238418579,0.7,0.7314,0.2686,0.565,ours,wildlife,0
AB_MechanoidIntrusion,AA_Needlepost,needlepost,Alpha Animals,small,0.7900000214576721,0.7,0.706,0.294,0.47,ours,wildlife,0
AB_MechanoidIntrusion,AA_Cactipine,cactipine,Alpha Animals,small,0.5,0.7,0.6323,0.3677,0.562,ours,wildlife,0
AB_MechanoidIntrusion,Worrt,worrt,Star Wars Animal Collection (Continued),small,0.6000000238418579,0.7,0.6247,0.3753,0.585,ours,wildlife,0
AB_MechanoidIntrusion,SW_Electricfish,Electricfish,Insectoids 2 - Isopoda geneline,med,1,0.4,0.8968,0.1032,0.925,dormant,wildlife,0
AB_MechanoidIntrusion,AA_BlackSpelopede,black spelopede,Alpha Animals,med,1,0.4,0.85,0.15,0.725,dormant,wildlife,0
AB_MechanoidIntrusion,BMT_Basilisk,basilisk,Biomes! Caverns,med,1.5,0.4,0.7993,0.2007,0.588,dormant,wildlife,0
AB_MechanoidIntrusion,AA_ChemfuelMyrmidon,chemfuel myrmidon,Alpha Animals,med,1.5,0.4,0.8817,0.1183,0.887,ours,wildlife,0
AB_MechanoidIntrusion,BMT_Woollybat,woolly bat,Biomes! Caverns,med,1.2000000476837158,0.4,0.8815,0.1185,0.43,ours,wildlife,0
AB_MechanoidIntrusion,RG_Rimclaw,rimclaw,ReGrowth 2,med,1,0.4,0.8656,0.1344,0.767,ours,wildlife,0
AB_MechanoidIntrusion,BMT_MetalloSnail,metallosnail,Biomes! Caverns,med,0.8500000238418579,0.4,0.8279,0.1721,0.696,foreign,wildlife,0
AB_MechanoidIntrusion,AA_AcanthamoebaGiganteaHuge,"acanthamoeba gigantea, huge",Alpha Animals,med,1.5,0.4,0.7114,0.2886,0.438,dormant,wildlife,0
AB_MechanoidIntrusion,AA_Cinderlisk,cinderlisk,Alpha Animals,large,2.5,0.18,0.9916,0.0084,0.863,ours,wildlife,0
AB_MechanoidIntrusion,AA_Slurrypede,slurrypede,Alpha Animals,large,2,0.18,0.9673,0.0327,0.833,ours,wildlife,0
AB_MechanoidIntrusion,BMT_SmolderstingScorpion,smoldersting scorpion,Biomes! Caverns,large,2,0.18,0.9373,0.0627,0.603,foreign,wildlife,0
AB_MechanoidIntrusion,AA_SandProwler,sand prowler,Alpha Animals,large,2,0.18,0.9255,0.0745,0.6,ours,wildlife,0
AB_MechanoidIntrusion,BMT_BunkerBug,bunker bug,Biomes! Polluted Lands,huge,4,0.35,0.9678,0.0322,0.917,dormant,wildlife,0
AB_MechanoidIntrusion,BMT_HungeringHydra,hungering hydra,Biomes! Caverns,huge,5.5,0.35,0.9245,0.0755,0.817,dormant,wildlife,0
AB_MechanoidIntrusion,IridonianReek,iridonian reek,Star Wars Animal Collection (Continued),huge,3,0.35,0.9885,0.0115,0.522,ours,wildlife,0
AB_MechanoidIntrusion,GreaterKraytDragon,greater krayt dragon,Star Wars Animal Collection (Continued),SUPER,15,0.2,0.7716,0.2284,0.95,ours,wildlife,0
AB_MechanoidIntrusion,PekoPeko,Peko-peko,Star Wars Animal Collection (Continued),large,2.5,0.18,0.6925,0.3075,0.662,ours,wildlife,0
ZBiome_DesertOasis,BMT_Polluwog,polluwog,Biomes! Polluted Lands,tiny,0.10000000149011612,1.0,0.7535,0.2465,0.393,dormant,wildlife,0
ZBiome_DesertOasis,BMT_BrownBat,brown bat,Biomes! Caverns,tiny,0.25,1.0,0.7066,0.2934,0.556,dormant,wildlife,0
ZBiome_DesertOasis,BMT_Batbird,batbird,Biomes! Caverns,tiny,0.25,1.0,0.6825,0.3175,0.556,dormant,wildlife,0
ZBiome_DesertOasis,BMT_GastroToad,gastro toad,Biomes! Polluted Lands,small,0.30000001192092896,0.7,0.773,0.227,0.548,dormant,wildlife,0
ZBiome_DesertOasis,BMT_TaintedTurtle,tainted turtle,Biomes! Polluted Lands,small,0.5,0.7,0.7561,0.2439,0.619,dormant,wildlife,0
ZBiome_DesertOasis,AA_FissionMouse,fission mouse,Alpha Animals,small,0.5,0.7,0.8547,0.1453,0.419,substituted,"substituted 2026-08-23 — the owner ruled the previous occupant out in his own art review (creature_art_decisions.json, frozen). Band and biome unchanged.",0
ZBiome_DesertOasis,Ollopom,ollopom,Star Wars Animal Collection (Continued),small,0.6000000238418579,0.7,0.8047,0.1953,0.415,foreign,wildlife,0
ZBiome_DesertOasis,AA_Plasmorph,plasmorph,Alpha Animals,med,1,0.4,0.9495,0.0505,0.742,ours,wildlife,0
ZBiome_DesertOasis,BMT_CaveCricket,cave cricket,Biomes! Caverns,med,0.800000011920929,0.4,0.9184,0.0816,0.687,ours,wildlife,0
ZBiome_DesertOasis,ColossusToad,colossus toad,Odyssey,med,0.800000011920929,0.4,0.872,0.128,0.52,foreign,wildlife,0
ZBiome_DesertOasis,AA_BloodShrimp,blood shrimp,Alpha Animals,med,1,0.4,0.835,0.165,0.658,ours,wildlife,0
ZBiome_DesertOasis,AA_Razorjack,razorjack,Alpha Animals,med,1,0.4,0.8347,0.1653,0.575,ours,wildlife,0
ZBiome_DesertOasis,BMT_TripleSnapper,triple snapper,Biomes! Polluted Lands,med,1.399999976158142,0.4,0.7274,0.2726,0.717,dormant,wildlife,0
ZBiome_DesertOasis,Kinrath,kinrath,Star Wars Animal Collection (Continued),med,1.2000000476837158,0.4,0.8087,0.1913,0.705,ours,wildlife,0
ZBiome_DesertOasis,Fanback,fanback,Star Wars Animal Collection (Continued),large,2,0.18,0.9483,0.0517,0.65,ours,wildlife,0
ZBiome_DesertOasis,BMT_MutatingTumorfishAdult,mutating tumorfish,Biomes! Polluted Lands,large,1.7999999523162842,0.18,0.8259,0.1741,0.585,dormant,wildlife,0
ZBiome_DesertOasis,Boma,boma,Star Wars Animal Collection (Continued),large,2,0.18,0.8958,0.1042,0.7,ours,wildlife,0
ZBiome_DesertOasis,MA_Narkospider,narkospider,Mythic Ages: Megafauna Bestiary,large,1.899999976158142,0.18,0.7685,0.2315,0.726,dormant,wildlife,0
ZBiome_DesertOasis,MA_Hellboar,Hellboar,Mythic Ages: Megafauna Bestiary,huge,3,0.084,0.9173,0.0827,0.8,ours,wildlife,0
ZBiome_DesertOasis,EnergySpider,energy spider,Star Wars Animal Collection (Continued),huge,3,0.084,0.9085,0.0915,0.923,ours,wildlife,0
ZBiome_DesertOasis,Dactillion,dactillion,Star Wars Animal Collection (Continued),huge,3,0.084,0.9061,0.0939,0.625,ours,wildlife,0
ZBiome_DesertOasis,Rancor,Rancor,Star Wars Animal Collection (Continued),SUPER,6,0.0144,0.776,0.224,1.0,ours,wildlife,0
ZBiome_DesertOasis,GR_Chickenlope,chickenlope,Vanilla Genetics Expanded,tiny,0.18000000715255737,1.0,0.9294,0.0706,0.405,dormant,wildlife,0
ZBiome_DesertOasis,BMT_ImperialToad,imperial toad,Biomes! Caverns,small,0.30000001192092896,0.7,0.95,0.05,0.558,dormant,wildlife,0
ZBiome_DesertOasis,BMT_Jellypot,jellypot,Biomes! Caverns,small,0.6499999761581421,0.7,0.9007,0.0993,0.676,dormant,wildlife,0
ZBiome_DesertOasis,BMT_Stoneback,stoneback,Biomes! Caverns,small,0.4000000059604645,0.7,0.8751,0.1249,0.56,dormant,wildlife,0
ZBiome_DesertOasis,AA_BumbledroneQueen,bumbledrone queen,Alpha Animals,small,0.7900000214576721,0.7,0.8247,0.1753,0.42,dormant,wildlife,0
ZBiome_DesertOasis,GR_Manscarab,manscarab,Vanilla Genetics Expanded,med,1,0.4,0.9319,0.0681,0.758,dormant,wildlife,0
ZBiome_DesertOasis,BMT_FungalMantis,fungal mimic mantis,Biomes! Caverns,large,2,0.18,0.7122,0.2878,0.767,ours,wildlife,0
ZBiome_Grasslands,Gizka,gizka,Star Wars Animal Collection (Continued),tiny,0.18000000715255737,1.0,0.6644,0.3356,0.555,ours,wildlife,0
ZBiome_Grasslands,Megascarab,megascarab,Core,tiny,0.20000000298023224,1.0,0.621,0.379,0.755,ours,wildlife,0
ZBiome_Grasslands,HermitCrab,hermit crab,Odyssey,tiny,0.20000000298023224,1.0,0.9308,0.0692,0.688,dormant,wildlife,0
ZBiome_Grasslands,AA_Eyeling,ikee,Alpha Animals,small,0.4000000059604645,0.7,0.8788,0.1212,0.56,ours,wildlife,0
ZBiome_Grasslands,DA_Phrak,phrak,Dark Ages : Beasts and Monsters,small,0.30000001192092896,0.7,0.8392,0.1608,0.608,foreign,wildlife,0
ZBiome_Grasslands,Yobshrimp,yobshrimp,Star Wars Animal Collection (Continued),small,0.4000000059604645,0.7,0.7927,0.2073,0.593,foreign,wildlife,0
ZBiome_Grasslands,AA_FireWasp,fire wasp,Alpha Animals,small,0.7900000214576721,0.7,0.777,0.223,0.736,ours,wildlife,0
ZBiome_Grasslands,Nuna,nuna,Star Wars Animal Collection (Continued),small,0.6000000238418579,0.7,0.7503,0.2497,0.415,ours,wildlife,0
ZBiome_Grasslands,FrilledGorg,frilled gorg,Star Wars Animal Collection (Continued),small,0.4000000059604645,0.7,0.727,0.273,0.56,ours,wildlife,0
ZBiome_Grasslands,Clodhopper,clodhopper,Star Wars Animal Collection (Continued),small,0.5,0.7,0.724,0.276,0.572,ours,wildlife,0
ZBiome_Grasslands,AA_Junglelisk,junglelisk,Alpha Animals,med,1,0.4,0.9041,0.0959,0.825,ours,wildlife,0
ZBiome_Grasslands,Grank,Grank,Star Wars Animal Collection (Continued),med,0.8500000238418579,0.4,0.9041,0.0959,0.621,ours,wildlife,0
ZBiome_Grasslands,AA_DesertAve,desert ave,Alpha Animals,med,1,0.4,0.8709,0.1291,0.425,ours,wildlife,0
ZBiome_Grasslands,Klorslug,k'lor'slug,Star Wars Animal Collection (Continued),med,1.5,0.4,0.8464,0.1536,0.737,ours,wildlife,0
ZBiome_Grasslands,BMT_MutatingTumorfishSpawn,mutating tumorfish spawn,Biomes! Polluted Lands,med,0.800000011920929,0.4,0.7338,0.2662,0.41,dormant,wildlife,0
ZBiome_Grasslands,GR_Chickenspider,chickenspider,Vanilla Genetics Expanded,med,1.100000023841858,0.4,0.7257,0.2743,0.711,dormant,wildlife,0
ZBiome_Grasslands,BMT_Sacapillar,sacapillar,Biomes! Polluted Lands,large,2.4000000953674316,0.18,0.8961,0.1039,0.51,dormant,wildlife,0
ZBiome_Grasslands,BMT_Maguana,maguana,Biomes! Caverns,large,2.0999999046325684,0.18,0.963,0.037,0.452,foreign,wildlife,0
ZBiome_Grasslands,Insectomorph,insectomorph,Star Wars Animal Collection (Continued),large,2,0.18,0.9489,0.0511,0.69,ours,wildlife,0
ZBiome_Grasslands,AA_Barbslinger,barbslinger,Alpha Animals,large,2.5,0.18,0.9347,0.0653,0.796,ours,wildlife,0
ZBiome_Grasslands,Boarwolf,Boar-wolf,Star Wars Animal Collection (Continued),large,2,0.18,0.9286,0.0714,0.6,ours,wildlife,0
ZBiome_Grasslands,GR_Mantistanis,mantistanis,Vanilla Genetics Expanded,huge,3,0.05,0.83,0.17,0.808,dormant,wildlife,0
ZBiome_Grasslands,GR_Bearodile,bearodile,Vanilla Genetics Expanded,huge,3.5,0.05,0.8131,0.1869,0.637,dormant,wildlife,0
ZBiome_Grasslands,Zeer,zeer,Star Wars Animal Collection (Continued),huge,3,0.05,0.905,0.095,0.475,ours,wildlife,0
ZBiome_Grasslands,KraytDragon,krayt dragon,Star Wars Animal Collection (Continued),SUPER,12,0.008,0.8149,0.1851,0.95,ours,wildlife,0
ZBiome_Grasslands,GR_Needlechicken,needlechicken,Vanilla Genetics Expanded,tiny,0.25,1.0,0.8994,0.1006,0.456,dormant,wildlife,0
ZBiome_Grasslands,VAEWaste_Hydra,hydra,Vanilla Animals Expanded — Waste Animals,small,0.3499999940395355,0.7,0.866,0.134,0.559,dormant,wildlife,0
ZBiome_Grasslands,AA_Plasmorph,plasmorph,Alpha Animals,med,1,0.4,0.9799,0.0201,0.742,ours,wildlife,0
ZBiome_Grasslands,GR_Boombeetle,boombeetle,Vanilla Genetics Expanded,med,1.5,0.4,0.8773,0.1227,0.738,dormant,wildlife,0
BiomeCypreJungle,Gizka,gizka,Star Wars Animal Collection (Continued),tiny,0.18000000715255737,1.0,0.8457,0.1543,0.555,ours,wildlife,0
BiomeCypreJungle,AA_Needleroll,needleroll,Alpha Animals,tiny,0.15000000596046448,1.0,0.8036,0.1964,0.429,ours,wildlife,0
BiomeCypreJungle,BMT_SonarRabbit,sonar rabbit,Biomes! Caverns,tiny,0.20000000298023224,1.0,0.4522,0.5478,0.405,ours,wildlife,0
BiomeCypreJungle,VFEI2_Swarmling,swarmlings,Vanilla Factions Expanded - Insectoids 2,tiny,0.20000000298023224,1.0,0.8805,0.1195,0.605,dormant,wildlife,0
BiomeCypreJungle,AA_FireWasp,fire wasp,Alpha Animals,small,0.7900000214576721,0.7,0.8979,0.1021,0.736,ours,wildlife,0
BiomeCypreJungle,AA_Needlepost,needlepost,Alpha Animals,small,0.7900000214576721,0.7,0.8741,0.1259,0.47,ours,wildlife,0
BiomeCypreJungle,Clodhopper,clodhopper,Star Wars Animal Collection (Continued),small,0.5,0.7,0.8473,0.1527,0.572,ours,wildlife,0
BiomeCypreJungle,Shiro,shiro,Star Wars Animal Collection (Continued),small,0.5,0.7,0.8448,0.1552,0.729,ours,wildlife,0
BiomeCypreJungle,AM_Dryad_Spitter,spitter dryad,Alpha Memes,small,0.6499999761581421,0.7,0.7278,0.2722,0.583,dormant,wildlife,0
BiomeCypreJungle,ShiroTrap,shiro-trap,Star Wars Animal Collection (Continued),small,0.75,0.7,0.8263,0.1737,0.735,ours,wildlife,0
BiomeCypreJungle,Worrt,worrt,Star Wars Animal Collection (Continued),small,0.6000000238418579,0.7,0.8105,0.1895,0.585,ours,wildlife,0
BiomeCypreJungle,GRimTortoise,Colorful tortoise,GRiNDTerra Biomes,small,0.5,0.7,0.7999,0.2001,0.704,foreign,wildlife,0
BiomeCypreJungle,BMT_LandOctopus,terrestrial octopus,Biomes! Core,med,0.800000011920929,0.4,0.9074,0.0926,0.57,dormant,wildlife,0
BiomeCypreJungle,AA_Razorjack,razorjack,Alpha Animals,med,1,0.4,0.919,0.081,0.575,ours,wildlife,0
BiomeCypreJungle,AA_BloodShrimp,blood shrimp,Alpha Animals,med,1,0.4,0.9029,0.0971,0.658,ours,wildlife,0
BiomeCypreJungle,Klorslug,k'lor'slug,Star Wars Animal Collection (Continued),med,1.5,0.4,0.8977,0.1023,0.737,ours,wildlife,0
BiomeCypreJungle,Kinrath,kinrath,Star Wars Animal Collection (Continued),med,1.2000000476837158,0.4,0.8799,0.1201,0.705,ours,wildlife,0
BiomeCypreJungle,GR_Boomcat,boomcat,Vanilla Genetics Expanded,med,1.5,0.4,0.7703,0.2297,0.438,dormant,wildlife,0
BiomeCypreJungle,AA_DesertAve,desert ave,Alpha Animals,med,1,0.4,0.8532,0.1468,0.425,ours,wildlife,0
BiomeCypreJungle,BMT_Diggerpede,diggerpede,Biomes! Caverns,med,1.5,0.4,0.7277,0.2723,0.687,dormant,wildlife,0
BiomeCypreJungle,Hssiss,hssiss,Star Wars Animal Collection (Continued),large,2.75,0.18,0.8227,0.1773,0.794,ours,wildlife,0
BiomeCypreJungle,Jamel,Jamel,Star Wars Animal Collection (Continued),large,1.899999976158142,0.18,0.7251,0.2749,0.447,ours,wildlife,0
BiomeCypreJungle,Dalgo,dalgo,Star Wars Animal Collection (Continued),large,2.5,0.18,0.6888,0.3112,0.672,ours,wildlife,0
BiomeCypreJungle,Hawkbat,hawk-bat,Star Wars Animal Collection (Continued),large,2,0.18,0.6417,0.3583,0.65,ours,wildlife,0
BiomeCypreJungle,Gutkurr,gutkurr,Star Wars Animal Collection (Continued),large,2,0.18,0.6102,0.3898,0.78,ours,wildlife,0
BiomeCypreJungle,Lylek,lylek,Star Wars Animal Collection (Continued),huge,5,0.05,0.9251,0.0749,1.0,ours,wildlife,0
BiomeCypreJungle,Dragonsnake,Dragonsnake,Star Wars Animal Collection (Continued),huge,4,0.05,0.9064,0.0936,0.792,foreign,wildlife,0
BiomeCypreJungle,Dianoga,dianoga,Star Wars Animal Collection (Continued),huge,4,0.05,0.8523,0.1477,0.74,ours,wildlife,0
BiomeCypreJungle,Beldon,beldon,Star Wars Animal Collection (Continued),SUPER,6,0.008,0.5356,0.4644,0.65,ours,wildlife,0
AB_FeraliskInfestedJungle,GRimCobra,Colorful cobra,GRiNDTerra Biomes,tiny,0.25,1.0,0.8141,0.1859,0.556,foreign,wildlife,0
AB_FeraliskInfestedJungle,Kreetle,kreetle,Star Wars Animal Collection (Continued),tiny,0.20000000298023224,1.0,0.7322,0.2678,0.605,ours,wildlife,0
AB_FeraliskInfestedJungle,TYR_HotfootRat,hotfoot rat,Little Critters,tiny,0.20000000298023224,1.0,0.6729,0.3271,0.405,ours,wildlife,0
AB_FeraliskInfestedJungle,BMT_CrestedDragon,crested dragon,Biomes! Caverns,small,0.699999988079071,0.7,0.9318,0.0682,0.567,dormant,wildlife,0
AB_FeraliskInfestedJungle,WompRat,womp rat,Star Wars Animal Collection (Continued),small,0.75,0.7,0.9616,0.0384,0.569,ours,wildlife,0
AB_FeraliskInfestedJungle,BMT_SmogMoth,smog moth,Biomes! Polluted Lands,small,0.7699999809265137,0.7,0.8507,0.1493,0.559,dormant,wildlife,0
AB_FeraliskInfestedJungle,VAEWaste_Hydra,hydra,Vanilla Animals Expanded — Waste Animals,small,0.3499999940395355,0.7,0.8291,0.1709,0.559,dormant,wildlife,0
AB_FeraliskInfestedJungle,Shyrack,shyrack,Star Wars Animal Collection (Continued),small,0.75,0.7,0.9289,0.0711,0.639,ours,wildlife,0
AB_FeraliskInfestedJungle,BMT_Creature_Mantrap,mantrap,Biomes! Polluted Lands,small,0.7699999809265137,0.7,0.7993,0.2007,0.559,dormant,wildlife,0
AB_FeraliskInfestedJungle,AA_CrescendoAnole,crescendo anole,Alpha Animals,small,0.30000001192092896,0.7,0.8746,0.1254,0.558,ours,wildlife,0
AB_FeraliskInfestedJungle,ShiroTrap,shiro-trap,Star Wars Animal Collection (Continued),small,0.75,0.7,0.8732,0.1268,0.735,ours,wildlife,0
AB_FeraliskInfestedJungle,AA_Animalisk,animalisk,Alpha Animals,med,1,0.4,0.95,0.05,0.675,dormant,wildlife,0
AB_FeraliskInfestedJungle,VAEWaste_Toxiguana,toxiguana,Vanilla Animals Expanded — Waste Animals,med,1.399999976158142,0.4,0.9236,0.0764,0.585,dormant,wildlife,0
AB_FeraliskInfestedJungle,BMT_MucklurkerCatfish,mucklurker catfish,Biomes! Polluted Lands,med,0.8500000238418579,0.4,0.8508,0.1492,0.561,dormant,wildlife,0
AB_FeraliskInfestedJungle,BMT_MutatingTumorfishFry,mutating tumorfish fry,Biomes! Polluted Lands,med,0.800000011920929,0.4,0.8418,0.1582,0.61,dormant,wildlife,0
AB_FeraliskInfestedJungle,LavaSnail,lava snail,Odyssey,med,0.8999999761581421,0.4,0.9363,0.0637,0.664,ours,wildlife,0
AB_FeraliskInfestedJungle,AA_Erin,erin,Alpha Animals,med,1,0.4,0.9043,0.0957,0.575,ours,wildlife,0
AB_FeraliskInfestedJungle,Massiff,massiff,Star Wars Animal Collection (Continued),med,0.8500000238418579,0.4,0.8927,0.1073,0.611,ours,wildlife,0
AB_FeraliskInfestedJungle,DA_Pilgrim,pilgrim,Dark Ages : Beasts and Monsters,large,2.4000000953674316,0.18,0.9737,0.0263,0.46,ours,wildlife,0
AB_FeraliskInfestedJungle,MA_Sporemole,Sporemole,Mythic Ages: Megafauna Bestiary,large,1.7999999523162842,0.18,0.9355,0.0645,0.665,foreign,wildlife,0
AB_FeraliskInfestedJungle,GR_Crocorse,crocorse,Vanilla Genetics Expanded,large,2.75,0.18,0.8349,0.1651,0.469,dormant,wildlife,0
AB_FeraliskInfestedJungle,GR_Muffalokomodo,muffalokomodo,Vanilla Genetics Expanded,huge,3.5,0.05,0.8628,0.1372,0.488,dormant,wildlife,0
AB_FeraliskInfestedJungle,GR_Thrumbolizard,thrumbolizard,Vanilla Genetics Expanded,huge,3.5,0.05,0.8533,0.1467,0.654,dormant,wildlife,0
AB_FeraliskInfestedJungle,Ronto,ronto,Star Wars Animal Collection (Continued),SUPER,6,0.008,0.8056,0.1944,0.717,ours,wildlife,0
AB_FeraliskInfestedJungle,GR_Catalope,catalope,Vanilla Genetics Expanded,tiny,0.2549999952316284,1.0,0.7756,0.2244,0.556,dormant,wildlife,0
AB_FeraliskInfestedJungle,AA_Junglelisk,junglelisk,Alpha Animals,med,1,0.4,0.8919,0.1081,0.825,ours,wildlife,0
AB_FeraliskInfestedJungle,BMT_JewelBeetle,jewel beetle,Biomes! Caverns,large,2.450000047683716,0.18,0.5916,0.4084,0.506,dormant,wildlife,0
AB_GelatinousSuperorganism,Scuttlebug,Space Worm,Space Worms (Continued),tiny,0.20000000298023224,1.0,0.8125,0.1875,0.688,dormant,wildlife,0
AB_GelatinousSuperorganism,GR_Chickenrabbit,chickenrabbit,Vanilla Genetics Expanded,tiny,0.15000000596046448,1.0,0.8052,0.1948,0.404,dormant,wildlife,0
AB_GelatinousSuperorganism,BMT_Mole,mole,Biomes! Caverns,small,0.4000000059604645,0.7,0.8688,0.1312,0.56,dormant,wildlife,0
AB_GelatinousSuperorganism,GR_Manbear,manbear,Vanilla Genetics Expanded,small,0.3499999940395355,0.7,0.8264,0.1736,0.559,dormant,wildlife,0
AB_GelatinousSuperorganism,DA_IroncasketBeetle,ironcasket beetle,Dark Ages : Beasts and Monsters,small,0.5,0.7,0.8061,0.1939,0.766,dormant,wildlife,0
AB_GelatinousSuperorganism,Fingerspike,fingerspike,Anomaly,small,0.6000000238418579,0.7,0.6322,0.3678,0.165,dormant,anomaly,0
AB_GelatinousSuperorganism,Sightstealer,sightstealer,Anomaly,med,0.800000011920929,0.4,0.7931,0.2069,0.17,dormant,anomaly,0
AB_GelatinousSuperorganism,Noctol,noctol,Anomaly,med,1,0.4,0.725,0.275,0.252,dormant,anomaly,0
AB_GelatinousSuperorganism,AA_DecayDrake,decay drake,Alpha Animals,med,1,0.4,0.8708,0.1292,0.225,substituted,"substituted 2026-08-23 — the owner ruled the previous occupant out in his own art review (creature_art_decisions.json, frozen). Band and biome unchanged.",0
AB_GelatinousSuperorganism,Toughspike,toughspike,Anomaly,med,1,0.4,0.7176,0.2824,0.235,dormant,anomaly,0
AB_GelatinousSuperorganism,Chimera,chimera,Anomaly,large,2.1500000953674316,0.18,0.7686,0.2314,0.204,dormant,anomaly,0
AB_GelatinousSuperorganism,AA_ChameleonYak,chameleon yak,Alpha Animals,large,2.5,0.18,0.8814,0.1186,0.463,ours,wildlife,0
AB_GelatinousSuperorganism,GRimPinkbird,pinkbird,GRiNDTerra Biomes,tiny,0.15000000596046448,1.0,0.4135,0.5865,0.404,foreign,wildlife,0
AB_GelatinousSuperorganism,GRimQuail,Colorful quail,GRiNDTerra Biomes,tiny,0.25,1.0,0.1682,0.8318,0.406,foreign,wildlife,0
AB_GelatinousSuperorganism,Snoruuk,snoruuk,Star Wars Animal Collection (Continued),small,0.5,0.7,0.482,0.518,0.613,ours,wildlife,0
AB_GelatinousSuperorganism,Gullipud,gullipud,Star Wars Animal Collection (Continued),small,0.4000000059604645,0.7,0.3414,0.6586,0.573,foreign,wildlife,0
AB_GelatinousSuperorganism,AA_Drainer,drainer,Alpha Animals,small,0.5,0.7,0.2709,0.7291,0.413,ours,wildlife,0
AB_GelatinousSuperorganism,AA_CrescendoAnole,crescendo anole,Alpha Animals,small,0.30000001192092896,0.7,0.9129,0.0871,0.558,ours,wildlife,0
AB_GelatinousSuperorganism,AA_Mime,mime,Alpha Animals,med,1,0.4,0.7556,0.2444,0.575,dormant,wildlife,0
AB_GelatinousSuperorganism,JRWDilophosaurus,Dilophosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.8479,0.1521,0.588,foreign,wildlife,0
AB_GelatinousSuperorganism,JRWGeralinura,Geralinura,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.833,0.167,0.588,ours,wildlife,0
AB_GelatinousSuperorganism,Worm,worm,Beasts of the Rim (Continued),med,1,0.4,0.8267,0.1733,0.575,foreign,wildlife,0
AB_GelatinousSuperorganism,AA_TarGuzzler,tar guzzler,Alpha Animals,large,2,0.18,0.7969,0.2031,0.45,ours,wildlife,0
AB_GelatinousSuperorganism,BMT_CrystalBeetle,crystalback beetle,Biomes! Caverns,large,2.450000047683716,0.18,0.7564,0.2436,0.506,ours,wildlife,0
AB_GelatinousSuperorganism,JRWPteranodon,Pteranodon,Jurassic Rimworld - Dinosaurs Only (Continued),large,2.5,0.18,0.7516,0.2484,0.613,ours,wildlife,0
AB_GelatinousSuperorganism,Devourer,devourer,Anomaly,huge,4,0.063,0.7335,0.2665,0.517,dormant,anomaly,0
AB_GelatinousSuperorganism,Toraton,toraton,Beasts of the Rim (Continued),huge,3,0.063,0.9013,0.0987,0.625,ours,wildlife,0
AB_GelatinousSuperorganism,JRWArthropleura,Arthropleura,Jurassic Rimworld - Dinosaurs Only (Continued),huge,4.5,0.063,0.8709,0.1291,0.65,ours,wildlife,0
AB_GelatinousSuperorganism,Harvester,harvester,Horrors (Continued),SUPER,13.199999809265137,0.0108,0.6794,0.3206,0.858,dormant,wildlife,0
AB_MiasmicMangrove,VFEI2_BlackSwarmling,black swarmlings,Alpha Animals,tiny,0.20000000298023224,1.0,0.7445,0.2555,0.605,dormant,wildlife,0
AB_MiasmicMangrove,GRimCobra,Colorful cobra,GRiNDTerra Biomes,tiny,0.25,1.0,0.8337,0.1663,0.556,foreign,wildlife,0
AB_MiasmicMangrove,VFEI2_Swarmling,swarmlings,Vanilla Factions Expanded - Insectoids 2,tiny,0.20000000298023224,1.0,0.7181,0.2819,0.605,dormant,wildlife,0
AB_MiasmicMangrove,Kreetle,kreetle,Star Wars Animal Collection (Continued),tiny,0.20000000298023224,1.0,0.741,0.259,0.605,ours,wildlife,0
