defName,label,mod,bodySize,status,eligible,reason,defence
GR_Thrumborat,thrumborat,Vanilla Genetics Expanded,1.5,dormant,1,wildlife,0.554
GR_Thrumbospider,thrumbospider,Vanilla Genetics Expanded,4.5,dormant,1,wildlife,0.817
GR_Thrumdraeodon,thrumdraeodon,Vanilla Genetics Expanded,4.5,dormant,1,wildlife,0.917
GR_Thrumffalo,thrumffalo,Vanilla Genetics Expanded,8.399999618530273,dormant,1,wildlife,0.767
GR_Thrumhorse,thrumhorse,Vanilla Genetics Expanded,4.5,dormant,1,wildlife,0.717
GR_Thrumwolf,thrumwolf,Vanilla Genetics Expanded,2.200000047683716,dormant,1,wildlife,0.755
GR_Turkeyman,turkeyman,Vanilla Genetics Expanded,0.6000000238418579,dormant,1,wildlife,0.565
GR_WolfShrimp,wolf shrimp,Vanilla Genetics Expanded,2,dormant,1,wildlife,0.683
GR_Wolfalope,wolfalope,Vanilla Genetics Expanded,0.8500000238418579,dormant,1,wildlife,0.571
GR_Wolfbear,wolfbear,Vanilla Genetics Expanded,1,dormant,1,wildlife,0.575
GR_Wolfbeaver,wolfbeaver,Vanilla Genetics Expanded,0.8500000238418579,dormant,1,wildlife,0.421
GR_Wolfcat,wolfcat,Vanilla Genetics Expanded,1,dormant,1,wildlife,0.575
GR_Wolfchicken,wolfchicken,Vanilla Genetics Expanded,0.6499999761581421,dormant,1,wildlife,0.416
GR_Wolffalo,wolffalo,Vanilla Genetics Expanded,1.5,dormant,1,wildlife,0.438
GR_Wolfhorse,wolfhorse,Vanilla Genetics Expanded,2.799999952316284,dormant,1,wildlife,0.62
GR_Wolfscarab,wolfscarab,Vanilla Genetics Expanded,0.8500000238418579,dormant,1,wildlife,0.755
GR_Wolfsnake,wolfsnake,Vanilla Genetics Expanded,1,dormant,1,wildlife,0.575
GR_WoolyWolf,wooly Wolf,Vanilla Genetics Expanded,1.5,dormant,1,wildlife,0.588
GRimBullfrog,Colorful bullfrog,GRiNDTerra Biomes,0.20000000298023224,foreign,1,wildlife,0.505
GRimCobra,Colorful cobra,GRiNDTerra Biomes,0.25,foreign,1,wildlife,0.556
GRimLavaSnail,Colorful lava snail,GRiNDTerra Biomes,0.8999999761581421,foreign,1,wildlife,0.664
GRimMonitorLizard,Colorful monitor lizard,GRiNDTerra Biomes,0.6000000238418579,foreign,1,wildlife,0.605
GRimPinkbird,pinkbird,GRiNDTerra Biomes,0.15000000596046448,foreign,1,wildlife,0.404
GRimQuail,Colorful quail,GRiNDTerra Biomes,0.25,foreign,1,wildlife,0.406
GRimStoneCrab,Colorful stone crab,GRiNDTerra Biomes,0.30000001192092896,foreign,1,wildlife,0.691
GRimTortoise,Colorful tortoise,GRiNDTerra Biomes,0.5,foreign,1,wildlife,0.704
Gazelle,gazelle,Core,0.699999988079071,dormant,1,wildlife,0.417
Gelagrub,gelagrub,Star Wars Animal Collection (Continued),2.4000000953674316,foreign,1,wildlife,0.51
GiantAnt_Race,giant ant,They! (Giant Ants),2,dormant,1,wildlife,0.683
GiantToad,giant toad,Giant Toads (Continued),2,ours,1,wildlife,0.767
Giantala,giantala,Beasts of the Rim (Continued),4,foreign,1,wildlife,0.5
Gigantelope,gigantelope,Beasts of the Rim (Continued),2,foreign,1,wildlife,0.45
Gigantophis,gigantophis,Megafauna,11,dormant,1,wildlife,0.65
Gigantopithecus,gigantopithecus,Megafauna,3.5,dormant,1,wildlife,0.488
Gizka,gizka,Star Wars Animal Collection (Continued),0.18000000715255737,ours,1,wildlife,0.555
Goat,goat,Core,0.75,foreign,1,wildlife,0.419
Gomphotaria,gomphotaria,Megafauna,5,foreign,1,wildlife,0.65
Goose,goose,Core,0.6000000238418579,dormant,1,wildlife,0.415
Gorehulk,gorehulk,Anomaly,2,dormant,1,anomaly,0.25
Gorg,gorg,Star Wars Animal Collection (Continued),0.30000001192092896,ours,1,wildlife,0.558
Gorilla,gorilla,Odyssey,2,dormant,1,wildlife,0.6
Gornt,gornt,Star Wars Animal Collection (Continued),0.8500000238418579,dormant,1,wildlife,0.571
GraniteSlug,granite slug,Star Wars Animal Collection (Continued),0.20000000298023224,ours,1,wildlife,0.605
Grank,Grank,Star Wars Animal Collection (Continued),0.8500000238418579,ours,1,wildlife,0.621
Grazer,grazer,Star Wars Animal Collection (Continued),2.75,dormant,1,wildlife,0.489
GreaterKraytDragon,greater krayt dragon,Star Wars Animal Collection (Continued),15,ours,1,wildlife,0.95
Gualaar,gualaar,Star Wars Animal Collection (Continued),3,foreign,1,wildlife,0.475
GuineaPig,guinea pig,Core,0.20000000298023224,ours,1,wildlife,0.405
Gullipud,gullipud,Star Wars Animal Collection (Continued),0.4000000059604645,foreign,1,wildlife,0.573
Gundark,gundark,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.825
Gutkurr,gutkurr,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.78
Hare,hare,Core,0.20000000298023224,ours,1,wildlife,0.405
Harvester,harvester,Horrors (Continued),13.199999809265137,dormant,1,wildlife,0.858
HarvesterBeetle,harvester beetle,Star Wars Animal Collection (Continued),5,foreign,1,wildlife,0.633
Hawkbat,hawk-bat,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.65
HermitCrab,hermit crab,Odyssey,0.20000000298023224,dormant,1,wildlife,0.688
Heron,heron,Odyssey,0.6000000238418579,dormant,1,wildlife,0.565
Hippo,hippo,Odyssey,2.799999952316284,dormant,1,wildlife,0.47
HiveQueen,hive queen,Odyssey,4.5,dormant,1,wildlife,0.782
Horax,horax,Star Wars Animal Collection (Continued),15,ours,1,wildlife,0.95
Horse,horse,Core,2.4000000953674316,ours,1,wildlife,0.46
Hrumph,hrumph,Star Wars Animal Collection (Continued),2.5,ours,1,wildlife,0.463
Hssiss,hssiss,Star Wars Animal Collection (Continued),2.75,ours,1,wildlife,0.794
Husky,husky,Core,0.8600000143051147,dormant,1,wildlife,0.572
Ibex,ibex,Core,1,ours,1,wildlife,0.425
Igitz,igitz,Star Wars Animal Collection (Continued),0.3199999928474426,foreign,1,wildlife,0.558
Iguana,iguana,Core,0.4000000059604645,ours,1,wildlife,0.56
Insectomorph,insectomorph,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.69
Iriaz,iriaz,Star Wars Animal Collection (Continued),0.699999988079071,ours,1,wildlife,0.417
IridonianReek,iridonian reek,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.522
IronScruff_Flatworm,flatworm hound,Primordial Geysers,0.75,dormant,1,wildlife,0.569
IronScruff_Hydrazoa,hydrazoa,Primordial Geysers,1,dormant,1,wildlife,0.575
IronScruff_Jellybird,jellybird,Primordial Geysers,0.20000000298023224,dormant,1,wildlife,0.555
IronScruff_Tardigrade,giant tardigrade,Primordial Geysers,2.4000000953674316,dormant,1,wildlife,0.46
IthorianReek,ithorian reek,Star Wars Animal Collection (Continued),4.5,ours,1,wildlife,0.5
JDSCIS_AQ_Battle_Droid,AQ Battle Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JDSCIS_B1_Battle_Droid,B1 Battle Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JDSCIS_B1_Commander_Droid,B1 Commander Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JDSCIS_B1_Security_Droid,B1 Security Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JDSCIS_B2_HA_Super_Battle_Droid,B2 HA Super Battle Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.434
JDSCIS_B2_Super_Battle_Droid,B2 Super Battle Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.434
JDSCIS_BX_Commando_Droid,BX Commando Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.384
JDSCIS_DSD1_Dwarf_Spider_Droid,DSD1 Dwarf Spider Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JDSCIS_Demolition_Droid,Demolition Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.434
JDSCIS_Droideka_Droid,Droideka Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JDSCIS_Droideka_Sharpshooter_Droid,Droideka Sharpshooter Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JDSCIS_IG-100_MagnaGuards,IG-100 MagnaGuards,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.401
JDSCIS_LR-57_Combat_Droid,LR-57 Combat Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JDSCIS_Pistoeka_Sotage_Droid,Pistoeka Sotage Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.324
JDSCIS_ST_Super_Tactical_Droid,ST Super Tactical Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JDSCIS_T1_Tactical_Droid,T1 Tactical Droid,[JDS] StarWars - The Separatist Droid Army,0.699999988079071,dormant,0,mechanoid_flesh,0.351
JOE_Cephalope,cephalope,Cephaloids,1.2000000476837158,ours,1,wildlife,0.58
JOE_Landopus,landopus,Cephaloids,0.15000000596046448,foreign,1,wildlife,0.554
JOE_Nautilant,nautilant,Cephaloids,8.199999809265137,ours,1,wildlife,0.65
JRWAbrictosaurus,Abrictosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,1,wildlife,0.463
JRWAcrocanthosaurus,Acrocanthosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.65
JRWAdalia,Adalia,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWAgilisaurus,Agilisaurus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,1,wildlife,0.463
JRWAlbertosaurus,Albertosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWAllosaurus,Allosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.65
JRWAnkylosaurus,Ankylosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWAntarctopelta,Antarctopelta,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWApatosaurus,Apatosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.5
JRWArchaeopteryx,Archaeopteryx,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,1,wildlife,0.588
JRWArgentinosaurus,Argentinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.5
JRWArthropleura,Arthropleura,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,ours,1,wildlife,0.65
JRWBagaceratops,Bagaceratops,Jurassic Rimworld - Dinosaurs Only (Continued),2,ours,1,wildlife,0.45
JRWBaryonyx,Baryonyx,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWBaseopsis,Baseopsis,Jurassic Rimworld - Dinosaurs Only (Continued),3,ours,1,wildlife,0.625
JRWBecklespinax,Becklespinax,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWBeelzebufo,Beelzebufo,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.588
JRWBernicia,Bernicia,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.588
JRWBrachiosaurus,Brachiosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.5
JRWBrachytrachelopan,Brachytrachelopan,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,ours,1,wildlife,0.65
JRWCaihong,Caihong,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,1,wildlife,0.588
JRWCamarasaurus,Camarasaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.5
JRWCamptosaurus,Camptosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWCarcharodontosaurus,Carcharodontosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.65
JRWCarnotaurus,Carnotaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWCeratosaurus,Ceratosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWCoahuilaceratops,Coahuilaceratops,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWCoelophysis,Coelophysis,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWCompsognathus,Compsognathus,Jurassic Rimworld - Dinosaurs Only (Continued),0.5,dormant,1,wildlife,0.562
JRWCorythosaurus,Corythosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWCryolophosaurus,Cryolophosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWCyclosphaeroma,Cyclosphaeroma,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWDeinonychus,Deinonychus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.65
JRWDeinosuchus,Deinosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.65
JRWDesmatosuchus,Desmatosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.488
JRWDilophosaurus,Dilophosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.588
JRWDimetrodon,Dimetrodon,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWDinilysia,dinilysia,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWDiplocaulus,Diplocaulus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.588
JRWDracorex,Dracorex,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.5
JRWDrinker,Drinker,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,1,wildlife,0.463
JRWDromaeosaurus,Dromaeosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.65
JRWDryosaurus,Dryosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,1,wildlife,0.463
JRWEdaphosaurus,Edaphosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.488
JRWEdmontosaurus,Edmontosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWEnigmosaurus,Enigmosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,dormant,1,wildlife,0.5
JRWEstemmenosuchus,Estemmenosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.65
JRWEuoplocephalus,Euoplocephalus,Jurassic Rimworld - Dinosaurs Only (Continued),5,ours,1,wildlife,0.5
JRWEuphoberia,Euphoberia,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,1,wildlife,0.588
JRWGallimimus,Gallimimus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.5
JRWGasosaurus,Gasosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWGeosternbergia,Geosternbergia,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,ours,1,wildlife,0.613
JRWGeralinura,Geralinura,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,1,wildlife,0.588
JRWGiganotosaurus,Giganotosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.65
JRWGigantophis,gigantophis,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWGorgonops,Gorgonops,Jurassic Rimworld - Dinosaurs Only (Continued),2,ours,1,wildlife,0.6
JRWHalszkaraptor,Halszkaraptor,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWHolcorobeus,Holcorobeus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWHomalocephale,Homalocephale,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.5
JRWHylonomus,Hylonomus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWHynerpeton,Hynerpeton,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.588
JRWHypsilophodon,Hypsilophodon,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.438
JRWIndominus,Indominus rex,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.65
JRWIndoraptor,Indoraptor,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.65
JRWIschigualastia,Ischigualastia,Jurassic Rimworld - Dinosaurs Only (Continued),5,ours,1,wildlife,0.5
JRWKaprosuchus,Kaprosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWKentrosaurus,Kentrosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWKileskus,Kileskus,Jurassic Rimworld - Dinosaurs Only (Continued),2,dormant,1,wildlife,0.6
JRWKosmoceratops,Kosmoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWLycaenops,Lycaenops,Jurassic Rimworld - Dinosaurs Only (Continued),2,dormant,1,wildlife,0.6
JRWMacrelcana,Macrelcana,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.438
JRWManipulator,Manipulator,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.588
JRWMeganeura,Meganeura,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.588
JRWMetriacanthosaurus,Metriacanthosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWMicroceratus,Microceratus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.438
JRWMochlodon,Mochlodon,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWNanuqsaurus,Nanuqsaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWNasutoceratops,Nasutoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWNyctosaurus,Nyctosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4,ours,1,wildlife,0.65
JRWOphiacodon,Ophiacodon,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWOrnithosuchus,Ornithosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWOuranosaurus,Ouranosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWOviraptor,Oviraptor,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.65
JRWPachycephalosaurus,Pachycephalosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.5
JRWPachyrhinosaurus,Pachyrhinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWParasaurolophus,Parasaurolophus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWParksosaurus,Parksosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.438
JRWPlatyhystrix,Platyhystrix,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.588
JRWPrestosuchus,Prestosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWProtoceratops,Protoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),2,dormant,1,wildlife,0.45
JRWProtosolpuga,Protosolpuga,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,1,wildlife,0.588
JRWProtovermes,Protovermes,Jurassic Rimworld - Dinosaurs Only (Continued),0.20000000298023224,dormant,1,wildlife,0.555
JRWPsittacosaurus,Psittacosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.438
JRWPteranodon,Pteranodon,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,ours,1,wildlife,0.613
JRWPulmonoscorpius,Pulmonoscorpius,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,foreign,1,wildlife,0.588
JRWQantassaurus,Qantassaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,ours,1,wildlife,0.438
JRWQuetzalcoatlus,Quetzalcoatlus,Jurassic Rimworld - Dinosaurs Only (Continued),5,ours,1,wildlife,0.65
JRWRajasaurus,Rajasaurus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWRhabdodon,Rhabdodon,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWRhamphorhynchus,Rhamphorhynchus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,1,wildlife,0.613
JRWSaltasaurus,Saltasaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,dormant,1,wildlife,0.5
JRWSarcosuchus,Sarcosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.65
JRWScutosaurus,Scutosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWSegnosaurus,Segnosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,dormant,1,wildlife,0.5
JRWSpinosaurus,Spinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.65
JRWStaurikosaurus,Staurikosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.65
JRWStegosaurus,Stegosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWStygimoloch,Stygimoloch,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.5
JRWStyracosaurus,Styracosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWSuchomimus,Suchomimus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWSupersaurus,Supersaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.5
JRWTanystropheus,Tanystropheus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWTenontosaurus,Tenontosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWTermitotron,Termitotron,Jurassic Rimworld - Dinosaurs Only (Continued),3,dormant,1,wildlife,0.625
JRWTherizinosaurus,Therizinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),4.5,dormant,1,wildlife,0.5
JRWTitanoboa,titanoboa,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWTorosaurus,Torosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWTriceratops,Triceratops,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWTroodon,Troodon,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.65
JRWTupandactylus,Tupandactylus,Jurassic Rimworld - Dinosaurs Only (Continued),2.5,dormant,1,wildlife,0.613
JRWTyrannosaurus,Tyrannosaurus rex,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.65
JRWUdanoceratops,Udanoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),2,dormant,1,wildlife,0.45
JRWValdosaurus,Valdosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.438
JRWVelociraptor,Velociraptor,Jurassic Rimworld - Dinosaurs Only (Continued),4,dormant,1,wildlife,0.65
JRWWonambi,wonambi,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWYangchuanosaurus,Yangchuanosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),5.75,dormant,1,wildlife,0.65
JRWYi,Yi,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWYurlunggur,yurlunggur,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.588
JRWYutyrannus,Yutyrannus,Jurassic Rimworld - Dinosaurs Only (Continued),3.5,dormant,1,wildlife,0.637
JRWZalmoxes,Zalmoxes,Jurassic Rimworld - Dinosaurs Only (Continued),5,dormant,1,wildlife,0.5
JRWZephyrosaurus,Zephyrosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),1.5,dormant,1,wildlife,0.438
Jakobeast,jakobeast,Star Wars Animal Collection (Continued),2.5999999046325684,ours,1,wildlife,0.465
Jamel,Jamel,Star Wars Animal Collection (Continued),1.899999976158142,ours,1,wildlife,0.447
Jerbal,jerbal,Beasts of the Rim (Continued),1.899999976158142,ours,1,wildlife,0.447
Jimvu,jimvu,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.45
Josephoartigasia,josephoartigasia,Megafauna,4,dormant,1,wildlife,0.5
JungleRancor,Jungle Rancor,Star Wars Animal Collection (Continued),15,foreign,1,wildlife,1.0
Kaadu,kaadu,Star Wars Animal Collection (Continued),1.5,ours,1,wildlife,0.438
Katarn,katarn,Star Wars Animal Collection (Continued),4,ours,1,wildlife,0.8
KellDragon,kell dragon,Star Wars Animal Collection (Continued),4,ours,1,wildlife,0.858
KingToad,king toad,Giant Toads (Continued),4,dormant,1,wildlife,0.95
Kinrath,kinrath,Star Wars Animal Collection (Continued),1.2000000476837158,ours,1,wildlife,0.705
Klorslug,k'lor'slug,Star Wars Animal Collection (Continued),1.5,ours,1,wildlife,0.737
KowakianMonkeyLizard,kowakian monkey-lizard,Star Wars Animal Collection (Continued),0.3499999940395355,ours,1,wildlife,0.559
KraytDragon,krayt dragon,Star Wars Animal Collection (Continued),12,ours,1,wildlife,0.95
Kreetle,kreetle,Star Wars Animal Collection (Continued),0.20000000298023224,ours,1,wildlife,0.605
Krykna,krykna,Star Wars Animal Collection (Continued),0.800000011920929,ours,1,wildlife,0.703
KwazelMaw,kwazel maw,Star Wars Animal Collection (Continued),4,ours,1,wildlife,0.733
Kwi,Kwi,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.545
Kybuck,kybuck,Star Wars Animal Collection (Continued),1,ours,1,wildlife,0.425
LabradorRetriever,labrador retriever,Core,0.75,dormant,1,wildlife,0.569
Larva,larva,Odyssey,0.20000000298023224,dormant,1,wildlife,0.605
