defName,label,mod,packageId,intelligence,isAnimal,bodySize,moveSpeed,marketValue,mass,biomes_now,n_biomes,status
Qormot,qormot,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,1,4.800000190734863,150,60,AridShrubland|BorealForest|ColdBog|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes,11,ours
Raxshir,raxshir,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,3.5,3.5,1750,210,AridShrubland|BorealForest|GlacialPlain|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands,10,ours
Rikknit,rikknit,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.30000001192092896,2,250,18,Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Marsh|ZBiome_Sandbar_NoBeach,9,foreign
Roggwart,roggwart,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,5,4.5,2500,300,Desert|ExtremeDesert|LavaField|TropicalRainforest|ZBiome_DesertOasis,5,ours
Ronto,ronto,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,6,4.699999809265137,1000,360,AridShrubland|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands,11,ours
Rycrit,rycrit,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.8500000238418579,4.599999904632568,200,51,GlacialPlain|Grasslands|Scarlands|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_GlacialShield|ZBiome_Grasslands,9,ours
Runyip,runyip,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,1.5,2,350,90,AridShrubland|BorealForest|ColdBog|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Grasslands|ZBiome_Marsh,13,ours
Scavrat,Scavrats,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.5,4.900000095367432,50,30,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach,24,ours
Scurrier,scurrier,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.20000000298023224,4.5,35,12,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh,20,ours
Shaak,shaak,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,2,2.4000000953674316,200,120,AridShrubland|BorealForest|ColdBog|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Grasslands,10,ours
Shiro,shiro,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.5,1,250,30,AridShrubland|ColdBog|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach,15,ours
ShiroTrap,shiro-trap,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.75,2,300,45,AridShrubland|ColdBog|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Grasslands,11,ours
Shyrack,shyrack,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.75,1.5,200,45,AridShrubland|Desert|ExtremeDesert|LavaField|Scarlands|TropicalRainforest|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_DesertOasis,9,ours
Silooth,silooth,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,3,5,1500,180,AridShrubland|ColdBog|Glowforest|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_DesertOasis|ZBiome_Marsh,11,ours
Skalder,skalder,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,4,4.800000190734863,650,240,AridShrubland|BorealForest|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_DesertOasis|ZBiome_Grasslands,12,ours
Sketto,sketto,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.4000000059604645,3,60,24,AridShrubland|Desert|ExtremeDesert|Glowforest|Grasslands|LavaField|TemperateForest|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach,15,ours
Snoruuk,snoruuk,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.5,1,60,30,AridShrubland|Desert|Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Marsh,10,ours
Squall,squall,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.30000001192092896,5.5,75,18,GlacialPlain|Grasslands|Scarlands|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_GlacialShield|ZBiome_Grasslands,9,ours
Stintaril,stintaril,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.5,5,150,30,BorealForest|Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_Marsh,8,foreign
Strill,strill,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,1,3.5,450,60,AridShrubland|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_CloudForest|ZBiome_Grasslands,7,ours
Tach,tach,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.5,3,150,30,BorealForest|Grasslands|LavaField|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_Grasslands,9,ours
TeeMuss,tee muss,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,2.0999999046325684,4.300000190734863,250,125.99999237060547,AridShrubland|BorealForest|ColdBog|GlacialPlain|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh,19,ours
TetnissCrab,tet'niss crab,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.5,2,80,30,ColdBog|TemperateSwamp|TropicalSwamp|ZBiome_CoastalDunes|ZBiome_Sandbar_NoBeach,5,foreign
Thranta,thranta,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,4,3,1000,240,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach,23,ours
Tibidee,tibidee,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,12,2.5,3250,720,BorealForest|ColdBog|Grasslands|IceSheet|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach,11,ours
Tooke,tooke,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.10000000149011612,6,20,6,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_Grasslands,17,ours
Torton,torton,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,6,2.5,1000,360,AridShrubland|ColdBog|Glowforest|TemperateForest|TropicalRainforest|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Marsh,9,ours
Taozin,taozin,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,6,2,2800,360,Glowforest|Scarlands|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_Marsh,6,ours
Tukata,tuk'ata,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,4,5,2500,240,AridShrubland|Desert|ExtremeDesert|LavaField|ZBiome_DesertOasis,5,ours
TuskCat,tusk cat,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,3,5.5,1750,180,AridShrubland|BorealForest|Desert|GlacialPlain|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_Grasslands,9,ours
Urusai,urusai,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.75,3,80,45,AridShrubland|Desert|ExtremeDesert|Grasslands|LavaField|Scarlands|TemperateForest|TropicalRainforest|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach,14,ours
Uvak,uvak,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,3,3,750,180,AridShrubland|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach,8,ours
Vapaad,vapaad,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,4,3.799999952316284,1250,240,AridShrubland|Desert|ExtremeDesert|Glowforest|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh,15,ours
Varactyl,varactyl,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,3,5.5,500,180,AridShrubland|Desert|ExtremeDesert|Glowforest|Grasslands|TemperateForest|TropicalRainforest|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_Grasslands|ZBiome_Marsh,11,ours
Veermok,veermok,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,2,4.5,750,120,AridShrubland|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_Grasslands|ZBiome_Marsh,9,ours
Voorpak,voorpak,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.3499999940395355,3,150,21,AridShrubland|BorealForest|ColdBog|Desert|GlacialPlain|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Grasslands,17,ours
Vornskyr,vornskyr,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,2,5,500,120,AridShrubland|BorealForest|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_CloudForest|ZBiome_Grasslands,8,ours
Warbird,Warbird,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,5,5.5,900,300,BorealForest|ColdBog|Grasslands|IceSheet|Tundra|ZBiome_Grasslands,6,ours
WarWyrm,war wyrm,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,15,6,7000,900,Glowforest|ZBiome_Marsh,2,foreign
Whisperbird,whisperbird,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.4000000059604645,3,80,24,AridShrubland|Glowforest|LavaField|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Marsh,10,ours
WompRat,womp rat,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.75,3.9000000953674316,150,45,AridShrubland|Desert|ExtremeDesert|Grasslands|LavaField|TemperateForest|TropicalRainforest|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach,14,ours
Woolamander,woolamander,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.75,4,200,45,BorealForest|Glowforest|LavaField|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_Marsh,9,ours
Worrt,worrt,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.6000000238418579,2.5,100,36,AridShrubland|Desert|ExtremeDesert|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach,17,ours
Wraid,wraid,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,3,5,750,180,AridShrubland|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands,10,ours
Wyyyschokk,wyyyschokk,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,3,4.5,1000,180,ExtremeDesert|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest,7,ours
Yobshrimp,yobshrimp,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,0.4000000059604645,2.5,60,24,ColdBog|Glowforest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CoastalDunes|ZBiome_Marsh|ZBiome_Sandbar_NoBeach,8,foreign
Zakkeg,zakkeg,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,5,3,3000,300,AridShrubland|Grasslands|TemperateForest|TropicalRainforest|ZBiome_Badlands|ZBiome_CloudForest,6,ours
Zeer,zeer,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,Animal,True,3,3,600,180,AridShrubland|Grasslands|TemperateForest|TropicalRainforest|ZBiome_AlpineMeadow|ZBiome_DesertOasis|ZBiome_Grasslands,7,ours
GiantAnt_Race,giant ant,They! (Giant Ants),sapiently.theyatomicmonsters,Animal,True,2,3.799999952316284,150,120,,0,dormant
Titan,titan,Titans,titans.fl,Animal,True,5,6.5,2500,300,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|IceSheet|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra,16,ours
VAEWaste_Hydra,hydra,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,0.3499999940395355,3.5,150,21,,0,dormant
VAEWaste_Megatardi,megatardi,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,2,3.5,350,120,,0,dormant
VAEWaste_Pestigator,pestigator,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,3,1.5,0,180,,0,dormant
VAEWaste_Toxafox,toxafox,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,0.550000011920929,4.599999904632568,0,33,,0,dormant
VAEWaste_Toxbear,toxbear,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,4,1.7999999523162842,0,240,,0,dormant
VAEWaste_Toxiguana,toxiguana,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,1.399999976158142,3,150,84,,0,dormant
VAEWaste_Toxlion,toxlion,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,1.649999976158142,4.400000095367432,0,99,,0,dormant
VAEWaste_Toxscorpion,toxscorpion,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,2.5,4,0,150,,0,dormant
VAEWaste_Wasteboar,wasteboar,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,1.2999999523162842,4.599999904632568,0,78,,0,dormant
VAEWaste_Wastedeer,wastedeer,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,1.2000000476837158,5.5,0,72,,0,dormant
VAEWaste_Wasteffalo,wasteffalo,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,Animal,True,2.4000000953674316,4.5,0,144,,0,dormant
VFEI2_Acidspitter,acidspitter,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,1.7999999523162842,2.4000000953674316,750,108,,0,dormant
VFEI2_Boomtick,boomtick,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,0.18000000715255737,3.450000047683716,100,10.800000190734863,,0,dormant
VFEI2_Durapod,durapod,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,0.800000011920929,2.950000047683716,200,48,,0,dormant
VFEI2_Empress,empress,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,4,1.600000023841858,1800,240,,0,dormant
VFEI2_Fuelmite,fuelmite,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,1.350000023841858,3.75,650,81,,0,dormant
VFEI2_Gigalocust,gigalocust,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,2.200000047683716,3.5999999046325684,800,132,,0,dormant
VFEI2_Gigamite,gigamite,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,4,1.600000023841858,1800,240,,0,dormant
VFEI2_Hellbeetle,hellbeetle,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,1.2000000476837158,3.200000047683716,500,72,,0,dormant
VFEI2_Ironclad,ironclad,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,3,1.4500000476837158,1500,180,,0,dormant
VFEI2_Macrofly,macrofly,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,0.800000011920929,3.049999952316284,200,48,,0,dormant
VFEI2_Megapede,megapede,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,1.7999999523162842,2.0999999046325684,750,108,,0,dormant
VFEI2_Megathrips,megathrips,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,0.3499999940395355,3.680000066757202,100,21,,0,dormant
VFEI2_Megawasp,megawasp,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,1.350000023841858,3.200000047683716,500,81,,0,dormant
VFEI2_Patriarch,patriarch,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,4,1.600000023841858,2000,240,,0,dormant
VFEI2_Queen,insectoid princess,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,4,2,1500,240,,0,dormant
VFEI2_RoyalMegascarab,royal megascarab,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,0.800000011920929,3.6500000953674316,200,48,,0,dormant
VFEI2_RoyalMegaspider,royal megaspider,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,1.7999999523162842,2.0999999046325684,750,108,,0,dormant
VFEI2_RoyalSpelopede,royal spelopede,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,1.2000000476837158,3.5999999046325684,500,72,,0,dormant
VFEI2_Silverfish,silverfish,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,5,1.600000023841858,1800,300,,0,dormant
VFEI2_Swarmling,swarmlings,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,0.20000000298023224,1.2400000095367432,50,12,,0,dormant
VFEI2_Tankroach,tankroach,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,1.7999999523162842,2.6500000953674316,750,108,,0,dormant
VFEI2_Teramantis,teramantis,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,3.799999952316284,4.199999809265137,1800,228,,0,dormant
VFEI2_Titantick,titantick,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,4,1.9600000381469727,1800,240,,0,dormant
VFEI2_Venomite,venomite,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,Animal,True,1.2000000476837158,3.75,500,72,,0,dormant
VGE_Astronaut,astronaut,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,ToolUser,False,1,4.199999809265137,800,26,,0,dormant
VGE_Astropede,astropede,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,ToolUser,False,3,2.0999999046325684,1350,180,,0,dormant
VGE_Hunter,hunter,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,ToolUser,False,1,4.699999809265137,1200,60,,0,dormant
VQEA_Spliceling,spliceling,Vanilla Quests Expanded - Ancients,vanillaquestsexpanded.ancients,Animal,True,2,3.25,10,120,,0,dormant
VQEA_Splicehulk,splicehulk,Vanilla Quests Expanded - Ancients,vanillaquestsexpanded.ancients,Animal,True,3,2.5999999046325684,10,180,,0,dormant
VQEA_Splicefiend,splicefiend,Vanilla Quests Expanded - Ancients,vanillaquestsexpanded.ancients,Animal,True,4,4.199999809265137,10,240,,0,dormant
VQEA_Splicetoot,splicetoot,Vanilla Quests Expanded - Ancients,vanillaquestsexpanded.ancients,Animal,True,0.800000011920929,4.650000095367432,10,32,,0,dormant
VQE_IceCrawler,ice crawler,Vanilla Quests Expanded - Cryptoforge,vanillaquestsexpanded.cryptoforge,Animal,True,0.800000011920929,3.049999952316284,260,48,,0,dormant
VQE_Megamidge,megamidge,Vanilla Quests Expanded - Cryptoforge,vanillaquestsexpanded.cryptoforge,Animal,True,1.2000000476837158,3.299999952316284,550,72,,0,dormant
VRE_CompanionDryad,companion dryad,Vanilla Races Expanded - Phytokin,vanillaracesexpanded.phytokin,Animal,True,2.4000000953674316,4.5,250,144,,0,dormant
JDSCIS_Pistoeka_Sotage_Droid,Pistoeka Sotage Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,4,1200,42,,0,dormant
JDSCIS_B1_Battle_Droid,B1 Battle Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,2,1200,42,,0,dormant
JDSCIS_B1_Security_Droid,B1 Security Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,2,1200,42,,0,dormant
JDSCIS_B1_Commander_Droid,B1 Commander Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,2,1200,42,,0,dormant
JDSCIS_BX_Commando_Droid,BX Commando Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,2,1200,42,,0,dormant
JDSCIS_IG-100_MagnaGuards,IG-100 MagnaGuards,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,2,1200,42,,0,dormant
JDSCIS_T1_Tactical_Droid,T1 Tactical Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,2,1200,42,,0,dormant
JDSCIS_ST_Super_Tactical_Droid,ST Super Tactical Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,2,1200,42,,0,dormant
JDSCIS_B2_Super_Battle_Droid,B2 Super Battle Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,2,1200,42,,0,dormant
JDSCIS_B2_HA_Super_Battle_Droid,B2 HA Super Battle Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,2,1200,42,,0,dormant
JDSCIS_AQ_Battle_Droid,AQ Battle Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,1.7000000476837158,1200,42,,0,dormant
JDSCIS_Droideka_Droid,Droideka Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,1.7000000476837158,1200,42,,0,dormant
JDSCIS_Droideka_Sharpshooter_Droid,Droideka Sharpshooter Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,1.7000000476837158,1200,42,,0,dormant
JDSCIS_Demolition_Droid,Demolition Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,1.7000000476837158,1200,42,,0,dormant
JDSCIS_DSD1_Dwarf_Spider_Droid,DSD1 Dwarf Spider Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,1.7000000476837158,1200,42,,0,dormant
JDSCIS_LR-57_Combat_Droid,LR-57 Combat Droid,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,ToolUser,False,0.699999988079071,1.7000000476837158,1200,42,,0,dormant
VFEI2_BlackEmpress,black empress,Alpha Animals,sarg.alphaanimals,Animal,True,4,5.599999904632568,1800,240,,0,dormant
VFEI2_BlackQueen,black insectoid queen,Alpha Animals,sarg.alphaanimals,Animal,True,4,5,1500,240,,0,dormant
VFEI2_BlackSwarmling,black swarmlings,Alpha Animals,sarg.alphaanimals,Animal,True,0.20000000298023224,1.2400000095367432,50,12,,0,dormant
