verdict	defName	modName	label	size	minPx	graphicClass	deconstructible	fraction	yield	chance	costList	killedLeavings	designationCategory	texOnDisk	texPath
USABLE-EMPTY	VFEPD_AncientWarspiderRemains	Vanilla Furniture Expanded - Props and Decor	ancient warspider remains	5x5	110	Graphic_Single	True	0.5						True	Things/Building/Ruins/AncientWarspiderRemains
USABLE-EMPTY	VFEPD_AncientWarwalkerClaw	Vanilla Furniture Expanded - Props and Decor	ancient warwalker claw	1x2	22	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientWarwalkerClaw
USABLE-EMPTY	VFEPD_AncientWarwalkerFoot	Vanilla Furniture Expanded - Props and Decor	ancient warwalker foot	2x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruins/AncientWarwalkerFoot
USABLE-EMPTY	VFEPD_AncientWarwalkerLeg	Vanilla Furniture Expanded - Props and Decor	ancient warwalker leg	2x4	44	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientWarwalkerLeg
USABLE-EMPTY	VFEPD_AncientWarwalkerShell	Vanilla Furniture Expanded - Props and Decor	ancient warwalker shell	5x3	66	Graphic_Single	True	0.5						True	Things/Building/Ruins/AncientWarwalkerShell
USABLE-EMPTY	VFEPD_AncientWarwalkerTorso	Vanilla Furniture Expanded - Props and Decor	ancient warwalker torso	4x6	88	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientWarwalkerTorso
USABLE-EMPTY	VFEPD_AncientWashingMachine	Vanilla Furniture Expanded - Props and Decor	ancient washing machine	1x1	22	Graphic_Single	True	0.5						False	Things/Building/Ruins/AncientWashingMachine
USABLE-EMPTY	VFEPD_AncientWaterCooler	Vanilla Furniture Expanded - Props and Decor	ancient water cooler	1x1	22	Graphic_Multi	True	0.5						True	Things/Building/Props/AncientWaterCooler
USABLE-EMPTY	VFEPD_AncientWaterFilter	Vanilla Furniture Expanded - Props and Decor	ancient water filter	3x3	66	Graphic_Single	True	0.5						True	Things/Building/Props/AncientWaterFilter
USABLE-EMPTY	VFEPD_AncientWheel	Vanilla Furniture Expanded - Props and Decor	ancient wheel	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruins/Wheel
USABLE-EMPTY	VFEPD_AncientWindTurbineBody	Vanilla Furniture Expanded - Props and Decor	ancient wind turbine	5x2	44	Graphic_Multi	True	0.5						False	Things/Building/Ancient/Workbenches/AncientWindTurbineBody
USABLE-EMPTY	VFEPD_AncientWoodenCrate	Vanilla Furniture Expanded - Props and Decor	old wooden crate	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ancient/Shipping/OldWoodenCrate
USABLE-EMPTY	VFEPD_BioLight	Vanilla Furniture Expanded - Props and Decor	ancient bioluminescent light	1x2	22	Graphic_Multi	True	0.5						True	Things/Building/Ruined/GR_BioLight
USABLE-EMPTY	VFEPD_BustedAncientWonderdoc	Vanilla Furniture Expanded - Props and Decor	busted ancient wonderdoc	3x3	66	Graphic_Multi	True	0.5						True	Things/Building/AncientWonderdoc/BustedAncientWonderdoc
USABLE-EMPTY	VFEPD_BustedControlPanel	Vanilla Furniture Expanded - Props and Decor	busted control panel	3x1	22	Graphic_Multi	True	0.5						True	Things/Building/Props/BustedControlPanel
USABLE-EMPTY	VFEPD_CerebrexCore_Destroyed	Vanilla Furniture Expanded - Props and Decor	destroyed cerebrex core	7x7	154	Graphic_Single	True	0.5						False	Things/Building/CerebrexCore/CerebrexCoreDestroyed
USABLE-EMPTY	VFEPD_CommsTable	Vanilla Furniture Expanded - Props and Decor	ancient comms table	3x3	66	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_CommsTable
USABLE-EMPTY	VFEPD_DecorativeCubeSculture_Scrap	Vanilla Furniture Expanded - Props and Decor	decorative cube, scrap	1x1	22	Graphic_Random	True	0.5						False	Things/Building/CubeSculptures/CubeSculpture_Scrap
USABLE-EMPTY	VFEPD_DestroyedGravExtender	Vanilla Furniture Expanded - Props and Decor	destroyed grav field extender	1x1	22	Graphic_Single	True	0.5						True	Things/Structures/Destroyed/DestroyedGravFieldExtender
USABLE-EMPTY	VFEPD_DestroyedLargeThruster	Vanilla Furniture Expanded - Props and Decor	destroyed large thruster	2x2	44	Graphic_Multi	True	0.5						True	Things/Structures/Destroyed/DestroyedLateralThruster
USABLE-EMPTY	VFEPD_DestroyedSmallAstrofuelTank	Vanilla Furniture Expanded - Props and Decor	destroyed small astrofuel tank	2x2	44	Graphic_Multi	True	0.5						True	Things/Structures/Destroyed/DestroyedAstrofuelTank
USABLE-EMPTY	VFEPD_DestroyedSmallHeatsink	Vanilla Furniture Expanded - Props and Decor	destroyed small heatsink	2x2	44	Graphic_Multi	True	0.5						True	Things/Structures/Destroyed/DestroyedHeatsink
USABLE-EMPTY	VFEPD_DestroyedSmallOxygenTank	Vanilla Furniture Expanded - Props and Decor	destroyed small oxygen tank	2x2	44	Graphic_Multi	True	0.5						True	Things/Structures/Destroyed/DestroyedOxygenTank
USABLE-EMPTY	VFEPD_DestroyedSmallThruster	Vanilla Furniture Expanded - Props and Decor	destroyed small thruster	1x2	22	Graphic_Multi	True	0.5						True	Things/Structures/Destroyed/DestroyedSmallAstrofuelThruster
USABLE-EMPTY	VFEPD_FilthRubbleRock	Vanilla Furniture Expanded - Props and Decor	rock rubble	1x1	22	Graphic_Cluster	True	0.5						False	Things/Filth/RubbleRock
USABLE-EMPTY	VFEPD_FilthRubbleSandbags	Vanilla Furniture Expanded - Props and Decor	scattered sandbags	1x1	22	Graphic_Cluster	True	0.5						False	Things/Filth/RubbleSandbags
USABLE-EMPTY	VFEPD_FilthRubbleSlag	Vanilla Furniture Expanded - Props and Decor	scattered slag	1x1	22	Graphic_Cluster	True	0.5						False	Things/Filth/RubbleSlag
USABLE-EMPTY	VFEPD_Fleshmassfilth	Vanilla Furniture Expanded - Props and Decor	fleshmass debris	1x1	22	Graphic_Random	True	0.5						False	Things/Filth/FleshmassFilth
USABLE-EMPTY	VFEPD_GauranlenDebrisEffect	Vanilla Furniture Expanded - Props and Decor	gauranlen debris	1x1	22	Graphic_Single	True	0.5						True	Things/Building/ModCompat/Empty
USABLE-EMPTY	VFEPD_InfestedShipChunk	Vanilla Furniture Expanded - Props and Decor	infested ship chunk	2x2	44	Graphic_Random	True	0.5						False	Things/Building/InfestedShipChunk
USABLE-EMPTY	VFEPD_LabLockerBank	Vanilla Furniture Expanded - Props and Decor	ancient lab locker bank	3x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruined/GR_LabLockerBank
USABLE-EMPTY	VFEPD_MechRelay_Crashed	Vanilla Furniture Expanded - Props and Decor	crashed mechanoid relay	3x3	66	Graphic_Single	True	0.5						False	Things/Building/MechanoidRelay_Crashed
USABLE-EMPTY	VFEPD_MetalhorrorDebris	Vanilla Furniture Expanded - Props and Decor	metalhorror debris	1x1	22	Graphic_Random	True	0.5						False	Things/Filth/MetalhorrorDebris
USABLE-EMPTY	VFEPD_MonitorBank	Vanilla Furniture Expanded - Props and Decor	ancient monitor banks	5x2	44	Graphic_Multi	True	0.5						True	Things/Building/Ruined/GR_MonitorBank
USABLE-EMPTY	VFEPD_Rack	Vanilla Furniture Expanded - Props and Decor	ancient server rack	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_Rack
USABLE-EMPTY	VFEPD_RubblePile	Vanilla Furniture Expanded - Props and Decor	rubble pile	1x1	22	Graphic_Random	True	0.5						False	Things/Building/RubblePile
USABLE-EMPTY	VFEPD_RuinedAberrationRedirector	Vanilla Furniture Expanded - Props and Decor	ruined aberration redirector	3x3	66	Graphic_Single	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedAberrationRedirector
USABLE-EMPTY	VFEPD_RuinedAncientBioBattery	Vanilla Furniture Expanded - Props and Decor	ancient ruined bio-battery tank	3x3	66	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedAncientBioBattery
USABLE-EMPTY	VFEPD_RuinedAncientGeneTailoringPod	Vanilla Furniture Expanded - Props and Decor	ancient ruined gene-tailoring pod	3x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedAncientGeneTailoringPod
USABLE-EMPTY	VFEPD_RuinedAnimalControlHub	Vanilla Furniture Expanded - Props and Decor	ancient animal control hub	2x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedAnimalControlHub
USABLE-EMPTY	VFEPD_RuinedAnimalEnrichmentCenter	Vanilla Furniture Expanded - Props and Decor	ancient animal enrichment center	2x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedAnimalEnrichmentCenter
USABLE-EMPTY	VFEPD_RuinedArchitePathingArray	Vanilla Furniture Expanded - Props and Decor	ruined archite pathing array	3x3	66	Graphic_Single	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedArchitePathingArray
USABLE-EMPTY	VFEPD_RuinedArchiteRecycler	Vanilla Furniture Expanded - Props and Decor	ruined archite recycler	2x1	22	Graphic_Multi	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedArchiteRecycler
USABLE-EMPTY	VFEPD_RuinedArchogenInjector	Vanilla Furniture Expanded - Props and Decor	ruined archogen injector	3x2	44	Graphic_Multi	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedArchogenInjector
USABLE-EMPTY	VFEPD_RuinedArchotechPlatform	Vanilla Furniture Expanded - Props and Decor	ancient construction platform	7x6	132	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedArchotechPlatform
USABLE-EMPTY	VFEPD_RuinedBarrelDouble	Vanilla Furniture Expanded - Props and Decor	ancient ruined lab barrels	1x2	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedBarrelDouble
USABLE-EMPTY	VFEPD_RuinedCognitiveRecoveryArray	Vanilla Furniture Expanded - Props and Decor	ruined cognitive recovery array	1x1	22	Graphic_Single	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedCognitiveRecoveryArray
USABLE-EMPTY	VFEPD_RuinedComplexityHarmonizer	Vanilla Furniture Expanded - Props and Decor	ruined complexity harmonizer	3x2	44	Graphic_Multi	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedComplexityHarmonizer
USABLE-EMPTY	VFEPD_RuinedGeneDuplicator	Vanilla Furniture Expanded - Props and Decor	ancient gene duplicator	2x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedGeneDuplicator
USABLE-EMPTY	VFEPD_RuinedGenePod	Vanilla Furniture Expanded - Props and Decor	ancient ruined genepod	2x2	44	Graphic_Random	True	0.5						False	Things/Building/Ruined/GR_RuinedGenePod
USABLE-EMPTY	VFEPD_RuinedGeneRecombinator	Vanilla Furniture Expanded - Props and Decor	ancient gene recombinator	2x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedGeneRecombinator
USABLE-EMPTY	VFEPD_RuinedGeneticDatabase	Vanilla Furniture Expanded - Props and Decor	ancient genetic database	2x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedGeneticDatabase
USABLE-EMPTY	VFEPD_RuinedGeneticExtractionTable	Vanilla Furniture Expanded - Props and Decor	ancient genetic extraction table	3x1	22	Graphic_Multi	True	0.5						True	Things/Building/Ruined/GR_RuinedGeneticExtractionTable
USABLE-EMPTY	VFEPD_RuinedGeneticStorage	Vanilla Furniture Expanded - Props and Decor	ancient genetic storage	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruined/GR_RuinedGeneticStorage
USABLE-EMPTY	VFEPD_RuinedGenomeSequencer	Vanilla Furniture Expanded - Props and Decor	ancient genome sequencer	3x3	66	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedGenomeSequencer
USABLE-EMPTY	VFEPD_RuinedGenomicAttenuator	Vanilla Furniture Expanded - Props and Decor	ruined genomic attenuator	2x2	44	Graphic_Single	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedGenomicAttenuator
USABLE-EMPTY	VFEPD_RuinedHexagelPlant	Vanilla Furniture Expanded - Props and Decor	ancient hexagel core reactor	6x6	132	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedHexagelPlant
USABLE-EMPTY	VFEPD_RuinedHospitalBed	Vanilla Furniture Expanded - Props and Decor	ancient hospital bed	1x2	22	Graphic_Multi	True	0.5						True	Things/Building/AG_RuinedHospitalBed
USABLE-EMPTY	VFEPD_RuinedIncubator	Vanilla Furniture Expanded - Props and Decor	ancient ruined incubator	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedIncubator
USABLE-EMPTY	VFEPD_RuinedLabBarrel	Vanilla Furniture Expanded - Props and Decor	ancient ruined lab barrel	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruined/GR_RuinedLabBarrel
USABLE-EMPTY	VFEPD_RuinedLabLamp	Vanilla Furniture Expanded - Props and Decor	ancient lab lamp	1x2	22	Graphic_Single	True	0.5						True	Things/Building/AG_RuinedLabLamp
USABLE-EMPTY	VFEPD_RuinedLabShelf	Vanilla Furniture Expanded - Props and Decor	ancient lab shelf	3x1	22	Graphic_Multi	True	0.5						True	Things/Building/Ruined/GR_RuinedLabShelf
USABLE-EMPTY	VFEPD_RuinedMechanoidTinkeringTable	Vanilla Furniture Expanded - Props and Decor	ancient mechanoid tinkering table	5x2	44	Graphic_Multi	True	0.5						True	Things/Building/Ruined/GR_RuinedMechanoidTinkeringTable
USABLE-EMPTY	VFEPD_RuinedMutagenInhibitorCore	Vanilla Furniture Expanded - Props and Decor	ruined mutagen inhibitor core	3x3	66	Graphic_Single	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedMutagenInhibitorCore
USABLE-EMPTY	VFEPD_RuinedMutaniteCentrifuge	Vanilla Furniture Expanded - Props and Decor	ancient mutanite centrifuge	3x3	66	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedMutaniteCentrifuge
USABLE-EMPTY	VFEPD_RuinedNeurostabilizerArray	Vanilla Furniture Expanded - Props and Decor	ruined neurostabilizer array	1x1	22	Graphic_Single	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedNeurostabilizerArray
USABLE-EMPTY	VFEPD_RuinedNutrientVat	Vanilla Furniture Expanded - Props and Decor	ancient nutrient vat	1x2	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedNutrientVat
USABLE-EMPTY	VFEPD_RuinedPulpRecycler	Vanilla Furniture Expanded - Props and Decor	ancient pulp recycler	2x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedPulpRecycler
USABLE-EMPTY	VFEPD_RuinedPulper	Vanilla Furniture Expanded - Props and Decor	ancient pulper	1x2	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedPulper
USABLE-EMPTY	VFEPD_RuinedRapidInfusionPump	Vanilla Furniture Expanded - Props and Decor	ruined rapid infusion pump	1x1	22	Graphic_Single	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedRapidInfusionPump
USABLE-EMPTY	VFEPD_RuinedRefrigeratedCoils	Vanilla Furniture Expanded - Props and Decor	ancient refrigerated coils	6x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedRefrigeratedCoils
USABLE-EMPTY	VFEPD_RuinedRejectionBufferCoil	Vanilla Furniture Expanded - Props and Decor	ruined rejection buffer coil	1x2	22	Graphic_Multi	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedRejectionBufferCoil
USABLE-EMPTY	VFEPD_RuinedSpliceframeUplink	Vanilla Furniture Expanded - Props and Decor	ruined spliceframe uplink	2x2	44	Graphic_Single	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedSpliceframeUplink
USABLE-EMPTY	VFEPD_RuinedTissueGrowingVat	Vanilla Furniture Expanded - Props and Decor	ancient tissue growing vat	2x2	44	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_RuinedTissueGrowingVat
USABLE-EMPTY	VFEPD_RuinedTraitSelectionPrism	Vanilla Furniture Expanded - Props and Decor	ruined trait selection prism	3x3	66	Graphic_Single	True	0.5						True	Things/Building/RuinedLabEquipment/RuinedTraitSelectionPrism
USABLE-EMPTY	VFEPD_RuinedVials	Vanilla Furniture Expanded - Props and Decor	ancient ruined vials	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruined/GR_RuinedVials
USABLE-EMPTY	VFEPD_Ruined_Mechahybrid_Antenna	Vanilla Furniture Expanded - Props and Decor	ancient mechahybrid antenna	3x3	66	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_Ruined_Mechahybrid_Antenna
USABLE-EMPTY	VFEPD_Ruined_Mechahybridizer	Vanilla Furniture Expanded - Props and Decor	ancient mechahybridizer	5x5	110	Graphic_Multi	True	0.5						True	Things/Building/Ruined/GR_Ruined_Mechahybridizer
USABLE-EMPTY	VFEPD_RustedHospitalBed	Vanilla Furniture Expanded - Props and Decor	rusted hospital bed	1x2	22	Graphic_Multi	True	0.5						True	Things/Building/Beds/RustedHospitalBed
USABLE-EMPTY	VFEPD_RustedWheeledTray	Vanilla Furniture Expanded - Props and Decor	rusted wheeled tray	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Props/RustedWheeledTray
USABLE-EMPTY	VFEPD_ScrapChunk	Vanilla Furniture Expanded - Props and Decor	scrap ship chunk	2x2	44	Graphic_Random	True	0.5						False	Things/Building/MiscProps/SalvageChunk
USABLE-EMPTY	VFEPD_Scraper	Vanilla Furniture Expanded - Props and Decor	scraper	1x1	22	Graphic_Single	True	0.5						True	Things/Building/WorkshopProps/VFEPD_Scraper/VFEPD_Scraper
USABLE-EMPTY	VFEPD_ShipChunk	Vanilla Furniture Expanded - Props and Decor	ship chunk	2x2	44	Graphic_Random	True	0.5						False	Things/Building/Exotic/ShipChunk
USABLE-EMPTY	VFEPD_ShipChunk_Mech	Vanilla Furniture Expanded - Props and Decor	mechanoid ship chunk	1x1	22	Graphic_Random	True	0.5						False	Things/Building/MechanoidShipChunk
USABLE-EMPTY	VFEPD_ShipPart_JohnsonTanaka_Drive_Ruined	Vanilla Furniture Expanded - Props and Decor	ruined Johnson-Tanaka drive	3x3	66	Graphic_Multi	True	0.5						True	Things/Building/Spaceships/ShipEngines/JTDriveSalvage
USABLE-EMPTY	VFEPD_ShipPart_ShipReactorDamaged	Vanilla Furniture Expanded - Props and Decor	ruined ship reactor	5x5	110	Graphic_Single	True	0.5						True	Things/Building/Spaceships/Reactors/ShipReactorDamaged
USABLE-EMPTY	VFEPD_ShuttleCrashed	Vanilla Furniture Expanded - Props and Decor	crashed shuttle	5x3	66	Graphic_Single	True	0.5						True	Things/Building/Misc/CrashedShuttle
USABLE-EMPTY	VFEPD_SignA	Vanilla Furniture Expanded - Props and Decor	ancient sign	1x2	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_SignA
USABLE-EMPTY	VFEPD_SignB	Vanilla Furniture Expanded - Props and Decor	ancient sign	1x2	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_SignB
USABLE-EMPTY	VFEPD_SignC	Vanilla Furniture Expanded - Props and Decor	ancient sign	1x2	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_SignC
USABLE-EMPTY	VFEPD_SignD	Vanilla Furniture Expanded - Props and Decor	ancient sign	1x2	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_SignD
USABLE-EMPTY	VFEPD_SignE	Vanilla Furniture Expanded - Props and Decor	ancient sign	2x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_SignE
USABLE-EMPTY	VFEPD_SignF	Vanilla Furniture Expanded - Props and Decor	ancient sign	2x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_SignF
USABLE-EMPTY	VFEPD_SignG	Vanilla Furniture Expanded - Props and Decor	ancient sign	1x2	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_SignG
USABLE-EMPTY	VFEPD_SignH	Vanilla Furniture Expanded - Props and Decor	ancient sign	1x2	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_SignH
USABLE-EMPTY	VFEPD_Sink	Vanilla Furniture Expanded - Props and Decor	ancient sink	1x1	22	Graphic_Multi	True	0.5						True	Things/Building/Ruined/GR_Sink
USABLE-EMPTY	VFEPD_SmallBioLight	Vanilla Furniture Expanded - Props and Decor	ancient bioluminescent light	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/GR_SmallBioLight
USABLE-EMPTY	VFEPD_SpaceJunk	Vanilla Furniture Expanded - Props and Decor	space junk	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Misc/AncientSpaceJunk
USABLE-EMPTY	VFEPD_SplicehulkContainment	Vanilla Furniture Expanded - Props and Decor	splicehulk containment	2x2	44	Graphic_Single	True	0.5						True	Things/Building/Traps/MutationSampler_Filled_Splicehulk
USABLE-EMPTY	VFEPD_Toilet	Vanilla Furniture Expanded - Props and Decor	ancient toilet	1x1	22	Graphic_Multi	True	0.5						True	Things/Building/Ruined/GR_Toilet
USABLE-EMPTY	GR_AncientElectrowombSpawner	Vanilla Genetics Expanded	ancient electrowomb	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruined/AncientElectrowomb
USABLE-EMPTY	GR_LabLockerBank	Vanilla Genetics Expanded	ancient lab locker bank	3x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruined/GR_LabLockerBank
USABLE-EMPTY	GR_RuinedVials	Vanilla Genetics Expanded	ancient ruined vials	1x1	22	Graphic_Random	True	0.5		Steel x0.5	Steel x1			False	Things/Building/Ruined/GR_RuinedVials
USABLE-EMPTY	GR_RustedWallA	Vanilla Genetics Expanded	rusted laboratory wall	1x1	22	Graphic_Single	True	0.5		Steel x0.5	Steel x1			True	Things/Building/GR_RustedWallA
USABLE-EMPTY	GR_RustedWallB	Vanilla Genetics Expanded	rusted laboratory wall	1x1	22	Graphic_Single	True	0.5		Steel x0.5	Steel x1			True	Things/Building/GR_RustedWallB
USABLE-EMPTY	VGE_DamagedEscapePod	Vanilla Gravship Expanded - Chapter 1	damaged escape pod	1x1	22	Graphic_Single	True	0.5						True	Things/Structures/DamagedDropPod/DamagedDropPod
USABLE-EMPTY	VME_AncientATM	Vanilla Ideology Expanded - Memes and Structures	ancient ATM	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/AncientATM
USABLE-EMPTY	VME_AncientAirConditioner	Vanilla Ideology Expanded - Memes and Structures	ancient air conditioner	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/AirConditioner
USABLE-EMPTY	VME_AncientBed	Vanilla Ideology Expanded - Memes and Structures	ancient bed	1x2	22	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientBed
USABLE-EMPTY	VME_AncientContainer	Vanilla Ideology Expanded - Memes and Structures	ancient container	3x5	66	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientContainer
USABLE-EMPTY	VME_AncientDisplayBank	Vanilla Ideology Expanded - Memes and Structures	ancient display bank	3x1	22	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientDisplayBank
USABLE-EMPTY	VME_AncientEquipmentBlocks	Vanilla Ideology Expanded - Memes and Structures	ancient equipment blocks	4x2	44	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientEquipmentBlocks
USABLE-EMPTY	VME_AncientHydrant	Vanilla Ideology Expanded - Memes and Structures	ancient hydrant	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/AncientHydrant
USABLE-EMPTY	VME_AncientKitchenSink	Vanilla Ideology Expanded - Memes and Structures	ancient kitchen sink	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/KitchenSink
USABLE-EMPTY	VME_AncientLamp	Vanilla Ideology Expanded - Memes and Structures	ancient lamp	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/AncientLamp
USABLE-EMPTY	VME_AncientLargeCrate	Vanilla Ideology Expanded - Memes and Structures	ancient large crate	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/CrateLarge
USABLE-EMPTY	VME_AncientLargeRustedEngineBlock	Vanilla Ideology Expanded - Memes and Structures	ancient macro-engine block	2x1	22	Graphic_Single	True	0.5		ChunkSlagSteel x0.5, VVE_EngineBlock x0.5, ComponentIndustrial x0.5	ChunkSlagSteel x1, VVE_EngineBlock x1, ComponentIndustrial x1			True	Things/Building/Ruins/LargeEngineBlock
USABLE-EMPTY	VME_AncientLockerBank	Vanilla Ideology Expanded - Memes and Structures	ancient locker bank	3x1	22	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientLockerBank
USABLE-EMPTY	VME_AncientLongCrate	Vanilla Ideology Expanded - Memes and Structures	ancient long crate	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/CrateLong
USABLE-EMPTY	VME_AncientMechDropBeacon	Vanilla Ideology Expanded - Memes and Structures	ancient mech drop beacon	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruins/DestroyedMechDropBeacon
USABLE-EMPTY	VME_AncientMechanoidShell	Vanilla Ideology Expanded - Memes and Structures	ancient mechanoid detritus	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruins/AncientMechDetritus
USABLE-EMPTY	VME_AncientMicrowave	Vanilla Ideology Expanded - Memes and Structures	ancient microwave	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/AncientMicrowave
USABLE-EMPTY	VME_AncientMilitaryCrate	Vanilla Ideology Expanded - Memes and Structures	ancient military crate	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruins/AncientMilitaryCrate
USABLE-EMPTY	VME_AncientOperatingTable	Vanilla Ideology Expanded - Memes and Structures	ancient operating table	1x2	22	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientOperatingTable
USABLE-EMPTY	VME_AncientOven	Vanilla Ideology Expanded - Memes and Structures	ancient oven	1x1	22	Graphic_Multi	True	0.5						True	Things/Building/Ruins/AncientOven
USABLE-EMPTY	VME_AncientPostbox	Vanilla Ideology Expanded - Memes and Structures	ancient postbox	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/Postbox
USABLE-EMPTY	VME_AncientRazorWire	Vanilla Ideology Expanded - Memes and Structures	ancient razor wire	1x1	22	Graphic_Random	True	0.5		Steel x0.5	Steel x1			False	Things/Building/Ruins/AncientRazorWire
USABLE-EMPTY	VME_AncientRefrigerator	Vanilla Ideology Expanded - Memes and Structures	ancient refrigerator	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/Fridge
USABLE-EMPTY	VME_AncientRustedEngineBlock	Vanilla Ideology Expanded - Memes and Structures	ancient engine block	1x1	22	Graphic_Random	True	0.5		VVE_EngineBlock x0.5	VVE_EngineBlock x1			False	Things/Building/Ruins/RustedEngineBlock
USABLE-EMPTY	VME_AncientShoppingCart	Vanilla Ideology Expanded - Memes and Structures	ancient shopping cart	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruins/ShoppingCart
USABLE-EMPTY	VME_AncientSmallCrate	Vanilla Ideology Expanded - Memes and Structures	ancient small crate	1x1	22	Graphic_Single	True	0.5						True	Things/Building/Ruins/CrateSmall
USABLE-EMPTY	VME_AncientSpaceJunk	Vanilla Ideology Expanded - Memes and Structures	ancient space junk	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Misc/AncientSpaceJunk
USABLE-EMPTY	VME_AncientSpacerCrate	Vanilla Ideology Expanded - Memes and Structures	ancient spacer crate	1x1	22	Graphic_Random	True	0.5						False	Things/Building/Ruins/AncientSpacerCrate
USABLE-EMPTY	VME_AncientStove	Vanilla Ideology Expanded - Memes and Structures	ancient stove	1x1	22	Graphic_Multi	True	0.5						True	Things/Building/Ruins/Stove
