tile,mutators
11337,AB_DerelictClusters;AncientHeatVent;AncientRuins;Junkyard;MineralRich;VEE_SulfuricLake
11338,AB_AmbientRadiation;AncientUplink;VEE_MechanoidShipChunks
11339,AB_AmbientRadiation;AB_DerelictClusters;AncientHeatVent;Junkyard
11340,AB_AmbientRadiation;AB_DerelictClusters;AncientHeatVent;MineralRich
11341,AB_AmbientRadiation;AB_DerelictClusters;AncientHeatVent;AncientWarehouse;VEE_MechanoidShipChunks;VEE_SulfuricLake
11342,AB_DerelictClusters;AncientHeatVent
11343,AB_AmbientRadiation;AncientHeatVent;MineralRich
11344,AncientHeatVent;Junkyard;VEE_SulfuricLake
11345,AncientHeatVent;AncientRuins;VEE_ToxicVents
11346,AB_DerelictClusters;AncientHeatVent;AncientRuins;VEE_ToxicVents
11347,VEE_StagnantRivulet;River
11348,AB_AmbientRadiation;AB_AncientDeathPallVent;AB_DerelictClusters;VEE_MechanoidShipChunks;VEE_SulfuricLake;VEE_ToxicVents
11349,AB_AmbientRadiation;AB_AncientDeathPallVent;AB_DerelictClusters;AncientRuins;VEE_MechanoidShipChunks;VEE_ToxicVents
11350,AB_AmbientRadiation;AB_AncientGreyPallVent;AB_DerelictClusters;AncientRuins;Junkyard;VEE_ToxicVents
11351,AB_AmbientRadiation;AB_DerelictClusters;AncientHeatVent;AncientRuins;VEE_MechanoidShipChunks;VEE_SulfuricLake;VEE_ToxicVents
11352,AB_DerelictClusters;AncientHeatVent;VEE_MechanoidShipChunks;VEE_SulfuricLake;VEE_ToxicVents
11353,TerraformingScar;AB_AmbientRadiation;AB_AncientFreezingVent;AB_DerelictClusters;VEE_MechanoidShipChunks;VEE_ToxicVents
11354,AB_AmbientRadiation;AB_AncientBloodRainVent;AB_DerelictClusters;VEE_MechanoidShipChunks
11355,AB_AmbientRadiation;AB_AncientGreyPallVent;AB_DerelictClusters;MineralRich;VEE_MechanoidShipChunks;VEE_ToxicVents
11356,AncientInfestedSettlement;AncientRuins;Junkyard
11357,AB_DerelictClusters;AncientHeatVent;VEE_SulfuricLake
11358,AncientGarrison
11359,AncientHeatVent
11360,Dunes
11361,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11362,Dunes
11363,Dunes
11364,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11365,Dunes
11366,Dunes
11367,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11368,Dunes
11369,Dunes
11370,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11371,Dunes
11372,Dunes
11373,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11374,Dunes
11375,Dunes
11376,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11377,Dunes
11378,Dunes
11379,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11380,Dunes
11381,Dunes
11382,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11383,Dunes
11389,DryLake
11390,Dunes
11394,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11395,Dunes
11396,Dunes
11397,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11402,Dunes
11403,Dunes
11404,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11405,Dunes
11406,Dunes
11407,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11408,Dunes
11409,Dunes
11410,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11411,Dunes
11412,Dunes
11413,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11414,Dunes
11416,Dunes
11417,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11418,Dunes
11420,Dunes
11421,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11422,Dunes
11423,Dunes
11424,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11425,Dunes
11426,Dunes
11427,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11428,Dunes
11429,Dunes
11430,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11431,Dunes
11448,Dunes
11451,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes;Dunes
11456,VEE_SaltPlains
11463,Dunes;Dunes
11465,Mountain;MineralRich
11466,Mountain;MineralRich
11467,Cliffs;MineralRich
11468,Mountain
11469,Mountain
11470,Mountain
11471,Mountain;Oasis
11472,Mountain
11473,Mountain
11475,Mountain
11476,Mountain;MineralRich;VEE_DeepOreRich
11477,Mountain;MineralRich;VEE_DeepOreRich
11480,VEE_MineralDevoid;VEE_DeepOreDevoid
11484,VEE_MineralDevoid;VEE_DeepOreDevoid
11493,VEE_MineralDevoid;VEE_DeepOreDevoid
11494,Coast
11496,VEE_MineralDevoid;VEE_DeepOreDevoid
11498,Coast
11499,VEE_MineralDevoid;VEE_DeepOreDevoid
11500,Dunes
11501,Dunes
11502,VEE_MineralDevoid;VEE_DeepOreDevoid;Coast
11503,Coast
11505,CoastalIsland
11518,VEE_SaltPlains
11519,Coast
11520,VEE_SaltPlains
11521,VEE_SaltPlains
11522,VEE_SaltPlains
11523,VEE_SaltPlains
11526,VEE_SaltPlains
11528,VEE_SaltPlains
11537,Coast
11538,Coast
11542,MineralRich
11544,MineralRich
11548,Dunes
11549,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11550,VEE_PebbleDunes;VEE_PebbleDunes
11552,MineralRich
11553,Mountain;MineralRich
11554,MineralRich
11555,Mountain;MineralRich
11556,Mountain;MineralRich;VEE_DeepOreRich
11557,Mountain;MineralRich;VEE_DeepOreRich
11558,Dunes;Dunes
11559,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
11564,Dunes
11565,Dunes
11566,VEE_MineralDevoid;VEE_DeepOreDevoid;VEE_PebbleDunes;VEE_PebbleDunes
11569,Dunes
11572,Dunes
11578,VEE_MineralDevoid;VEE_DeepOreDevoid
11583,Mountain
11585,VEE_DryRiver
11586,Mountain
11587,Mountain
11588,Mountain
11589,Mountain
11590,Mountain;AbandonedColonyTribal;AbandonedColonyTribal
11591,Mountain
11592,Mountain
11593,Mountain
11607,VEE_MineralDevoid;VEE_DeepOreDevoid
11612,Mountain
11613,Mountain
11615,Caves
11617,Caves
11626,Caves
11627,Caves
11630,Caves
11633,Caves
11637,Mountain
11641,Mountain
11643,Mountain
11644,Mountain
11645,Mountain
11647,Mountain
11649,VEE_MineralDevoid;VEE_DeepOreDevoid
11652,VEE_MineralDevoid;VEE_DeepOreDevoid
11657,VEE_MineralDevoid;VEE_DeepOreDevoid
11690,AncientChemfuelRefinery
11704,VEE_MineralDevoid;VEE_DeepOreDevoid
11714,Mountain
11715,Mountain
11716,Mountain
11717,Mountain
11718,Mountain
11719,Mountain
11726,Caves
11727,Caves
11728,Caves
11729,Caves
11730,Caves
11739,Caves
11742,Caves
11743,Caves
11745,Caves
11746,Caves
11747,Caves
11748,Caves
11751,Caves
11762,Mountain
11763,Mountain
11764,Mountain
11765,Mountain
11766,Mountain
11767,Mountain
11778,VEE_GravelBeach
11779,Coast
11794,VEE_DustBowl;VEE_PlantLife_Decimated;VEE_Fertility_Reduced;VEE_DustStorms
11798,Mountain
11800,Mountain
11801,Mountain
11802,Mountain
11803,Mountain
11810,Mountain
11811,Mountain
11812,Mountain
11813,Mountain;Coast
11814,Mountain;Coast
11815,Mountain
11828,Mountain;Coast
11829,Mountain
11830,VEE_MineralDevoid;VEE_DeepOreDevoid;Peninsula
11831,Coast
11834,Mountain;Oasis
11835,Mountain;Oasis
11836,Mountain
11837,Mountain
11838,Mountain
11839,Mountain;Oasis
11842,VEE_SaltPlains
11843,VEE_SaltPlains
11844,VEE_SaltPlains
11845,VEE_SaltPlains
11846,VEE_SaltPlains
11847,VEE_SaltPlains
11848,VEE_SaltPlains
11849,VEE_SaltPlains
11851,Oasis;Peninsula
11858,Oasis
11859,Oasis
11860,Oasis
11861,Oasis
11862,Oasis
11863,Oasis
11871,Mountain
11872,Mountain
11875,Mountain
11876,Dunes
11877,Oasis
11878,Dunes
11885,VEE_MineralDevoid;VEE_DeepOreDevoid
11888,Mountain
11889,Mountain
11890,Mountain;MineralRich;VEE_DeepOreRich
11891,Mountain;MineralRich
11892,Mountain;MineralRich;VEE_DeepOreRich
11893,Mountain;MineralRich
11895,VEE_DryRiver
11897,Mountain
11898,Mountain
11899,Mountain
11900,Mountain
11901,Mountain
11902,Mountain;Oasis
11903,Mountain;HotSprings
11904,Mountain
11905,Mountain;Oasis
11912,River
11913,River
11914,VEE_SaltPlains;VEE_StagnantRivulet;River
11915,VEE_SaltPlains;VEE_StagnantRivulet;River
11916,VEE_StagnantRivulet;River
11917,VEE_StagnantRivulet;River
11918,Oasis;AB_FeraliskNest;Pond;AB_LocustPlagues;VEE_StagnantRivulet
11919,Muddy;VEE_RottenStench;Oasis;AB_BumbledroneNests
11920,Oasis;VEE_IncreasedInfestations;Pond;InsectMegahive;VEE_RotstinkVents
11921,Marshy;AB_FeraliskNest;Oasis;AB_BumbledroneNests
11922,VEE_IncreasedInfestations;Oasis;InsectMegahive;Pond
11923,Marshy;Oasis;VEE_IncreasedInfestations;InsectMegahive;VEE_StagnantRivulet;VEE_RotstinkVents
11924,Mountain;River
11925,Mountain
11926,Mountain;VEE_StagnantRivulet;River
11927,River
11936,Cavern;River
11937,Mountain;River
11938,Mountain;River
11939,Mountain;River
11940,River
11941,Mountain;River
11944,Cliffs;MineralRich;VEE_DeepOreRich
11945,Valley;VEE_StagnantRivulet
11946,Mountain;VEE_StagnantRivulet
11947,Cliffs;MineralRich;VEE_DeepOreRich
11960,Mountain;MineralRich
11961,Mountain;MineralRich;River
11964,Cliffs;MineralRich
11965,Mountain;MineralRich;River
11966,Mountain;River
11967,Mountain;River
11968,Mountain;River
11969,Mountain;River
11970,Mountain;River
11971,River
11976,Caves
11977,Caves
11984,Caves
11986,Caves
11987,Caves
11989,Caves
11996,Caves
11997,Caves
11998,Caves
11999,Caves
12000,Caves
12001,Caves
12020,Caves
12022,Caves
12026,Caves
12031,Caves
12033,Mountain
12035,VEE_MineralDevoid;VEE_DeepOreDevoid
12037,Mountain;AbandonedColonyTribal;AbandonedColonyTribal
12046,Caves
12047,Caves
12050,Caves
12051,Caves
12056,Caves
12057,Caves
12058,Caves
12059,Caves
12068,Caves
12069,Caves
12070,Caves
12071,Caves
12073,Caves
12075,Caves
12076,Caves
12077,Caves
12078,Caves
12079,Caves
12084,Caves
12086,Mountain;Caves
12087,Chasm;Caves
12088,Mountain;Caves
12089,Caves
12090,Caves
12091,Mountain;Caves
12104,VEE_SaltPlains
12105,VEE_SaltPlains
12106,VEE_SaltPlains
12107,VEE_SaltPlains
12108,VEE_SaltPlains
12109,VEE_SaltPlains
12111,Caves
12115,VEE_JaggedRocks
12118,Caves
12128,Cliffs;Caves
12129,Caves
12130,Mountain;Caves
12131,Mountain;Caves
12132,Caves
12133,Caves
12136,Caves
12137,Mountain;Caves
12138,Mountain;Caves
12139,Mountain;Caves
12143,Caves
12153,VEE_MineralDevoid;VEE_DeepOreDevoid
12156,VEE_MineralDevoid;VEE_DeepOreDevoid
12159,VEE_MineralDevoid;VEE_DeepOreDevoid
12162,VEE_MineralDevoid;VEE_DeepOreDevoid
12165,VEE_MineralDevoid;VEE_DeepOreDevoid
12168,VEE_MineralDevoid;VEE_DeepOreDevoid
12171,VEE_MineralDevoid;VEE_DeepOreDevoid
12176,VEE_MineralDevoid;VEE_DeepOreDevoid
12179,VEE_MineralDevoid;VEE_DeepOreDevoid
12185,Caves
12243,AncientHeatVent
12246,VEE_SaltPlains;DryGround
12247,DryGround;AncientHeatVent
12248,Mountain
12249,DryGround
12250,Cliffs;VEE_RotstinkVents
12251,Mountain
12252,DryGround
12253,Mountain
12260,Cliffs;VEE_RotstinkVents
12261,Chasm
12262,DryGround
12264,Chasm
12266,DryGround
12267,DryGround
12268,Mountain
12269,DryGround;ToxicLake
12271,VEE_SulfuricLake
12291,Caves
12292,Caves
12293,Caves
12300,Caves
12304,AncientWarehouse
12311,Mountain
12312,Valley
12321,Caves
12327,Caves
12328,Caves
12329,Caves
12332,Dunes
12333,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12334,Dunes
12335,Dunes
12336,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12337,Dunes
12338,Dunes
12339,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12340,Dunes
12341,Dunes
12342,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12343,Dunes
12344,Dunes
12345,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12346,Dunes
12347,Dunes
12348,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12349,Dunes
12350,Dunes
12351,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12352,Dunes
12353,Dunes
12354,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12355,Dunes
12356,Dunes
12357,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12358,Dunes
12359,Dunes
12360,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12361,Dunes
12366,VEE_StagnantRivulet;River
12369,Dunes
12373,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12374,Dunes
12376,Dunes
12379,VEE_MineralDevoid;VEE_DeepOreDevoid;VEE_QuicksandDunes;VEE_QuicksandDunes
12380,Dunes
12381,Dunes
12383,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12384,Dunes
12385,Dunes
12388,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12389,Dunes
12391,Dunes
12393,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12396,Cavern;AncientQuarry;AncientQuarry;MineralRich
12397,MineralRich
12398,MineralRich
12399,Mountain;MineralRich
12400,Cliffs;MineralRich
12401,Mountain;MineralRich
12402,MineralRich
12405,Dunes
12409,Dunes
12410,Mountain;MineralRich
12411,Cavern;AncientQuarry;AncientQuarry;MineralRich
12412,Mountain;MineralRich
12413,Cliffs;VEE_DeepOreRich;MineralRich
12414,Mountain;MineralRich
12415,Cliffs;VEE_DeepOreRich;MineralRich
12416,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12417,AbandonedColonyOutlander;AbandonedColonyOutlander
12423,VEE_MineralDevoid;VEE_DeepOreDevoid
12427,VEE_MineralDevoid;VEE_DeepOreDevoid
12430,VEE_MineralDevoid;VEE_DeepOreDevoid
12434,VEE_MineralDevoid;VEE_DeepOreDevoid
12438,VEE_MineralDevoid;VEE_DeepOreDevoid
12441,VEE_MineralDevoid;VEE_DeepOreDevoid
12444,ToxicLake
12446,VEE_MineralDevoid;VEE_DeepOreDevoid
12447,AncientChemfuelRefinery
12450,VEE_MineralDevoid;VEE_DeepOreDevoid
12455,Mountain
12456,Mountain
12457,VEE_DustBowl;VEE_PlantLife_Decimated;VEE_Fertility_Reduced;VEE_DustStorms
12459,Oasis
12461,Oasis
12464,River
12465,River
12467,Oasis
12469,River
12473,Mountain
12474,Oasis
12475,Oasis
12477,Oasis
12480,River
12508,Peninsula
12515,Caves
12516,Caves
12517,Caves
12519,Caves
12524,Caves
12542,Caves
12543,Caves
12545,Caves
12546,Caves
12547,Caves
12550,Caves
12558,Caves
12598,VEE_MineralDevoid;VEE_DeepOreDevoid
12601,VEE_MineralDevoid;VEE_DeepOreDevoid
12620,Marshy;VEE_RottenStench;AB_FeraliskNest
12623,Marshy;VEE_RottenStench;InsectMegahive;VEE_StagnantRivulet;AB_BumbledroneNests
12624,River
12625,VEE_IncreasedInfestations;VEE_StagnantRivulet;VEE_IncreasedDiseases;River
12626,Muddy;InsectMegahive;VEE_StagnantRivulet;VEE_IncreasedDiseases;River
12627,Marshy;InsectMegahive;AB_BumbledroneNests;VEE_RotstinkVents
12628,Mountain
12630,Muddy;AB_FeraliskNest;VEE_StagnantRivulet;InsectMegahive;ToxicLake
12631,Muddy;VEE_StagnantRivulet;ToxicLake;AB_BumbledroneNests
12638,VEE_MineralDevoid;VEE_DeepOreDevoid
12641,VEE_MineralDevoid;VEE_DeepOreDevoid
12644,Marshy;AB_FeraliskNest;AB_BumbledroneNests;VEE_IncreasedDiseases
12646,Marshy;AB_FeraliskNest;AB_BumbledroneNests;VEE_RotstinkVents
12650,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12651,Dunes
12652,Dunes
12653,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12654,Dunes
12655,Dunes
12677,CoastalIsland
12679,CoastalIsland
12687,CoastalIsland
12738,Caves
12739,Caves
12740,Caves
12741,Caves
12742,Caves
12743,Caves
12750,Caves
12752,Caves
12753,Caves
12754,Caves
12758,Caves
12759,Caves
12760,Caves
12762,Caves
12767,VEE_MineralDevoid;VEE_DeepOreDevoid
12773,VEE_MineralDevoid;VEE_DeepOreDevoid
12795,AncientGarrison
12801,Mountain
12804,Mountain
12805,Mountain
12806,Mountain
12808,Mountain
12809,Mountain
12818,Cliffs
12819,Mountain
12822,Cliffs;Bay
12825,Cliffs
12828,Cliffs;MineralRich
12829,Cliffs;River
12830,Mountain
12831,Mountain
12832,Mountain
12833,MineralRich;AncientRuins;AncientRuins
12834,Mountain;MineralRich;VEE_DeepOreRich
12835,Mountain;MineralRich;VEE_DeepOreRich
12846,DryLake
12856,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
12857,VEE_PebbleDunes;VEE_PebbleDunes
12872,Mountain
12876,Mountain
12877,Mountain
12899,Cliffs
12900,Mountain
12901,Mountain
12905,VEE_MineralDevoid;VEE_DeepOreDevoid
12911,VEE_MeteorCrater
12936,VEE_DustBowl;VEE_PlantLife_Decimated;VEE_Fertility_Reduced;VEE_DustStorms
12944,VEE_MineralDevoid;VEE_DeepOreDevoid
12947,VEE_MineralDevoid;VEE_DeepOreDevoid
12950,VEE_MineralDevoid;VEE_DeepOreDevoid
12953,VEE_MineralDevoid;VEE_DeepOreDevoid
12956,VEE_MineralDevoid;VEE_DeepOreDevoid
12962,VEE_MineralDevoid;VEE_DeepOreDevoid
12965,VEE_MineralDevoid;VEE_DeepOreDevoid
12972,VEE_MineralDevoid;VEE_DeepOreDevoid
12975,VEE_MineralDevoid;VEE_DeepOreDevoid
12978,VEE_MineralDevoid;VEE_DeepOreDevoid
12988,VEE_MineralDevoid;VEE_DeepOreDevoid
13002,VEE_MineralDevoid;VEE_DeepOreDevoid
13016,VEE_SaltPlains
13018,DryGround
13020,DryGround
13021,VEE_SaltPlains
13022,VEE_SaltPlains
13023,Plateau;VEE_SaltPlains
13024,VEE_SaltPlains;DryGround
13025,VEE_SaltPlains
13026,VEE_SaltPlains;AB_TarLakes
13027,DryGround;AB_TarLakes
13028,DryGround
13030,VEE_SaltPlains
13031,VEE_SaltPlains
13036,DryGround
13039,VEE_MineralDevoid;VEE_DeepOreDevoid
13040,VEE_SaltPlains
13042,DryGround
13046,DryGround
13058,Mountain
13059,AncientRuins_Frozen;AncientRuins_Frozen
13065,Caves
13069,Caves
13072,Mountain
13082,Caves
13086,Caves
13113,Caves
13116,Caves
13119,VEE_Cenotes;VEE_Cenotes
13120,Caves
13121,Caves
13124,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13125,Dunes
13126,Dunes
13127,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13128,Dunes
13130,Dunes
13132,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13142,VEE_PebbleDunes;VEE_PebbleDunes
13144,VEE_MineralDevoid;VEE_DeepOreDevoid
13147,VEE_MineralDevoid;VEE_DeepOreDevoid
13148,Dunes
13149,DryLake
13160,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13161,Mountain
13162,Mountain
13168,Hollow
13169,Mountain
13171,Mountain
13175,Dunes
13179,AB_DerelictClusters;VEE_SulfuricLake
13180,AB_AncientFreezingVent
13181,AB_DerelictClusters;AncientHeatVent;VEE_SulfuricLake
13182,Junkyard;VEE_SulfuricLake;VEE_ToxicVents
13183,AB_DerelictClusters;AncientHeatVent;Junkyard
13186,AB_DerelictClusters
13187,AB_AmbientRadiation;AB_AncientFreezingVent;Junkyard
13191,Dunes
13194,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13195,Dunes
13203,Archipelago
13205,VEE_MineralDevoid;VEE_DeepOreDevoid
13223,VEE_MineralDevoid;VEE_DeepOreDevoid;Coast
13238,VEE_MineralDevoid;VEE_DeepOreDevoid
13256,VEE_SaltPlains
13257,VEE_SaltPlains
13258,VEE_SaltPlains
13259,VEE_SaltPlains
13260,VEE_SaltPlains
13287,Caves
13291,Caves
13299,Caves
13300,Caves
13301,Caves
13303,Caves
13306,VEE_MineralDevoid;VEE_DeepOreDevoid
13317,VEE_MineralDevoid;VEE_DeepOreDevoid
13320,VEE_MineralDevoid;VEE_DeepOreDevoid
13323,VEE_MineralDevoid;VEE_DeepOreDevoid
13326,VEE_MineralDevoid;VEE_DeepOreDevoid
13337,VEE_MineralDevoid;VEE_DeepOreDevoid
13341,VEE_MineralDevoid;VEE_DeepOreDevoid
13344,VEE_MineralDevoid;VEE_DeepOreDevoid
13347,VEE_MineralDevoid;VEE_DeepOreDevoid
13348,Oasis
13350,VEE_MineralDevoid;VEE_DeepOreDevoid
13353,VEE_MineralDevoid;VEE_DeepOreDevoid
13356,VEE_MineralDevoid;VEE_DeepOreDevoid
13359,VEE_MineralDevoid;VEE_DeepOreDevoid
13362,VEE_MineralDevoid;VEE_DeepOreDevoid
13365,VEE_MineralDevoid;VEE_DeepOreDevoid
13371,VEE_MineralDevoid;VEE_DeepOreDevoid
13376,Coast
13379,VEE_SaltPlains
13382,Dunes
13383,Dunes
13384,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13386,Dunes
13387,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13388,Dunes
13389,Dunes
13390,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13391,Dunes
13392,Dunes
13393,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13394,Dunes
13395,Dunes
13396,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13397,Dunes
13398,Dunes
13399,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13408,Coast
13409,VEE_GravelBeach
13411,VEE_SaltPlains;Coast
13415,Caves
13439,VEE_MineralDevoid;VEE_DeepOreDevoid
13443,VEE_MineralDevoid;VEE_DeepOreDevoid
13449,Oasis
13455,VEE_MineralDevoid;VEE_DeepOreDevoid
13459,VEE_MineralDevoid;VEE_DeepOreDevoid
13466,VEE_MineralDevoid;VEE_DeepOreDevoid
13473,VEE_MineralDevoid;VEE_DeepOreDevoid
13483,VEE_MineralDevoid;VEE_DeepOreDevoid
13490,Mountain
13492,Mountain
13494,Mountain
13495,Mountain
13508,Mountain
13509,Mountain
13510,Mountain
13511,Mountain
13512,Mountain
13513,Mountain;AncientRuins;AncientRuins
13514,Mountain
13515,Mountain
13516,Mountain
13517,Mountain
13518,Mountain
13519,Mountain
13557,Coast
13562,Caves
13563,Caves
13568,Caves
13570,Caves
13575,Caves
13578,Caves
13579,Caves
13580,Caves
13581,Caves
13585,Caves
13587,Caves
13588,Caves
13589,Caves
13590,Caves
13591,Caves
13602,AncientGarrison
13618,VEE_Cenotes;VEE_Cenotes
13644,TerraformingScar
13649,VEE_MineralDevoid;VEE_DeepOreDevoid
13664,VEE_MineralDevoid;VEE_DeepOreDevoid
13667,VEE_MineralDevoid;VEE_DeepOreDevoid
13670,VEE_MineralDevoid;VEE_DeepOreDevoid
13673,VEE_MineralDevoid;VEE_DeepOreDevoid
13676,VEE_MineralDevoid;VEE_DeepOreDevoid
13679,VEE_MineralDevoid;VEE_DeepOreDevoid
13682,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13683,Dunes
13684,Dunes
13685,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13686,Dunes
13687,Dunes
13688,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13690,Dunes
13691,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
13692,Dunes
13693,Dunes
13694,VEE_MineralDevoid;VEE_DeepOreDevoid
13697,VEE_MineralDevoid;VEE_DeepOreDevoid
13698,Dunes
13710,Caves
13711,Caves
13712,AncientRuins;AncientRuins
13713,Caves
13715,Caves
13716,Caves
13718,Caves
13719,Caves
13720,Caves
13721,Caves
13722,Caves
13745,VEE_MineralDevoid;VEE_DeepOreDevoid
13773,VEE_MineralDevoid;VEE_DeepOreDevoid
13776,VEE_MineralDevoid;VEE_DeepOreDevoid
13779,VEE_MineralDevoid;VEE_DeepOreDevoid
13782,VEE_MineralDevoid;VEE_DeepOreDevoid
13785,VEE_MineralDevoid;VEE_DeepOreDevoid
13788,VEE_MineralDevoid;VEE_DeepOreDevoid
13791,VEE_MineralDevoid;VEE_DeepOreDevoid
13793,DryGround
13794,VEE_MineralDevoid;VEE_DeepOreDevoid
13796,DryGround
13797,VEE_MineralDevoid;VEE_DeepOreDevoid
13798,Chasm
13799,Mountain
13803,VEE_MineralDevoid;VEE_DeepOreDevoid
13809,VEE_MineralDevoid;VEE_DeepOreDevoid
13820,VEE_MineralDevoid;VEE_DeepOreDevoid
13823,VEE_MineralDevoid;VEE_DeepOreDevoid
13826,VEE_MineralDevoid;VEE_DeepOreDevoid
13829,VEE_MineralDevoid;VEE_DeepOreDevoid
13838,VEE_MineralDevoid;VEE_DeepOreDevoid
13841,VEE_MineralDevoid;VEE_DeepOreDevoid
13846,VEE_MineralDevoid;VEE_DeepOreDevoid
13850,VEE_MineralDevoid;VEE_DeepOreDevoid
13856,VEE_MineralDevoid;VEE_DeepOreDevoid
13878,VEE_MineralDevoid;VEE_DeepOreDevoid
13883,VEE_MineralDevoid;VEE_DeepOreDevoid
13894,VEE_MineralDevoid;VEE_DeepOreDevoid
13897,VEE_MineralDevoid;VEE_DeepOreDevoid
13906,VEE_MineralDevoid;VEE_DeepOreDevoid
13909,VEE_MineralDevoid;VEE_DeepOreDevoid
13914,VEE_MineralDevoid;VEE_DeepOreDevoid
13917,VEE_Cenotes
13918,VEE_MineralDevoid;VEE_DeepOreDevoid;VEE_Cenotes
13921,VEE_MineralDevoid;VEE_DeepOreDevoid
13925,VEE_Cenotes
13927,DryGround
13931,DryGround
13933,VEE_MineralDevoid;VEE_DeepOreDevoid
13936,VEE_MineralDevoid;VEE_DeepOreDevoid
13939,VEE_MineralDevoid;VEE_DeepOreDevoid
13942,VEE_MineralDevoid;VEE_DeepOreDevoid
13945,VEE_MineralDevoid;VEE_DeepOreDevoid
13948,VEE_MineralDevoid;VEE_DeepOreDevoid
13951,VEE_MineralDevoid;VEE_DeepOreDevoid
13959,Caves
13960,Caves
13961,Caves
13962,Caves
13973,Caves
13974,Caves
13988,Caves
13989,Caves
13990,Caves
13991,Caves
13992,Caves
13993,Caves
13994,Caves
13996,Caves
14010,Mountain
14012,Caves
14014,Caves
14016,Caves
14017,Caves
14018,Caves
14019,Caves
14020,Caves
14022,Caves
14026,VEE_MeteorCrater
14034,Caves
14036,Caves
14042,Caves
14043,Caves
14044,Caves
14045,Caves
14048,Caves
14049,Caves
14050,Caves
14051,Caves
14052,Caves
14053,Caves
14054,Caves
14055,Caves
14056,Caves
14057,Caves
14058,Caves
14059,Caves
14060,Caves
14065,Caves
14067,Caves
14073,Caves
14074,Caves
14076,Caves
14077,Caves
14085,Caves
14086,Caves
14115,Caves
14118,Caves
14122,Caves
14123,Caves
14124,Caves
14125,Caves
14130,Caves
14136,AncientWarehouse
14166,VEE_Cenotes;VEE_Cenotes
14179,VEE_RockRidge
14181,VEE_RockRidge
14182,Caves
14193,Caves
14196,Caves
14197,Caves
14204,Mountain
14205,Valley
14209,Mountain
14210,Mountain
14211,Mountain
14212,Mountain
14213,Mountain
