s43|3|STRANGE|clawed sac-covered beast|unnameable
s43|4|BORDERLINE|beast with gas sacs|boomalope chimera, ambiguous
s43|5|BORDERLINE|beetle with gas sac|chimera, ambiguous
s43|6|BORDERLINE|beast with gas sacs|chimera, ambiguous
s43|7|BORDERLINE|antlered beast with sacs|chimera, ambiguous
s43|8|BORDERLINE|ungulate with gas sacs|chimera, ambiguous
s43|9|BORDERLINE|tusked beast with sacs|chimera, ambiguous
s43|10|BORDERLINE|snake with gas sac|snake read, alien sac
s43|11|BORDERLINE|squirrel with gas sacs|chimera, ambiguous
s43|12|BORDERLINE|canine with gas sacs|chimera, ambiguous
s43|13|BORDERLINE|tiny tan quadruped|too small to name confidently
s43|14|BORDERLINE|tiny brown mammal|too small to name confidently
s43|15|OBVIOUS|chicken|white hen with comb, instant
s43|16|BORDERLINE|tiny grey mammal|too small to name confidently
s43|17|OBVIOUS|cat|tabby cat, instant
s43|18|OBVIOUS|cat|tabby cat, instant
s43|19|OBVIOUS|rabbit|small rabbit, instant
s43|20|BORDERLINE|tiny canine|too small to name confidently
s43|21|BORDERLINE|bird-mammal chimera|ambiguous
s43|22|OBVIOUS|chicken|white hen with comb, instant
s43|23|STRANGE|grey masked blob|unreadable
s43|24|BORDERLINE|white bird-horse chimera|ambiguous
s44|1|BORDERLINE|chicken-lizard chimera|ambiguous
s44|2|OBVIOUS|chicken|white hen with comb, instant
s44|3|BORDERLINE|bird with gas sacs|chimera, ambiguous
s44|4|BORDERLINE|small bird-rabbit|ambiguous
s44|5|BORDERLINE|tiny grey chimera|too small to name
s44|6|BORDERLINE|winged canine|chimera, ambiguous
s44|7|BORDERLINE|crocodile-horse chimera|reptile-ish, ambiguous
s44|8|OBVIOUS|armadillo|banded shell, instant
s44|9|OBVIOUS|pig|pink pig, instant
s44|10|BORDERLINE|horned shaggy beast|rhino-bear chimera
s44|11|STRANGE|red tentacle growth|no referent
s44|12|STRANGE|red flesh monstrosity|no referent
s44|13|STRANGE|pink flesh lump|no referent
s44|14|BORDERLINE|shaggy horned chimera|ambiguous
s44|15|BORDERLINE|hairless pink mammal|mole-rat-ish
s44|16|BORDERLINE|green horned lizard|chimera, ambiguous
s44|17|BORDERLINE|olive tusked beast|chimera, ambiguous
s44|18|BORDERLINE|pink beast with gas sacs|chimera, ambiguous
s44|19|OBVIOUS|bear|brown bear cub, instant
s44|20|BORDERLINE|hairless cat|feline-ish, odd
s44|21|BORDERLINE|yellow bird-mammal|chimera, ambiguous
s44|22|BORDERLINE|horned pale beast|chimera, ambiguous
s44|23|BORDERLINE|clawed brown chimera|ambiguous
s44|24|OBVIOUS|squirrel|bushy tail, instant
s45|1|BORDERLINE|mantis chimera|insect head on body, ambiguous
s45|2|BORDERLINE|pink fanged canine|chimera, ambiguous
s45|3|BORDERLINE|green serpent|snake-ish with fins
s45|4|STRANGE|armoured mech-beast|machine-animal, unnameable
s45|5|STRANGE|skeletal mech-beast|unreadable
s45|6|STRANGE|mech bird|machine-animal, unnameable
s45|7|BORDERLINE|robot horse|equine read under plating
s45|8|STRANGE|mech ungulate|machine-animal, unnameable
s45|9|STRANGE|grey humanoid mech|unreadable
s45|10|STRANGE|mech bovine|machine-animal, unnameable
s45|11|STRANGE|mech rodent|machine-animal, unnameable
s45|12|STRANGE|mech arthropod|machine-animal, unnameable
s45|13|STRANGE|mech beast with gun|unnameable
s45|14|BORDERLINE|robot turtle|shell read under plating
s45|15|STRANGE|mech canine|machine-animal, unnameable
s45|16|BORDERLINE|mole-bear chimera|burrower-ish, ambiguous
s45|17|BORDERLINE|hairless pink mammal|mole-rat-ish
s45|18|STRANGE|pink flesh lump|unreadable
s45|19|BORDERLINE|shaggy bovine|muffalo chimera
s45|20|BORDERLINE|bovine with cat face|chimera, ambiguous
s45|21|BORDERLINE|white bird-bovine|chimera, ambiguous
s45|22|BORDERLINE|horned shaggy bovine|chimera, ambiguous
s45|23|BORDERLINE|olive horned bovine|chimera, ambiguous
s45|24|BORDERLINE|horned shaggy bovine|chimera, ambiguous
s46|1|BORDERLINE|beast with gas sacs|chimera, ambiguous
s46|2|BORDERLINE|spiky bovine chimera|ambiguous
s46|3|BORDERLINE|grey rodent-bovine|ambiguous
s46|4|BORDERLINE|shaggy bovine|muffalo chimera
s46|5|BORDERLINE|spiky chicken|bird read, alien quills
s46|6|STRANGE|black horned beast|thrumbo variant, unnameable
s46|7|BORDERLINE|white ungulate|camel-muffalo chimera
s46|8|OBVIOUS|bear|brown bear, instant
s46|9|BORDERLINE|beast with gas sacs|chimera, ambiguous
s46|10|OBVIOUS|rooster|comb and wattle, instant
s46|11|BORDERLINE|spotted feline|cat-ish chimera
s46|12|OBVIOUS|horse|equine head and mane, instant
s46|13|STRANGE|fleshy humanoid mass|unreadable
s46|14|BORDERLINE|iguana|green lizard chimera
s46|15|STRANGE|clawed tan insectoid|unnameable
s46|16|BORDERLINE|horned shaggy bovine|chimera, ambiguous
s46|17|OBVIOUS|rat|classic rodent, instant
s46|18|STRANGE|horned white colossus|thrumbo-like, unnameable
s46|19|OBVIOUS|wolf|canine, instant
s46|20|BORDERLINE|rabbit-cat chimera|long ears, ambiguous
s46|21|OBVIOUS|chicken|comb and wattle, instant
s46|22|OBVIOUS|rat|rodent with tail, instant
s46|23|OBVIOUS|snake|coiled green snake, instant
s46|24|BORDERLINE|segmented tan crawler|ambiguous
s47|1|BORDERLINE|brown quadruped chimera|ambiguous
s47|2|OBVIOUS|snake|coiled patterned snake, instant
s47|3|BORDERLINE|squirrel with gas sac|squirrel read plus sac
s47|4|STRANGE|horned white beast with sacs|thrumbo chimera, unnameable
s47|5|STRANGE|horned white beast|thrumbo chimera, unnameable
s47|6|STRANGE|horned brown beast|thrumbo chimera, unnameable
s47|7|STRANGE|horned white bird-beast|thrumbo chimera, unnameable
s47|8|STRANGE|horned green reptile|thrumbo chimera, unnameable
s47|9|STRANGE|horned white beast|thrumbo chimera, unnameable
s47|10|STRANGE|horned white rodent-beast|thrumbo chimera, unnameable
s47|11|STRANGE|horned winged beast|unnameable
s47|12|STRANGE|horned white beast|thrumbo chimera, unnameable
s47|13|STRANGE|horned white beast|thrumbo chimera, unnameable
s47|14|STRANGE|horned white beast|thrumbo chimera, unnameable
s47|15|STRANGE|horned canine-beast|thrumbo chimera, unnameable
s47|16|OBVIOUS|turkey|fanned tail and wattle, instant
s47|17|BORDERLINE|shrimp-wolf chimera|ambiguous
s47|18|BORDERLINE|canine with gas sacs|chimera, ambiguous
s47|19|BORDERLINE|grey canine|wolf-ish chimera
s47|20|BORDERLINE|brown canine|wolf-ish chimera
s47|21|BORDERLINE|grey canine|wolf-ish chimera
s47|22|BORDERLINE|white bird-canine|chimera, ambiguous
s47|23|BORDERLINE|grey shaggy canine|chimera, ambiguous
s47|24|BORDERLINE|dark canine|wolf-ish chimera
s48|1|BORDERLINE|clawed brown chimera|ambiguous
s48|2|BORDERLINE|green lizard-canine|chimera, ambiguous
s48|3|BORDERLINE|shaggy tusked beast|mammoth-wolf chimera
s48|4|STRANGE|giant eyeball creature|no referent
s48|5|STRANGE|segmented eyed pod|no referent
s48|6|STRANGE|armoured pod with lens|no referent
s48|7|STRANGE|fleshy lumpy mass|unreadable
s48|8|STRANGE|pale bloated grub|unnameable
s48|9|STRANGE|pale grub|unnameable
s48|10|STRANGE|mottled blob|unreadable
s48|11|STRANGE|segmented white pod|unnameable
s48|12|STRANGE|shelled white pod|unnameable
s48|13|STRANGE|fluffy orange blob|unreadable
s48|14|OBVIOUS|bus|vehicle, not a creature
s48|15|OBVIOUS|armoured truck|vehicle, not a creature
s48|16|OBVIOUS|tank|vehicle, not a creature
s48|17|OBVIOUS|motorcycle|vehicle, not a creature
s48|18|OBVIOUS|boat|vehicle, not a creature
s48|19|OBVIOUS|dirtbike|vehicle, not a creature
s48|20|OBVIOUS|drop pod craft|vehicle, not a creature
s48|21|OBVIOUS|truck|vehicle, not a creature
s48|22|OBVIOUS|helicopter|vehicle, not a creature
s48|23|OBVIOUS|truck|vehicle, not a creature
s48|24|OBVIOUS|buggy|vehicle, not a creature
s49|1|OBVIOUS|armoured vehicle|vehicle, not a creature
s49|2|OBVIOUS|pickup truck|vehicle, not a creature
s49|3|OBVIOUS|construction truck|vehicle, not a creature
s49|4|OBVIOUS|light aircraft|vehicle, not a creature
s49|5|OBVIOUS|van|vehicle, not a creature
s49|6|OBVIOUS|tank|vehicle, not a creature
s49|7|OBVIOUS|armoured vehicle|vehicle, not a creature
s49|8|OBVIOUS|car|vehicle, not a creature
s49|9|OBVIOUS|boat|vehicle, not a creature
s49|10|OBVIOUS|station wagon|vehicle, not a creature
s49|11|OBVIOUS|propeller aircraft|vehicle, not a creature
s49|12|OBVIOUS|dump truck|vehicle, not a creature
