tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness
11712,-27.9696,112.7211,AB_PropaneLakes,1855.967,-78.0696,1470.864,Flat,0
11713,-27.4256,111.0711,AB_PropaneLakes,1605.329,-74.5273,1978.28,Flat,0
11714,-18.8671,106.6325,AB_PropaneLakes,1778.854,-71.303,1501.363,Mountainous,0
11715,-19.5237,108.112,AB_PropaneLakes,1585.18,-71.7442,1724.478,Flat,0
11716,-21.0012,108.3563,AB_PropaneLakes,1504.743,-71.0145,1995.454,Flat,0
11717,-21.8364,107.0843,AB_PropaneLakes,1602.956,-69.7903,2091.506,Flat,0
11718,-21.1844,105.5734,AB_PropaneLakes,1644.715,-68.0447,2021.166,SmallHills,0
11719,-19.6931,105.3662,AB_PropaneLakes,1734.036,-68.8217,1659.878,Impassable,0
11720,5.3181,138.3544,Ocean,-350,-72.4049,1229.173,LargeHills,0
11721,3.977,137.6935,AB_PropaneLakes,338.4398,-73.4673,1163.39,Flat,0.0757
11722,2.6809,139.8696,Ocean,-350,-72.6929,604.611,Flat,0
11723,2.6654,138.4499,AB_PropaneLakes,104.0441,-72.7169,831.7899,Flat,0.0251
11724,4.0234,140.5523,Ocean,-350,-72.1954,589.9792,Flat,0
11725,5.349,139.7942,Ocean,-350,-71.645,766.9128,Flat,0.022
11726,8.9578,132.9254,AB_PropaneLakes,804.4886,-76.6887,2169.395,Flat,0
11727,8.846,131.4618,AB_PropaneLakes,1035.242,-79.265,2155.516,Flat,0
11728,7.7277,133.8008,AB_PropaneLakes,770.9589,-76.419,2012.637,SmallHills,0
11729,6.4027,133.2071,AB_PropaneLakes,1038.822,-79.1061,1982.583,Flat,0
11730,6.3228,131.7825,AB_PropaneLakes,1202.599,-81.1403,2393.285,SmallHills,0
11731,7.5361,130.9133,AB_PropaneLakes,1102.924,-80.5183,2398.761,Mountainous,0
11732,15.3657,132.7266,AB_PropaneLakes,186.1093,-70.2843,1936.894,Flat,0.2176
11733,16.533,131.7045,Ocean,-350,-69.9848,2274.425,Flat,0.1418
11734,14.0312,132.1847,Ocean,-350,-70.8105,2090.704,Flat,0.2551
11735,13.8672,130.6543,AB_PropaneLakes,220.1116,-71.155,2349.054,Mountainous,0
11736,15.0175,129.6387,AB_PropaneLakes,262.7319,-71.7366,2716.793,Mountainous,0
11737,16.3486,130.1464,AB_PropaneLakes,47.0661,-71.1074,2575.065,Mountainous,0
11738,18.4151,138.517,AB_PropaneLakes,20.2776,-70.4644,853.646,Flat,0.1177
11739,19.7513,139.1102,AB_PropaneLakes,12,-70.3733,762.0226,Flat,0.0244
11740,18.3067,136.9455,AB_PropaneLakes,46.0675,-70.5055,955.0842,Flat,0.1194
11741,19.5187,135.9347,Ocean,-350,-70.2992,1176.565,Flat,0.0835
11742,20.8662,136.5131,Ocean,-350,-70.6256,1134.084,Flat,0.0471
11743,20.9904,138.118,AB_PropaneLakes,12,-70.7083,887.7794,Flat,0.0883
11744,14.7099,144.3767,AB_PropaneLakes,36.4181,-71.8707,267.5674,Flat,0
11745,14.7162,145.881,AB_PropaneLakes,36.4181,-72.111,273.4242,Flat,0
11746,16.0142,143.4993,AB_PropaneLakes,36.4181,-71.6826,303.32,Flat,0
11747,17.3369,144.1314,AB_PropaneLakes,70.3899,-71.6396,331.2981,Flat,0
11748,17.3535,145.6657,AB_PropaneLakes,70.3899,-72.3952,341.7021,Flat,0
11749,16.037,146.5371,AB_PropaneLakes,36.4181,-72.6669,308.2589,Flat,0
11750,6.7121,144.7975,AB_PropaneLakes,38.7932,-72.5077,499.4224,Flat,0
11751,8.0518,144.0242,AB_PropaneLakes,135.2192,-71.9809,446.1546,Flat,0
11752,9.3898,144.6996,AB_PropaneLakes,36.4181,-72.2087,491.6263,Flat,0
11753,9.3869,146.1684,AB_PropaneLakes,36.4181,-72.97,522.9178,Flat,0
11754,8.0469,146.9554,Ocean,-350,-73.2022,470.712,Flat,0
11755,6.7101,146.2605,Ocean,-350,-73.3562,380.9941,Flat,0
11756,5.3109,105.0783,AB_PropaneLakes,41.9536,-57.6281,5050.183,Flat,0.3995
11757,6.0422,106.3878,AB_PropaneLakes,41.9536,-59.4783,4743.309,Flat,0.1887
11758,8.3406,105.3231,AB_PropaneLakes,41.9536,-57.3428,5564.142,Flat,0.2081
11759,7.5505,106.5122,AB_PropaneLakes,41.9536,-59.6718,4978.215,Flat,0.1732
11760,7.6146,103.9911,AB_PropaneLakes,41.9536,-55.6177,5510.148,Flat,0.321
11761,6.0935,103.8709,AB_PropaneLakes,41.9536,-55.8767,5303.793,Flat,0.4194
11762,-0.7522,107.4243,AB_PropaneLakes,604.093,-62.0503,4020.414,Flat,0.0607
11763,-1.4967,108.6691,AB_PropaneLakes,843.8658,-65.8653,3825.345,Flat,0
11764,0.7522,107.4243,AB_PropaneLakes,238.8506,-59.5358,4393.01,Flat,0.2147
11765,1.4967,108.6691,AB_PropaneLakes,268.8354,-61.7031,4235.509,LargeHills,0
11766,0.7444,109.8713,AB_PropaneLakes,582.0616,-65.5076,4219.605,Flat,0.2476
11767,-0.7444,109.8713,AB_PropaneLakes,862.8235,-67.8742,3758.693,Flat,0
11768,-6.0935,103.8709,AB_PropaneLakes,405.3755,-54.8814,3229.515,Flat,0.1714
11769,-7.6146,103.9911,AB_PropaneLakes,599.7356,-56.9071,3231.706,Flat,0.1084
11770,-5.3109,105.0783,AB_PropaneLakes,337.8313,-55.7451,3290.752,SmallHills,0.2617
11771,-6.0422,106.3878,AB_PropaneLakes,327.4033,-57.7039,3151.838,Flat,0.3366
11772,-7.5505,106.5122,AB_PropaneLakes,541.1912,-59.8254,2865.783,Flat,0.1426
11773,-8.3406,105.3231,AB_PropaneLakes,857.8152,-60.9225,2913.29,Flat,0
11774,-5.417,97.5516,AB_PropaneLakes,246.9157,-45.23,2575.672,Flat,0.1076
11775,-6.2032,96.3281,AB_PropaneLakes,172.2796,-43.6975,2143.873,Flat,0.1896
11776,-6.1746,98.8475,AB_PropaneLakes,246.8775,-46.9878,3121.478,LargeHills,0
11777,-7.7157,98.9378,AB_PropaneLakes,162.8372,-47.4577,3041.541,SmallHills,0.1433
11778,-8.5064,97.7067,AB_PropaneLakes,95.0248,-45.8817,2832.937,Flat,0.1438
11779,-7.7512,96.3927,AB_PropaneLakes,95.0248,-43.9396,2471.616,Flat,0.18
11780,0.7773,94.9246,AB_PropaneLakes,34.838,-43.4768,3904.543,Flat,0.029
11781,1.5568,93.6959,AB_PropaneLakes,4.1615,-42.1363,3946.5,Mountainous,0
11782,-0.7773,94.9246,AB_PropaneLakes,76.3729,-43.0408,3362.719,Flat,0.0931
11783,-1.5568,93.6959,AB_PropaneLakes,120.0119,-41.2686,2917.979,Flat,0.1458
11784,-0.7794,92.4544,AB_PropaneLakes,42.7004,-40.2037,3017.769,Mountainous,0
11785,0.7794,92.4544,AB_PropaneLakes,33.9651,-40.7205,3360.307,Mountainous,0
11786,7.7157,98.9378,AB_PropaneLakes,122.7776,-49.1952,4720.117,Flat,0.3984
11787,6.1746,98.8475,AB_PropaneLakes,122.7776,-49.6353,4784.708,Flat,0.4027
11788,5.417,97.5516,AB_PropaneLakes,122.7776,-48.0757,4497.687,Flat,0.2572
11789,6.2032,96.3281,AB_PropaneLakes,30.1183,-45.903,4054.078,Flat,0.1816
11790,7.7512,96.3927,AB_PropaneLakes,30.1183,-45.4055,3643.103,Flat,0.4201
11791,8.5064,97.7067,AB_PropaneLakes,30.1183,-47.4362,4153.067,Flat,0.6199
11792,13.3381,-63.5171,BiomeGRuquoise,313.3813,-6.9698,775.3408,Flat,0.1035
11793,11.9206,-63.8302,Ocean,-350,-6.8832,854.5557,Flat,0.1387
11794,11.4911,-61.2701,BiomeGRimonade,413.1247,-5.8024,590.8574,Flat,0
11795,11.022,-62.7109,Ocean,-350,-7.5032,789.291,Flat,0.0342
11796,12.8676,-60.9223,BiomeGRimonade,556.3564,-6.5489,417.812,Flat,0
11797,13.8164,-62.0495,Ocean,-350,-5.9876,576.0725,Flat,0
11798,16.4116,-57.1549,BiomeGRimonade,172.974,-0.0621,477.578,Mountainous,0
11799,17.4415,-58.2865,Ocean,-350,-1.2904,569.5386,Mountainous,0
11800,16.7296,-55.6109,Ocean,-350,1.0083,643.3545,Impassable,0
11801,18.0827,-55.1662,BiomeGRuquoise,10.168,1.2008,816.4604,Flat,0.0061
11802,19.1433,-56.2939,Ocean,-350,-0.0656,1132.335,Flat,0.0451
11803,18.8198,-57.871,Ocean,-350,-1.331,862.943,LargeHills,0
11804,25.646,-66.3416,Ocean,-350,-11.7753,588.1179,Flat,0
11805,27.0643,-65.9807,Ocean,-350,-11.7037,840.1364,Flat,0.3975
11806,27.4256,-68.9289,Ocean,-350,-14.8847,914.8129,Flat,0.3598
11807,27.9696,-67.2789,Ocean,-350,-13.0766,980.1757,Flat,0.5825
11808,25.9891,-69.2472,BiomeArcticOasis,181.9184,-15.0464,630.1505,Flat,0
11809,25.1143,-67.9587,BiomeArcticOasis,181.9184,-13.5481,595.962,Flat,0
11810,23.9757,-57.7096,BiomeGRimonade,111.3022,-3.3072,1309.766,Mountainous,0
11811,23.6202,-59.3515,BiomeGRimonade,297.6487,-4.9101,1237.06,Mountainous,0
11812,24.6285,-60.5614,Ocean,-350,-7.2198,1342.274,LargeHills,0
11813,26.0235,-60.1283,Ocean,-350,-5.528,1282.198,SmallHills,0.1242
11814,26.4059,-58.4545,Ocean,-350,-4.36,1328.228,Flat,0.1316
11815,25.3662,-57.2464,Ocean,-350,-3.6468,1394.214,Flat,0.0927
11816,21.8364,-72.9157,BiomeArcticOasis,66.4682,-18.8972,1140.722,Flat,0.003
11817,21.0012,-71.6437,BiomeArcticOasis,66.4682,-17.9801,1013.529,Flat,0.0044
11818,19.6931,-74.6338,BiomeArcticOasis,12,-21.0309,1357.935,Flat,0.0004
11819,21.1844,-74.4267,BiomeArcticOasis,12,-20.7781,1354.329,Flat,0.0001
11820,18.8671,-73.3675,BiomeArcticOasis,26.5146,-19.4166,1117.291,Flat,0.0001
11821,19.5237,-71.888,BiomeArcticOasis,84.145,-18.2118,884.067,Flat,0.0007
11822,14.2431,-71.359,BiomeArcticOasis,50.2224,-15.6896,1343.519,Flat,0.0104
11823,14.8914,-69.9318,Ocean,-350,-13.7445,965.7756,Flat,0.0644
11824,14.0358,-68.7435,BiomeArcticOasis,105.1452,-11.963,886.9779,Flat,0.084
11825,12.5612,-68.9909,BiomeArcticOasis,138.2205,-12.3794,1094.576,Flat,0.0573
11826,12.7524,-71.5763,Ocean,-350,-15.9703,1607.472,Flat,0.0174
11827,11.9258,-70.3966,Ocean,-350,-14.5485,1409.593,Flat,0.0274
11828,5.3109,-74.9217,Ocean,-350,-19.4559,1229.719,Flat,0.0285
11829,6.0422,-73.6122,BiomeArcticOasis,77.2409,-18.6403,1404.846,Flat,0.0332
11830,8.3406,-74.6769,Ocean,-350,-19.3835,1410.788,Mountainous,0
11831,7.5505,-73.4878,BiomeArcticOasis,59.244,-18.3873,1378.873,Mountainous,0
11832,7.6146,-76.0089,Ocean,-350,-20.0214,1291.794,Flat,0.0235
11833,6.0935,-76.1291,Ocean,-350,-20.1342,1226.068,Flat,0.045
11834,-0.7522,-72.5757,BiomeArcticOasis,36.2654,-18.8389,1253.579,Flat,0.1892
11835,-1.4967,-71.3309,BiomeArcticOasis,36.2654,-17.1594,1474.86,Flat,0.1882
11836,0.7522,-72.5757,Ocean,-350,-18.6201,994.7116,Flat,0.1459
11837,1.4967,-71.3309,Ocean,-350,-17.1328,1145.721,Flat,0.1693
11838,0.7444,-70.1287,Ocean,-350,-15.9915,1196.214,Flat,0.2382
11839,-0.7444,-70.1287,Ocean,-350,-15.4089,1265.257,Flat,0.2847
11840,7.7157,-81.0622,Ocean,-350,-29.0932,1150.807,Flat,0.0182
11841,6.1746,-81.1525,Ocean,-350,-29.3332,1009.518,Flat,0.0234
11842,7.7512,-83.6073,BiomeArcticOasis,308.3833,-27.7308,1225.266,LargeHills,0
11843,8.5064,-82.2933,Ocean,-350,-29.091,1122.929,Flat,0.0214
11844,6.2032,-83.672,BiomeArcticOasis,408.0165,-28.0049,942.3525,Flat,0.1314
11845,5.417,-82.4484,Ocean,-350,-28.3565,1024.078,SmallHills,0.1227
11846,1.5568,-86.3041,Ocean,-350,-29.6891,2585.347,Flat,0.1179
11847,0.7773,-85.0755,Ocean,-350,-28.8332,2531.357,Mountainous,0
11848,0.7794,-87.5456,Ocean,-350,-32.2399,3098.826,Flat,0.1917
11849,-0.7794,-87.5456,BiomeArcticOasis,330.5364,-32.9134,3187.239,Flat,0.2237
11850,-1.5568,-86.3041,Ocean,-350,-31.6564,3644.47,LargeHills,0
11851,-0.7773,-85.0755,Ocean,-350,-29.5143,3048.909,Flat,0.1462
11852,-6.2032,-83.672,AridShrubland,270.0498,-28.982,3789.146,Impassable,0
11853,-5.417,-82.4484,BiomeArcticOasis,93.6862,-27.1997,3657.666,Flat,0.0527
11854,-8.5064,-82.2933,BiomeArcticOasis,46.7995,-27.4726,3417.522,Flat,0.0393
11855,-7.7512,-83.6073,BiomeArcticOasis,158.217,-28.8589,3643.408,Mountainous,0
11856,-7.7157,-81.0622,BiomeArcticOasis,46.7995,-25.9461,3294.999,Flat,0.0082
11857,-6.1746,-81.1525,Ocean,-350,-25.9145,3390.989,Flat,0.0058
11858,-7.6146,-76.0089,Ocean,-350,-21.3979,2588.959,Flat,0.0184
11859,-6.0935,-76.1291,BiomeArcticOasis,153.7019,-21.893,2516.816,Flat,0.0209
11860,-5.3109,-74.9217,Ocean,-350,-21.183,2119.085,Flat,0.0527
11861,-6.0422,-73.6122,Ocean,-350,-20.0983,2113.593,Flat,0.0917
11862,-8.3406,-74.6769,Ocean,-350,-20.4327,2398.041,Flat,0.0194
11863,-7.5505,-73.4878,BiomeArcticOasis,81.3249,-19.8192,2151.773,Flat,0.0502
11864,-14.0358,-68.7435,BiomeArcticOasis,52.985,-13.5807,1562.587,Flat,0.0111
11865,-12.5612,-68.9909,Ocean,-350,-13.5746,1524.321,Flat,0.0204
11866,-12.7524,-71.5763,BiomeArcticOasis,52.985,-16.5476,1908.068,Flat,0.0011
11867,-11.9258,-70.3966,Ocean,-350,-15.6148,1809.19,Flat,0.0104
11868,-14.2431,-71.359,Ocean,-350,-16.5637,1906.576,Flat,0.0003
11869,-14.8914,-69.9318,BiomeArcticOasis,52.985,-14.9,1902.879,Flat,0.0037
11870,-13.8164,-62.0495,Ocean,-350,-6.6558,1415.972,Flat,0.1057
11871,-12.8676,-60.9223,Ocean,-350,-5.5526,1328.526,Flat,0.1732
11872,-13.3381,-63.5171,Ocean,-350,-8.1302,1448.129,Flat,0.1204
11873,-11.9206,-63.8302,Ocean,-350,-7.4778,1221.15,Flat,0.1468
11874,-11.022,-62.7109,BiomeGRimonade,12,-6.2188,1083.927,Flat,0.2283
11875,-11.4911,-61.2701,Ocean,-350,-5.3868,1099.371,Flat,0.2465
11876,-25.1143,-67.9586,Ocean,-350,-16.5914,413.0982,Flat,0
11877,-25.9891,-69.2472,BiomeArcticOasis,182.8316,-16.6008,438.1132,Flat,0
11878,-27.9696,-67.2789,Ocean,-350,-22.8629,218.5476,Flat,0
11879,-27.4256,-68.9289,Ocean,-350,-18.2102,284.2833,Flat,0
11880,-27.0643,-65.9807,BiomeArcticOasis,1035.333,-21.4567,223.7279,SmallHills,0
11881,-25.646,-66.3416,Ocean,-350,-18.9097,246.1525,LargeHills,0
11882,-18.8671,-73.3675,Ocean,-350,-18.807,1588.724,Flat,0.0054
11883,-19.5237,-71.888,Ocean,-350,-17.7289,1228.196,Flat,0.0168
11884,-21.0012,-71.6437,Ocean,-350,-17.9278,1129.663,Flat,0.0442
11885,-21.8364,-72.9157,BiomeArcticOasis,32.8505,-18.4789,1188.435,Flat,0.0373
11886,-21.1844,-74.4267,Ocean,-350,-19.9275,1417.921,Flat,0.0125
11887,-19.6931,-74.6338,BiomeArcticOasis,44.0493,-20.1041,1700.409,Flat,0.004
11888,-26.0235,-60.1283,BiomeArcticOasis,773.5873,-14.384,144.7302,LargeHills,0
11889,-24.6285,-60.5615,Ocean,-350,-13.1749,155.1819,Mountainous,0
11890,-25.3662,-57.2464,Ocean,-350,-9.1075,108.2967,SmallHills,0
11891,-26.4059,-58.4545,Ocean,-350,-11.4621,115.9318,Mountainous,0
11892,-23.9757,-57.7096,Ocean,-350,-8.7383,117.63,LargeHills,0
11893,-23.6202,-59.3515,Ocean,-350,-10.2871,164.0185,Flat,0
11894,-19.1433,-56.2939,AridShrubland,203.9441,-4.3972,382.7774,Impassable,0
11895,-18.8198,-57.871,BiomeGRimonade,97.704,-5.9205,462.0778,Mountainous,0
11896,-17.4415,-58.2865,Desert,125.1895,-5.6976,670.4791,Impassable,0
11897,-16.4116,-57.1549,BiomeGRimonade,23.8255,-4.3177,754.9006,Mountainous,0
11898,-18.0827,-55.1662,BiomeGRimonade,96.1726,-2.4156,512.2532,Mountainous,0
11899,-16.7296,-55.6109,BiomeGRimonade,22.888,-2.2598,662.5917,Mountainous,0
11900,8.9578,-47.0746,Wasteland,271.3902,9.0523,1065.803,Flat,0
11901,8.846,-48.5382,Wasteland,281.8986,7.9109,741.0963,Flat,0
11902,6.3228,-48.2175,Wasteland,464.1431,7.8553,787.3483,Mountainous,0
11903,7.5361,-49.0867,Wasteland,342.0523,7.6928,529.7477,Flat,0
11904,6.4027,-46.7929,BiomeGrindland,533.3862,8.925,1041.665,LargeHills,0
11905,7.7277,-46.1992,Wasteland,423.7838,9.3803,1390.989,Flat,0.0002
11906,3.977,-42.3065,BiomeMist,605.7473,14.0059,1934.245,Flat,0.0068
11907,5.3181,-41.6456,Ocean,-350,13.3654,1905.581,Flat,0.001
11908,2.6654,-41.5501,AB_OcularForest,552.3658,15.4696,2004.12,LargeHills,0
11909,2.6809,-40.1304,Ocean,-350,16.7886,2188.69,Flat,0.0146
11910,4.0234,-39.4477,Ocean,-350,15.8082,1905.407,Flat,0.0018
11911,5.349,-40.2058,Ocean,-350,14.0001,1796.299,LargeHills,0
11912,15.3657,-47.2734,Wasteland,79.0665,6.7081,541.4116,Flat,0
11913,16.533,-48.2955,Ocean,-350,5.5403,537.6959,Flat,0
11914,14.0312,-47.8153,Ocean,-350,6.5379,381.4939,Flat,0
11915,13.8672,-49.3457,BiomeGRuby,32.0913,5.8642,281.7784,Flat,0
11916,15.0175,-50.3613,Ocean,-350,4.5764,332.3363,Flat,0
11917,16.3486,-49.8536,Ocean,-350,4.667,361.9191,Flat,0
11918,18.4151,-41.483,Ocean,-350,11.1499,2209.044,Flat,0.1847
11919,19.7513,-40.8898,BiomeToxlands,108.5274,11.645,2562.213,Flat,0.2256
11920,18.3067,-43.0545,Ocean,-350,9.0999,2080.455,Flat,0.081
11921,19.5187,-44.0653,Ocean,-350,7.6774,2009.464,Flat,0.0442
11922,20.8662,-43.4869,Ocean,-350,8.1652,2298.035,Flat,0.0786
11923,20.9904,-41.8821,Wasteland,12.0637,10.2051,2622.177,Flat,0.1696
11924,14.7099,-35.6233,BiomeMist,327.5184,20.5009,1829.292,Flat,0.1557
11925,14.7162,-34.1191,Ocean,-350,21.6203,2066.077,Flat,0.066
11926,16.0142,-36.5007,AB_MycoticJungle,109.5529,19.0711,2118.385,Mountainous,0
11927,17.3369,-35.8686,BiomeMist,137.7413,19.5023,2573.317,Flat,0.3664
11928,17.3535,-34.3343,Ocean,-350,21.65,2466.802,LargeHills,0
11929,16.037,-33.4629,BiomeMist,190.6584,23.2664,2270.469,LargeHills,0
11930,6.7121,-35.2025,Ocean,-350,21.5513,2021.376,Flat,0.0073
11931,8.0518,-35.9758,BiomeGRimberlands,499.735,20.1828,1780.644,Flat,0.0073
11932,9.3898,-35.3004,Scarlands,481.7378,20.6593,1652.981,Mountainous,0
11933,9.3869,-33.8316,BiomeMist,439.4299,23.4092,1716.868,Flat,0.01
11934,8.0469,-33.0446,Ocean,-350,25.783,1823.167,LargeHills,0
11935,6.7101,-33.7396,AB_OcularForest,509.3192,24.679,2005.099,Flat,0.005
11936,-14.0312,-47.8153,Ocean,-350,8.8801,1242.41,Flat,0.2533
11937,-13.8672,-49.3457,Ocean,-350,6.9188,1151.821,Flat,0.1672
11938,-16.3486,-49.8536,Wasteland,50.6428,5.3502,986.5577,Flat,0.253
11939,-15.0175,-50.3613,Ocean,-350,4.8522,998.2973,Flat,0.1816
11940,-16.533,-48.2955,Wasteland,50.6428,7.2353,915.928,Flat,0.2908
11941,-15.3657,-47.2735,Wasteland,50.6428,9.1043,1263.732,Flat,0.2731
11942,-7.7277,-46.1992,AridShrubland,197.8871,13.1037,1246.507,Mountainous,0
11943,-6.4027,-46.7929,AridShrubland,204.7453,12.8915,1188.154,Flat,0.1756
11944,-8.9578,-47.0746,Ocean,-350,11.5025,1042.902,Flat,0.6155
11945,-8.846,-48.5382,Wasteland,97.4661,9.709,824.7477,Flat,0.216
11946,-7.5361,-49.0867,Ocean,-350,9.8392,589.7024,Flat,0
11947,-6.3228,-48.2175,Ocean,-350,11.338,851.0983,Flat,0.0726
11948,-5.349,-40.2058,AB_OcularForest,333.0169,21.0663,2376.728,Flat,0.1785
11949,-4.0234,-39.4477,Ocean,-350,20.2407,2514.014,Flat,0.1222
11950,-5.3181,-41.6456,AB_OcularForest,226.2283,19.489,2009.726,Flat,0.1666
11951,-3.977,-42.3065,AridShrubland,268.8063,18.6074,1969.303,Flat,0.0732
11952,-2.6654,-41.5501,AB_FeraliskInfestedJungle,381.9823,18.6595,2000.627,Flat,0.0745
11953,-2.6809,-40.1304,AB_OcularForest,543.9344,18.7538,2302.071,Flat,0.0907
11954,-9.3898,-35.3004,AB_OcularForest,221.148,27.0432,3050.604,Flat,0.2568
11955,-9.3869,-33.8316,AB_OcularForest,299.7746,28.0173,2773.74,Mountainous,0
11956,-8.0518,-35.9758,AB_OcularForest,206.2874,27.0071,2986.659,SmallHills,0.2223
11957,-6.7121,-35.2025,Ocean,-350,27.79,2813.238,Flat,0.157
11958,-6.7101,-33.7396,AB_OcularForest,391.3508,29.2171,2629.448,Mountainous,0
11959,-8.0469,-33.0446,AB_OcularForest,342.3481,29.5099,2745.513,Mountainous,0
11960,-16.0141,-36.5007,AridShrubland,257.1292,21.9075,1437.411,Flat,0.4093
11961,-17.3369,-35.8686,AridShrubland,373.0617,21.1037,1146.249,Flat,0.3341
11962,-14.7099,-35.6233,Ocean,-350,23.8994,1734.252,Flat,0.3768
11963,-14.7162,-34.1191,BiomeGRimberlands,192.2872,25.1986,1514.671,Flat,0.1777
11964,-16.037,-33.4629,Ocean,-350,25.1717,1236.547,Flat,0.0956
11965,-17.3535,-34.3343,BiomeToxlands,241.8451,23.4475,1100.5,Flat,0.1296
11966,-19.5187,-44.0653,AridShrubland,59.3686,10.3481,1133.73,Flat,0.1483
11967,-18.3067,-43.0545,Ocean,-350,12.0936,1234.434,Flat,0.1958
11968,-18.4151,-41.483,BiomeGRimphire,38.5406,14.2921,1164.405,LargeHills,0
11969,-19.7513,-40.8898,BiomeGRimphire,17.064,14.3786,1292.406,SmallHills,0.1673
11970,-20.9904,-41.8821,AridShrubland,107.791,12.5708,1292.474,Flat,0.1829
11971,-20.8662,-43.4869,Wasteland,74.6992,10.3197,1133.841,Flat,0.1938
11972,7.7277,-133.8008,AB_PropaneLakes,678.6423,-78.2803,1854.864,Flat,0.0465
11973,6.4027,-133.2071,AB_PropaneLakes,823.4532,-78.7077,1567.917,Flat,0
11974,7.5361,-130.9133,Ocean,-350,-79.1024,950.8989,Flat,0
11975,6.3228,-131.7825,Ocean,-350,-80.2093,1082.807,Flat,0
11976,8.846,-131.4618,AB_PropaneLakes,790.2159,-79.1323,1015.229,Flat,0
11977,8.9578,-132.9254,AB_PropaneLakes,758.5716,-79.4476,1455.053,Flat,0
11978,13.8672,-130.6543,AB_PropaneLakes,1107.443,-83.4618,1268.629,Flat,0
11979,14.0312,-132.1847,Ocean,-350,-83.6527,1531.989,Flat,0
11980,15.0175,-129.6387,Ocean,-350,-84.0537,1133.12,Flat,0
11981,16.3486,-130.1464,AB_PropaneLakes,1136.499,-82.9971,1228.924,Flat,0
11982,16.533,-131.7045,AB_PropaneLakes,1380.237,-85.2858,1484.659,Flat,0
11983,15.3657,-132.7266,Ocean,-350,-83.7699,1829.18,Flat,0
11984,16.0141,-143.4993,Ocean,-350,-77.9815,3377.733,Flat,0.2866
11985,17.3369,-144.1314,Ocean,-350,-76.753,3453.541,Flat,0.3568
11986,16.037,-146.5371,AB_PropaneLakes,213.9435,-75.5202,3655.73,Flat,0.2013
11987,17.3535,-145.6657,Ocean,-350,-75.1139,3533.451,Flat,0.3161
11988,14.7162,-145.881,Ocean,-350,-75.9808,3373.583,Flat,0.1417
11989,14.7099,-144.3767,AB_PropaneLakes,371.9674,-76.9712,3310.158,Flat,0.2917
11990,19.5187,-135.9347,AB_PropaneLakes,970.6877,-82.0955,2283.454,Flat,0
11991,18.3067,-136.9455,AB_PropaneLakes,759.9163,-81.1646,2806.485,Flat,0
11992,18.4151,-138.517,AB_PropaneLakes,770.7063,-81.1604,2877.975,Flat,0
11993,19.7513,-139.1102,AB_PropaneLakes,826.5045,-81.5422,2657.539,Flat,0
11994,20.9904,-138.118,AB_PropaneLakes,876.6392,-81.0511,2379.966,Flat,0
11995,20.8662,-136.513,AB_PropaneLakes,1011.071,-81.84,2106.39,Flat,0
11996,9.3869,-146.1684,AB_PropaneLakes,105.4907,-77.4573,4004.193,Flat,0.6504
11997,9.3898,-144.6996,AB_PropaneLakes,161.945,-77.2653,3941.284,Flat,0.4914
11998,6.7101,-146.2605,AB_PropaneLakes,128.6952,-76.8284,4502.89,Flat,0.4775
11999,8.0469,-146.9554,AB_PropaneLakes,105.4907,-77.2152,4156.393,Flat,0.7137
12000,6.7121,-144.7975,AB_PropaneLakes,338.0828,-77.8717,3973.393,Flat,0.4414
12001,8.0518,-144.0242,AB_PropaneLakes,345.2747,-78.1454,3672.852,Flat,0.4687
12002,4.0234,-140.5523,AB_PropaneLakes,1208.344,-83.393,2357.051,Flat,0
12003,5.349,-139.7942,AB_PropaneLakes,1145.674,-82.827,2327.634,Flat,0
12004,5.3181,-138.3544,AB_PropaneLakes,1202.98,-82.878,2265.511,Mountainous,0
12005,3.977,-137.6935,AB_PropaneLakes,1331.676,-82.913,2227.005,Mountainous,0
12006,2.6809,-139.8696,AB_PropaneLakes,1577.279,-85.21,2098.292,Impassable,0
12007,2.6654,-138.4499,AB_PropaneLakes,1909.728,-87.4697,1760.452,LargeHills,0
12008,13.8164,-117.9505,Ocean,-350,-70.7928,1193.926,Flat,0.4371
12009,12.8676,-119.0777,AB_PropaneLakes,364.5998,-71.6767,1108.787,Flat,0.4244
12010,11.022,-117.2891,Ocean,-350,-70.6633,991.3139,SmallHills,0.2652
12011,11.4911,-118.7299,Ocean,-350,-71.0043,972.0721,Flat,0.3488
12012,11.9206,-116.1698,Ocean,-350,-68.872,970.5854,Mountainous,0
12013,13.3381,-116.4829,AB_PropaneLakes,192.8864,-68.7005,1098.25,Mountainous,0
12014,12.5612,-111.0091,AB_PropaneLakes,3.1393,-62.3374,1165.472,Flat,0.1917
12015,14.0358,-111.2565,Ocean,-350,-62.234,1313.723,LargeHills,0
12016,11.9258,-109.6034,Ocean,-350,-60.8296,1101.772,Mountainous,0
12017,12.7524,-108.4237,AB_PropaneLakes,50.2156,-59.3736,1153.807,Flat,0.6992
12018,14.2431,-108.641,Ocean,-350,-59.5003,1326.832,SmallHills,0.6221
12019,14.8914,-110.0682,Ocean,-350,-60.8853,1486.512,LargeHills,0
12020,18.8198,-122.129,Ocean,-350,-79.1698,911.2115,Flat,0
12021,19.1433,-123.7061,Ocean,-350,-82.6452,1090.229,LargeHills,0
