tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness
8582,-30.8403,118.2213,AB_PropaneLakes,624.5056,-69.0211,460.1326,Flat,0
8583,-31.2779,119.9635,AB_PropaneLakes,695.7191,-70.9783,526.0029,Flat,0
8584,-32.7113,120.4296,Ocean,-350,-69.0742,564.1073,Flat,0
8585,-33.7106,119.1133,Ocean,-350,-65.8555,605.842,SmallHills,0
8586,-31.808,116.9092,AB_PropaneLakes,608.9189,-66.9456,417.451,SmallHills,0
8587,-33.2445,117.3343,AB_PropaneLakes,491.1867,-65.6031,658.9443,SmallHills,0
8588,-73.2136,-141.5656,AB_PropaneLakes,12,-49.0963,327.8602,Flat,0
8589,-72.9927,-136.6042,AB_PropaneLakes,12,-47.7956,378.5293,Flat,0
8590,-70.352,-138.1443,AB_PropaneLakes,12,-50.7806,529.8906,Flat,0
8591,-71.532,-135.188,Ocean,-350,-48.3412,462.6116,Flat,0
8592,-70.5444,-142.4637,Ocean,-350,-51.201,526.5894,Flat,0
8593,-71.9411,-144.4121,Ocean,-350,-50.6321,401.8331,Flat,0
8594,-59.8879,-152.6755,AB_PropaneLakes,12,-67.5137,514.5903,Flat,0
8595,-61.1487,-154.5251,Ocean,-350,-66.3053,536.0165,Flat,0
8596,-58.5201,-153.7812,AB_PropaneLakes,101.9982,-68.8632,526.7025,Flat,0
8597,-58.3709,-156.5975,Ocean,-350,-69.3825,484.8278,Flat,0
8598,-59.5642,-158.532,Ocean,-350,-69.1728,512.5187,Flat,0
8599,-60.9736,-157.5786,AB_PropaneLakes,12,-67.8745,534.4268,Flat,0
8600,-70.5444,142.4637,Ocean,-350,-53.9136,114.129,Flat,0
8601,-70.352,138.1443,AB_PropaneLakes,12,-53.548,114.2028,Flat,0
8602,-72.9927,136.6042,AB_PropaneLakes,12,-50.621,109.3512,Flat,0
8603,-71.532,135.188,AB_PropaneLakes,12,-52.1026,111.6749,Flat,0
8604,-73.2136,141.5656,AB_PropaneLakes,90.1193,-51.0571,105.7168,Mountainous,0
8605,-71.9412,144.4121,Ocean,-350,-52.598,105.5919,Flat,0
8606,-83.5772,168.5605,AB_PropaneLakes,12,-42.0745,83.1281,Flat,0
8607,-82.0564,170.7279,AB_PropaneLakes,72.75,-43.4745,83.3234,Flat,0
8608,-81.3853,-180,AB_PropaneLakes,187.5836,-43.7873,84.5184,Flat,0
8609,-82.0564,-170.7279,AB_PropaneLakes,18.2385,-42.9946,83.8752,Flat,0
8610,-84.4716,180,AB_PropaneLakes,12,-41.3051,80.8175,Flat,0
8611,-83.5772,-168.5605,AB_PropaneLakes,18.2385,-41.5303,80.3859,Flat,0
8612,-59.5642,158.532,AB_PropaneLakes,154.0691,-69.0927,126.3117,Flat,0
8613,-58.3709,156.5975,AB_PropaneLakes,440.0681,-70.4973,141.8802,Flat,0
8614,-60.9736,157.5786,AB_PropaneLakes,174.6406,-67.4026,83.8508,Flat,0
8615,-61.1487,154.5251,AB_PropaneLakes,260.7684,-65.9506,61.7684,Flat,0
8616,-59.8879,152.6755,AB_PropaneLakes,110.7887,-66.2971,87.6931,Flat,0
8617,-58.5201,153.7812,AB_PropaneLakes,39.6311,-67.8199,129.9465,Flat,0
8618,-54.8598,-177.6645,AB_PropaneLakes,100.3979,-72.2902,365.3822,Flat,0
8619,-56.3151,-177.5767,AB_PropaneLakes,47.6885,-71.4072,355.4431,Flat,0
8620,-57.0746,-180,AB_PropaneLakes,125.6581,-70.8583,399.9566,Flat,0
8621,-56.3151,177.5767,AB_PropaneLakes,43.2505,-71.9272,456.9778,Flat,0
8622,-54.8598,177.6645,AB_PropaneLakes,83.1654,-72.5405,495.3951,Flat,0
8623,-54.1622,180,AB_PropaneLakes,113.8371,-72.5605,424.2781,Flat,0
8624,-82.0564,-9.2721,AridShrubland,707.762,-33.0689,81.1083,Flat,0
8625,-83.5772,-11.4395,AridShrubland,550.8365,-33.1957,84.3651,Flat,0
8626,-83.5772,11.4395,AB_PropaneLakes,801.2182,-35.6035,83.8826,Flat,0
8627,-84.4716,0,AridShrubland,596.3807,-34.6101,85.9912,Flat,0
8628,-82.0564,9.2721,AridShrubland,934.04,-34.7212,79.6466,Flat,0
8629,-81.3854,0,AridShrubland,998.2128,-34.3282,77.8863,Flat,0
8630,-70.5444,-37.5363,AridShrubland,37.815,-21.6268,177.8646,Flat,0
8631,-70.352,-41.8557,AridShrubland,9.987,-21.7122,166.7127,Flat,0
8632,-71.9411,-35.5879,AridShrubland,115.7357,-22.4545,159.0542,LargeHills,0
8633,-73.2136,-38.4344,AridShrubland,267.5426,-23.7816,137.7917,Flat,0
8634,-72.9927,-43.3958,AridShrubland,140.8278,-23.7773,140.6554,Flat,0
8635,-71.532,-44.8121,AridShrubland,10.469,-22.7406,159.1689,SmallHills,0
8636,-72.9927,43.3958,AridShrubland,909.3121,-31.7581,107.1481,Impassable,0
8637,-73.2136,38.4344,AridShrubland,882.7125,-29.9119,109.5764,Flat,0
8638,-70.352,41.8557,AridShrubland,1051.053,-29.4104,93.0535,Flat,0
8639,-71.532,44.8121,AridShrubland,1095.107,-32.2771,96.8777,Mountainous,0
8640,-70.5444,37.5363,AridShrubland,958.845,-27.7053,95.585,Flat,0
8641,-71.9411,35.5879,AridShrubland,821.3359,-27.5469,101.0298,Flat,0
8642,-59.8879,27.3245,AridShrubland,994.6505,-16.6865,95.227,Flat,0
8643,-61.1487,25.4749,AridShrubland,1188.477,-19.0242,79.5759,Flat,0
8644,-58.5201,26.2188,Ocean,-350,-14.4217,109.1566,Flat,0
8645,-58.3709,23.4025,AridShrubland,1104.835,-15.4502,103.3062,Flat,0
8646,-59.5642,21.468,AridShrubland,1095.551,-16.0279,98.9348,Flat,0
8647,-60.9736,22.4215,Ocean,-350,-18.0658,89.5949,Flat,0
8648,-54.8598,2.3355,Ocean,-350,-0.6678,405.3261,Flat,0
8649,-56.3151,2.4233,Ocean,-350,-2.8095,292.8737,Flat,0
8650,-54.8598,-2.3355,AridShrubland,147.4089,-0.9277,609.525,Flat,0
8651,-54.1622,0,Wasteland,106.2568,0.598,577.3154,Flat,0
8652,-56.3151,-2.4233,Ocean,-350,-2.751,467.7402,Flat,0
8653,-57.0746,0,Ocean,-350,-3.5178,336.0963,Mountainous,0
8654,-58.3709,-23.4025,AridShrubland,252.8428,-9.9122,370.5358,Flat,0
8655,-59.5642,-21.468,AridShrubland,12,-10.9499,342.9027,Flat,0
8656,-60.9736,-22.4215,AridShrubland,12,-12.5998,293.4249,Flat,0
8657,-61.1487,-25.4749,AridShrubland,144.1798,-12.9204,246.2996,Flat,0
8658,-58.5201,-26.2188,AridShrubland,252.8428,-11.1459,328.9832,Flat,0
8659,-59.8879,-27.3245,AridShrubland,144.1798,-12.2831,259.4239,Flat,0
8660,-45.8062,54.625,Ocean,-350,-10.9676,653.2495,Flat,0
8661,-46.8468,56.1013,Ocean,-350,-11.6573,629.3182,Flat,0
8662,-44.9168,58.7881,Desert,12.7185,-12.3438,816.4901,Flat,0.0009
8663,-46.3882,58.2184,Desert,12.7185,-12.6842,630.5223,Flat,0
8664,-43.9113,57.3125,Ocean,-350,-11.3236,940.1492,Flat,0.0001
8665,-44.3427,55.2645,Desert,12.7185,-10.8345,828.0994,Flat,0
8666,-33.2445,62.6657,Ocean,-350,-12.7698,1257.223,Flat,0.0222
8667,-33.7106,60.8867,Ocean,-350,-11.9203,1151.852,Flat,0.0033
8668,-31.808,63.0908,AridShrubland,365.7173,-12.2814,1397.456,SmallHills,0.0846
8669,-30.8403,61.7787,Desert,254.984,-9.4962,1586.455,Mountainous,0
8670,-31.2779,60.0365,Ocean,-350,-9.8455,1484.896,Flat,0.0956
8671,-32.7113,59.5704,Ocean,-350,-10.0521,1310.409,Mountainous,0
8672,-46.6049,36.0965,AridShrubland,33.922,-3.2776,555.8359,Flat,0
8673,-47.9733,35.0074,AridShrubland,33.922,-2.9394,343.9858,Flat,0
8674,-46.5008,38.2541,Desert,12,-4.0647,676.1999,Flat,0
8675,-47.7579,39.4214,Desert,12,-5.4658,656.8292,Flat,0
8676,-49.1494,38.3747,AridShrubland,64.1559,-5.8567,480.9395,Flat,0
8677,-49.2605,36.1142,AridShrubland,64.1559,-4.5255,440.8625,Flat,0
8678,-34.6287,29.3676,ZBiome_Badlands,759.3419,11.8031,1496.399,Flat,0
8679,-34.5801,27.5986,ZBiome_Badlands,923.0149,12.2247,1365.525,Flat,0
8680,-35.9861,30.2372,ZBiome_Badlands,760.0426,9.2858,1323.226,Mountainous,0
8681,-37.3143,29.2861,ZBiome_Badlands,741.2097,8.3563,1087.92,Mountainous,0
8682,-37.2646,27.4561,ZBiome_Badlands,988.4608,7.7263,1047.203,LargeHills,0
8683,-35.8882,26.6402,Wasteland,1159.84,9.4161,1075.133,Flat,0
8684,-22.4183,52.1178,Ocean,-350,2.7132,3455.639,Mountainous,0
8685,-23.7951,51.601,Volcano,293.0459,2.4625,3488.315,Mountainous,0
8686,-21.5229,49.3853,Ocean,-350,4.5655,3140.736,Mountainous,0
8687,-21.297,51.0049,Ocean,-350,4.0166,3040.031,Mountainous,0
8688,-22.8909,48.8452,Ocean,-350,3.4216,3184.334,Mountainous,0
8689,-24.0419,49.9471,Ocean,-350,2.9557,3485.1,Impassable,0
8690,-22.5797,36.4274,Volcano,406.6079,19.6569,2114.896,Mountainous,0
8691,-23.8698,37.3724,AB_MycoticJungle,496.9069,17.0987,2377.827,Mountainous,0
8692,-25.2193,36.6859,AB_MycoticJungle,345.6588,18.0042,2235.785,Mountainous,0
8693,-25.2641,35.0424,AB_MycoticJungle,389.468,19.4105,2120.704,LargeHills,0
8694,-22.6157,34.8239,Volcano,471.5051,21.4226,2164.464,Mountainous,0
8695,-23.9506,34.1266,Volcano,402.4965,21.6548,2062.491,Mountainous,0
8696,-28.1132,102.1301,AB_PropaneLakes,153.0501,-45.7894,1819.598,Flat,0.0737
8697,-28.7558,103.7408,AB_PropaneLakes,97.1905,-48.1176,1586.746,Flat,0.0994
8698,-26.456,104.901,AB_PropaneLakes,202.1167,-49.74,1605.842,Mountainous,0
8699,-27.9224,105.1314,Ocean,-350,-50.0658,1528.925,SmallHills,0.0438
8700,-25.8111,103.3245,Ocean,-350,-47.6609,1747.965,Flat,0.0507
8701,-26.6354,101.9447,AB_PropaneLakes,219.0955,-45.62,1866.296,Flat,0.0462
8702,-33.6365,88.3863,AridShrubland,126.625,-33.3123,1721.671,Flat,0.4254
8703,-35.0928,88.3576,AB_PropaneLakes,30.7759,-33.9996,1625.553,Flat,0.3388
8704,-32.9109,90,AridShrubland,74.9136,-34.1795,1838.894,Flat,0.411
8705,-33.6365,91.6137,AB_PropaneLakes,30.7759,-36.0398,1770.95,Flat,0.3356
8706,-35.0928,91.6424,AB_PropaneLakes,30.7759,-36.6702,1587.349,Flat,0.4486
8707,-35.8241,90,AB_PropaneLakes,30.7759,-35.5863,1483.542,Flat,0.4139
8708,-25.8111,76.6755,AridShrubland,202.0809,-19.7578,1967.332,Flat,0.2545
8709,-26.456,75.099,AridShrubland,271.959,-18.6286,1708.806,Flat,0.3759
8710,-26.6354,78.0553,AridShrubland,392.3358,-22.8299,1777.179,Flat,0.2002
8711,-28.1132,77.8699,AridShrubland,428.1432,-23.0972,1549.414,SmallHills,0.1672
8712,-28.7558,76.2593,AridShrubland,384.2129,-21.1013,1465.428,LargeHills,0
8713,-27.9224,74.8686,AridShrubland,312.9121,-18.7682,1562.498,Flat,0.2012
8714,-13.0566,79.3938,AridShrubland,300.0309,-23.0986,3680.859,Flat,0.0612
8715,-12.2542,78.1478,AridShrubland,144.22,-21.9841,3829.21,Flat,0.3163
8716,-14.5835,79.2686,AridShrubland,359.3744,-23.5668,3461.415,Flat,0.0692
8717,-15.2983,77.8663,Ocean,-350,-20.9432,3576.747,Flat,0.1023
8718,-14.4886,76.6133,AridShrubland,136.9413,-20.0483,3663.479,Flat,0.093
8719,-12.9718,76.7694,Ocean,-350,-20.2684,3950.995,Flat,0.2248
8720,-14.4886,103.3867,AB_PropaneLakes,730.16,-51.3053,1796.312,LargeHills,0
8721,-15.2983,102.1337,Ocean,-350,-49.9069,1613.963,Flat,0
8722,-12.2542,101.8522,Ocean,-350,-53.6435,1562.248,Flat,0
8723,-12.9718,103.2306,Ocean,-350,-53.6015,1857.953,LargeHills,0
8724,-13.0566,100.6062,AB_PropaneLakes,1103.713,-52.2339,1579.807,Flat,0
8725,-14.5835,100.7314,AB_PropaneLakes,865.812,-49.6094,1623.515,Flat,0
8726,-6.2362,91.2672,AB_PropaneLakes,642.9305,-38.6946,2601.496,Flat,0.0523
8727,-7.7912,91.2801,AB_PropaneLakes,744.0424,-38.9836,2518.105,Flat,0.0025
8728,-8.5697,90,AB_PropaneLakes,646.7382,-36.3328,2604.796,Flat,0.1363
8729,-7.7912,88.7199,Ocean,-350,-34.0982,2743.489,Flat,0.1898
8730,-5.4593,90,AB_PropaneLakes,606.6001,-36.6354,3042.796,Flat,0.1859
8731,-6.2362,88.7328,AB_PropaneLakes,605.4926,-35.0961,3139.619,Flat,0.1507
8732,-1.2682,172.2059,AB_PropaneLakes,93.7793,-77.7068,2360.669,Flat,0.2857
8733,-1.2595,173.7616,AB_PropaneLakes,37.7008,-77.8698,2021.231,Flat,0.0538
8734,1.2595,173.7616,Ocean,-350,-77.8465,2021.303,Flat,0.5151
8735,0,174.5401,AB_PropaneLakes,41.5492,-77.7418,1874.928,Flat,0.3116
8736,1.2682,172.2059,Ocean,-350,-77.3044,2061.887,Flat,0.4583
8737,0,171.4293,Ocean,-350,-77.5663,2449.076,Flat,0.493
8738,-11.6961,164.3672,AB_PropaneLakes,140.0108,-74.4694,3129.644,SmallHills,0.1448
8739,-12.9519,165.1227,AB_PropaneLakes,132.8588,-74.1796,3052.453,SmallHills,0.1087
8740,-10.3805,165.1665,AB_PropaneLakes,357.6776,-75.2596,3185.637,Flat,0.1558
8741,-10.3277,166.7229,AB_PropaneLakes,357.5163,-75.1731,2980.064,Flat,0.1434
8742,-11.577,167.4857,AB_PropaneLakes,274.025,-74.0252,2777.774,SmallHills,0.2865
8743,-12.8855,166.6854,AB_PropaneLakes,164.959,-73.7484,2909.256,Flat,0.272
8744,11.9726,153.5676,AB_PropaneLakes,91.9662,-77.2584,2069.348,Flat,0.3295
8745,13.3081,152.7509,AB_PropaneLakes,105.1751,-76.4463,1850.739,Flat,0.3599
8746,12.0172,150.5334,AB_PropaneLakes,83.5302,-75.8808,1953.261,Flat,0.127
8747,13.333,151.2294,AB_PropaneLakes,194.8506,-75.7819,1652.148,Flat,0.1152
8748,10.6794,151.3421,AB_PropaneLakes,91.9662,-76.042,2144.92,Flat,0.056
8749,10.6598,152.8553,AB_PropaneLakes,91.9662,-76.6426,2150.932,Flat,0.1553
8750,11.577,167.4858,AB_PropaneLakes,22.0441,-78.9098,1836.283,Flat,0.1807
8751,10.3277,166.7229,AB_PropaneLakes,22.0441,-78.6056,2009.79,Flat,0.2048
8752,10.3805,165.1665,AB_PropaneLakes,12,-77.5857,2275.785,Flat,0.192
8753,11.6961,164.3672,AB_PropaneLakes,12,-76.9128,2126.488,Flat,0.2119
8754,12.9519,165.1227,AB_PropaneLakes,12,-77.2965,2312.368,Flat,0.2889
8755,12.8855,166.6854,AB_PropaneLakes,22.0441,-78.1461,2247.892,Flat,0.2865
8756,-10.6794,151.3421,AB_PropaneLakes,6.9833,-75.4467,4161.934,SmallHills,0.4363
8757,-12.0172,150.5334,AB_PropaneLakes,237.8658,-75.5578,3824.156,SmallHills,0.3918
8758,-10.6598,152.8553,AB_PropaneLakes,55.1162,-75.164,4458.558,Flat,0.3098
8759,-11.9726,153.5676,AB_PropaneLakes,93.0339,-74.8233,4124.273,Flat,0.1854
8760,-13.3081,152.7509,AB_PropaneLakes,86.6064,-74.7152,3778.639,Flat,0.2507
8761,-13.333,151.2294,AB_PropaneLakes,230.6328,-75.1674,3608.245,Flat,0.359
8762,1.3436,144.8915,AB_PropaneLakes,58.3113,-75.656,4419.398,Flat,0.0068
8763,1.3433,146.3486,AB_PropaneLakes,20.3782,-75.8079,4588.581,Flat,0.0177
8764,0,147.0849,AB_PropaneLakes,93.9335,-75.5444,4858.095,Flat,0.0274
8765,-1.3433,146.3486,AB_PropaneLakes,93.9335,-75.4396,5005.455,Flat,0.0171
8766,-1.3436,144.8915,Ocean,-350,-75.4358,4629.731,Flat,0.0027
8767,0,144.1712,Ocean,-350,-75.433,4275.008,Flat,0.0032
8768,-33.7106,-119.1133,Ocean,-350,-75.8744,775.522,SmallHills,0
8769,-33.2445,-117.3343,AB_PropaneLakes,1381.911,-73.7404,716.8834,SmallHills,0
8770,-30.8403,-118.2213,AB_PropaneLakes,1429.134,-75.4932,630.6276,LargeHills,0
8771,-31.808,-116.9092,AB_PropaneLakes,1366.174,-72.9084,632.8059,LargeHills,0
8772,-31.2779,-119.9635,AB_PropaneLakes,1528.619,-78.0214,711.8729,Flat,0
8773,-32.7113,-120.4296,Ocean,-350,-77.4867,802.7474,LargeHills,0
8774,-45.8062,-125.375,AB_PropaneLakes,53.8398,-66.8102,1403.729,Flat,0.1185
8775,-46.8468,-123.8987,Ocean,-350,-64.9058,1297.351,Flat,0.0873
8776,-44.3427,-124.7355,AB_PropaneLakes,43.0058,-66.7465,1366.908,Flat,0.1304
8777,-43.9113,-122.6875,AB_PropaneLakes,149.0934,-65.4692,1295.912,Flat,0.0412
8778,-44.9168,-121.2119,AB_PropaneLakes,38.8596,-63.8607,1340.437,Flat,0.0041
8779,-46.3882,-121.7816,AB_PropaneLakes,53.8398,-63.3013,1359.771,Flat,0.0213
8780,-46.6049,-143.9035,Ocean,-350,-72.4982,1504.829,Flat,0.0316
8781,-47.9733,-144.9926,AB_PropaneLakes,31.7947,-72.0916,1408.394,Flat,0.0166
8782,-46.5008,-141.7459,Ocean,-350,-72.7555,1572.048,Flat,0.063
8783,-47.7579,-140.5786,Ocean,-350,-72.66,1501.865,Flat,0.0737
8784,-49.1494,-141.6253,Ocean,-350,-72.7682,1387.732,Flat,0.0214
8785,-49.2605,-143.8858,AB_PropaneLakes,77.2637,-72.2361,1400.497,Flat,-0.0061
8786,-34.6287,-150.6324,Ocean,-350,-70.8306,2140.352,LargeHills,0
8787,-34.5801,-152.4014,Ocean,-350,-70.9657,2237.811,SmallHills,0.2823
8788,-35.9861,-149.7628,Ocean,-350,-71.5249,2081.042,Flat,0.0969
8789,-37.3143,-150.7139,Ocean,-350,-70.9492,2075.965,SmallHills,0.1406
8790,-37.2646,-152.5439,AB_PropaneLakes,128.0227,-71.1194,2034.653,Flat,0.2481
8791,-35.8882,-153.3598,Ocean,-350,-71.3683,2236.846,Flat,0.1442
8792,-23.8698,-142.6276,Ocean,-350,-80.5316,1458.255,Flat,0
8793,-22.5797,-143.5726,AB_PropaneLakes,1255.443,-78.9868,1525.398,LargeHills,0
8794,-25.2193,-143.3141,Ocean,-350,-78.392,1445.55,Flat,0
8795,-25.2641,-144.9576,Ocean,-350,-77.1603,1722.39,Flat,0
8796,-23.9506,-145.8734,AB_PropaneLakes,1156.251,-79.1926,1434.755,Flat,0
8797,-22.6157,-145.1761,AB_PropaneLakes,1247.294,-79.7029,1379.559,Flat,0
8798,-22.4183,-127.8822,AB_PropaneLakes,1816.319,-84.5358,577.5736,Flat,0
8799,-23.7951,-128.399,AB_PropaneLakes,1822.261,-84.3462,606.0123,Flat,0
8800,-24.0419,-130.0529,AB_PropaneLakes,1476.651,-81.5882,787.7871,Flat,0
8801,-22.8909,-131.1548,AB_PropaneLakes,1729.97,-83.5791,684.715,Flat,0
8802,-21.5229,-130.6147,AB_PropaneLakes,1491.794,-81.6101,733.8392,Flat,0
8803,-21.297,-128.9951,AB_PropaneLakes,1631.686,-83.0083,663.5019,SmallHills,0
8804,-47.7579,-39.4214,AridShrubland,92.4979,-3.2109,254.9449,Flat,0
8805,-49.1494,-38.3747,AridShrubland,68.188,-4.0685,335.3384,Mountainous,0
8806,-47.9733,-35.0074,AridShrubland,13.12,-1.3086,551.7501,Flat,0
8807,-49.2605,-36.1142,AridShrubland,14.6097,-3.6258,501.3469,Flat,0
8808,-46.6049,-36.0965,AridShrubland,13.12,-0.075,457.4902,Flat,0
8809,-46.5008,-38.2541,AridShrubland,92.4979,-0.8035,321.3365,Flat,0
8810,-43.9113,-57.3125,AridShrubland,15.9976,-12.9853,63.7527,Flat,0
8811,-44.9168,-58.7881,AridShrubland,85.6741,-14.5378,58.7878,Flat,0
8812,-44.3427,-55.2645,AridShrubland,41.2397,-11.6474,73.0529,Flat,0
8813,-45.8062,-54.625,AridShrubland,58.187,-11.7169,58.7878,Flat,0
8814,-46.8467,-56.1013,AridShrubland,202.2786,-13.1431,58.7878,Flat,0
8815,-46.3882,-58.2184,AridShrubland,130.0688,-14.402,58.7878,Flat,0
8816,-25.2641,-35.0424,AridShrubland,12,20.2324,1733.279,Flat,0.0917
8817,-23.9506,-34.1266,Ocean,-350,22.4334,1942.553,Flat,0.0964
8818,-22.5797,-36.4274,AridShrubland,12,20.5105,2481.465,Flat,0.0616
8819,-22.6157,-34.8239,Ocean,-350,22.2322,2330.76,Flat,0.0848
8820,-23.8698,-37.3724,Ocean,-350,18.6439,2070.807,Flat,0.0509
8821,-25.2193,-36.6859,AridShrubland,12,18.8706,1870.532,Flat,0.0706
8822,-37.2646,-27.4561,AridShrubland,13.12,13.9762,1911.314,Flat,0.2715
8823,-37.3143,-29.2861,AridShrubland,13.12,13.31,1724.829,Flat,0.2007
8824,-35.9861,-30.2372,AridShrubland,92.4979,13.9537,1749.074,Flat,0.1048
8825,-34.6287,-29.3676,Ocean,-350,15.9972,1810.426,Flat,0.0655
8826,-34.5801,-27.5986,Ocean,-350,17.1073,1933.504,Flat,0.252
8827,-35.8882,-26.6402,AB_GallatrossGraveyard,12,15.8966,2089.078,Flat,0.4123
8828,-31.2779,-60.0365,AridShrubland,71.7486,-10.9449,1194.908,SmallHills,0.1406
8829,-30.8403,-61.7787,AridShrubland,66.0773,-12.9159,1296.168,Flat,0.1248
8830,-32.7113,-59.5704,AridShrubland,21.6471,-10.8476,1262.206,Flat,0.2929
8831,-33.7106,-60.8867,AridShrubland,49.835,-12.9258,1175.343,Flat,0.4462
8832,-33.2445,-62.6657,AridShrubland,88.0941,-14.8456,1130.107,Flat,0.3867
8833,-31.808,-63.0908,AridShrubland,138.3771,-14.7692,1151.346,Flat,0.2411
8834,-21.5229,-49.3853,Ocean,-350,5.9851,2861.208,Flat,0
8835,-22.8909,-48.8452,Ocean,-350,6.0621,2758.969,Flat,0.0025
8836,-24.0419,-49.9471,AridShrubland,60.3901,4.4067,2408.517,Flat,0.0027
8837,-23.7951,-51.601,AridShrubland,60.3901,2.64,2335.461,Flat,0.0003
8838,-22.4183,-52.1178,Ocean,-350,2.357,2852.587,Flat,0.0007
8839,-21.297,-51.0049,AridShrubland,60.3901,4.1236,2712.228,Flat,0.0013
8840,-11.9726,26.4324,Desert,140.448,38.3568,512.5781,Flat,0
8841,-13.3081,27.2491,Desert,274.0669,36.3434,575.9123,Flat,0
8842,-12.0172,29.4666,Desert,317.4808,33.6028,458.3549,Flat,0
8843,-13.333,28.7707,Desert,486.6838,32.3145,590.3685,Flat,0
8844,-10.6794,28.6579,ExtremeDesert,158.5605,36.5058,300.2161,Flat,0
8845,-10.6598,27.1447,AB_RockyCrags,205.5323,38.5247,388.4334,Flat,0
8846,-10.3277,13.2771,AridShrubland,1181.441,47.1778,1141.472,Flat,0
8847,-11.577,12.5143,Ocean,-350,46.1849,1218.472,Flat,0
8848,-10.3805,14.8335,AridShrubland,1061.632,46.3265,1110.276,Flat,0
8849,-11.6961,15.6328,Ocean,-350,45.0838,1134.301,Flat,0
8850,-12.9519,14.8773,AridShrubland,856.7499,44.8158,1232.062,Flat,0
8851,-12.8855,13.3146,Ocean,-350,43.3744,1180.695,Flat,0
8852,1.2682,7.7941,PoisonForest,121.442,65.4546,3759.397,Flat,0.411
8853,1.2595,6.2384,PoisonForest,88.8865,66.4002,3431.405,Flat,0.516
8854,0,8.5707,PoisonForest,289.8571,65.6616,3742.26,Flat,0.3877
8855,-1.2682,7.7941,PoisonForest,481.7166,64.0011,3468.119,Flat,0.3492
8856,-1.2595,6.2384,PoisonForest,483.7438,64.1507,3390.529,SmallHills,0.4012
8857,0,5.4599,PoisonForest,293.6034,66.5166,3541.962,LargeHills,0
8858,11.6961,15.6328,PoisonForest,50.4995,51.5018,3058.507,Flat,0.1278
8859,12.9519,14.8773,PoisonForest,12,51.3105,2874.498,Flat,0.3531
8860,10.3805,14.8335,PoisonForest,50.4995,53.666,3207.099,Flat,0.0963
8861,10.3277,13.2771,PoisonForest,50.4995,55.0407,3392.625,Flat,0.0882
8862,11.577,12.5143,PoisonForest,50.4995,54.901,3297.903,Flat,0.2211
8863,12.8855,13.3146,PoisonForest,12,53.0596,2901.89,Flat,0.3801
8864,10.6794,28.6579,AB_RockyCrags,43.1108,37.1541,658.8664,Flat,0
8865,12.0172,29.4666,AB_RockyCrags,43.1108,35.3595,536.0486,Flat,0
8866,10.6598,27.1447,AB_RockyCrags,43.1108,39.488,695.566,Flat,0
8867,11.9726,26.4324,AB_RockyCrags,43.1108,39.5893,641.0722,Flat,0
8868,13.3081,27.2491,AB_RockyCrags,43.1108,37.821,643.7958,Flat,0
8869,13.333,28.7707,AB_RockyCrags,43.1108,35.6514,619.7756,Flat,0
8870,-1.3436,35.1085,Ocean,-350,28.415,332.0474,Flat,0
8871,-1.3433,33.6514,Ocean,-350,31.5895,292.2618,Flat,0
8872,0,32.9152,ExtremeDesert,21.415,32.8645,335.9006,Flat,0
8873,1.3433,33.6514,ExtremeDesert,21.415,31.2015,437.8884,Flat,0
8874,1.3436,35.1085,ExtremeDesert,21.415,28.3911,610.2247,Flat,0
8875,0,35.8288,ExtremeDesert,21.415,27.0821,481.9091,Flat,0
8876,28.1132,77.8699,AridShrubland,34.0474,-27.6866,1245.71,Flat,0.5144
8877,28.7558,76.2593,AridShrubland,34.0474,-26.015,1275.144,Flat,0.3517
8878,26.456,75.099,AridShrubland,34.0474,-25.8443,1557.284,Flat,0.2561
8879,27.9224,74.8686,AridShrubland,34.0474,-25.3289,1297.137,Flat,0.2977
8880,25.8111,76.6755,AridShrubland,34.0474,-27.4427,1637.048,Flat,0.2372
8881,26.6354,78.0553,AridShrubland,34.0474,-28.7469,1441.539,Flat,0.2536
8882,33.6365,91.6137,AB_PropaneLakes,12.0643,-42.4164,570.8587,Flat,0
8883,35.0928,91.6424,AB_PropaneLakes,12.0643,-42.6764,567.0945,Flat,0
8884,32.9109,90,AB_PropaneLakes,12.0643,-40.3666,667.8822,Flat,0
8885,33.6365,88.3863,AB_PropaneLakes,12.0643,-38.7625,694.0287,Flat,0
8886,35.0928,88.3576,AB_PropaneLakes,12.0643,-39.0596,695.2562,Flat,0
8887,35.8241,90,AB_PropaneLakes,12.0643,-40.7171,628.4089,Flat,0
8888,7.7912,88.7199,Ocean,-350,-36.1277,5517.445,Flat,0.2805
8889,6.2362,88.7328,AB_PropaneLakes,371.3133,-36.5724,6029.338,SmallHills,0.3127
8890,6.2362,91.2672,AB_PropaneLakes,317.9487,-39.1473,5473.226,Flat,0.3379
8891,5.4593,90,AB_PropaneLakes,389.9709,-37.9264,5918.154,Flat,0.4223
8892,7.7912,91.2801,AB_PropaneLakes,131.0304,-39.3417,5456.906,Flat,0.1971
8893,8.5697,90,Ocean,-350,-37.7356,5423.124,Flat,0.3091
8894,14.4886,76.6133,AridShrubland,298.3312,-23.05,2626.677,Flat,0.005
8895,15.2983,77.8663,AridShrubland,34.0474,-25.1228,2904.536,Flat,0.2078
8896,14.5835,79.2686,AridShrubland,34.0474,-26.473,2954.382,Flat,0.1939
