tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness
8757,-12.0172,150.5334,AB_PropaneLakes,620,-59.5,0,SmallHills,0
8758,-10.6598,152.8553,AB_PropaneLakes,564,-61.9,0,SmallHills,0
8759,-11.9726,153.5676,AB_PropaneLakes,565,-62.2,0,SmallHills,0
8760,-13.3081,152.7509,AB_RockyCrags,936,-61.1,0,SmallHills,0
8761,-13.333,151.2294,AB_PropaneLakes,606,-59.6,0,SmallHills,0
8762,1.3436,144.8915,HorrorWastes,517,-53.5,0,SmallHills,0
8763,1.3433,146.3486,AB_RockyCrags,855,-55.6,0,SmallHills,0
8764,0,147.0849,AB_PropaneLakes,569,-56.7,0,SmallHills,0
8765,-1.3433,146.3486,HorrorWastes,463,-55.2,0,SmallHills,0
8766,-1.3436,144.8915,HorrorWastes,451,-53.2,0,SmallHills,0
8767,0,144.1712,HorrorWastes,485,-52.4,0,SmallHills,0
8768,-33.7106,-119.1133,AB_MycoticJungle,1014,-21.9,0,SmallHills,0.3608
8769,-33.2445,-117.3343,AB_MycoticJungle,1016,-20.4,0,SmallHills,0.3608
8770,-30.8403,-118.2213,BMT_FungalForest,907,-21.3,0,SmallHills,0.2314
8771,-31.808,-116.9092,AB_MycoticJungle,889,-19.6,0,SmallHills,0.3608
8772,-31.2779,-119.9635,BMT_FungalForest,886,-22.8,0,LargeHills,0.2314
8773,-32.7113,-120.4296,BMT_FungalForest,1019,-23.5,0,LargeHills,0.2314
8774,-45.8062,-125.375,AB_MycoticJungle,1560,-24.5,0,SmallHills,0.3294
8775,-46.8468,-123.8987,AB_MycoticJungle,1666,-23.4,0,SmallHills,0.3216
8776,-44.3427,-124.7355,AB_MycoticJungle,1537,-24.6,0,Flat,0.3294
8777,-43.9113,-122.6875,AB_MycoticJungle,1451,-22.6,0,SmallHills,0.3216
8778,-44.9168,-121.2119,AB_MycoticJungle,1452,-20.8,0,LargeHills,0.3098
8779,-46.3882,-121.7816,AB_MycoticJungle,1521,-21,0,LargeHills,0.3098
8780,-46.6049,-143.9035,HorrorWastes,1195,-32.9,0,LargeHills,0
8781,-47.9733,-144.9926,HorrorWastes,1271,-32.8,0,SmallHills,0
8782,-46.5008,-141.7459,HorrorWastes,1082,-31.3,0,SmallHills,0
8783,-47.7579,-140.5786,HorrorWastes,1170,-30.3,0,LargeHills,0
8784,-49.1494,-141.6253,AB_RockyCrags,1203,-29.8,0,SmallHills,0
8785,-49.2605,-143.8858,HorrorWastes,1257,-31.2,0,SmallHills,0
8786,-34.6287,-150.6324,HorrorWastes,738,-44.5,0,LargeHills,0
8787,-34.5801,-152.4014,HorrorWastes,719,-45.6,0,SmallHills,0
8788,-35.9861,-149.7628,HorrorWastes,837,-43.2,0,LargeHills,0
8789,-37.3143,-150.7139,HorrorWastes,799,-42.3,0,LargeHills,0
8790,-37.2646,-152.5439,HorrorWastes,734,-43.2,0,LargeHills,0
8791,-35.8882,-153.3598,HorrorWastes,673,-44.7,0,SmallHills,0
8792,-23.8698,-142.6276,AB_MycoticJungle,776,-46.2,0,SmallHills,0.3216
8793,-22.5797,-143.5726,AB_MycoticJungle,825,-48.1,0,SmallHills,0.3098
8794,-25.2193,-143.3141,AB_MycoticJungle,834,-46.5,0,Flat,0.3098
8795,-25.2641,-144.9576,AB_MycoticJungle,791,-48,0,Flat,0.298
8796,-23.9506,-145.8734,AB_MycoticJungle,774,-49.4,0,Flat,0.298
8797,-22.6157,-145.1761,HorrorWastes,863,-50,0,SmallHills,0
8798,-22.4183,-127.8822,AB_MycoticJungle,1011,-33.5,0,SmallHills,0.4392
8799,-23.7951,-128.399,BMT_FungalForest,1035,-33.8,0,SmallHills,0.2706
8800,-24.0419,-130.0529,AB_MycoticJungle,1080,-35.6,0,Flat,0.4314
8801,-22.8909,-131.1548,AB_MycoticJungle,1102,-37.2,0,SmallHills,0.4314
8802,-21.5229,-130.6147,AB_MycoticJungle,1196,-37.7,0,SmallHills,0.4392
8803,-21.297,-128.9951,AB_MycoticJungle,1119,-35.5,0,LargeHills,0.4392
8804,-47.7579,-39.4214,ExtremeDesert,104,40,0,Flat,0
8805,-49.1494,-38.3747,ExtremeDesert,92,39.6,0,SmallHills,0
8806,-47.9733,-35.0074,ExtremeDesert,36,41.5,0,Flat,0
8807,-49.2605,-36.1142,ExtremeDesert,36,40.5,0,Flat,0
8808,-46.6049,-36.0965,ExtremeDesert,48,41.8,0,Flat,0
8809,-46.5008,-38.2541,ExtremeDesert,61,41.3,0,Flat,0
8810,-43.9113,-57.3125,ExtremeDesert,41,34,0,Flat,0
8811,-44.9168,-58.7881,Desert,41,32.9,0,Flat,0
8812,-44.3427,-55.2645,ExtremeDesert,43,35,0,Flat,0
8813,-45.8062,-54.625,ExtremeDesert,45,34.9,0,Flat,0
8814,-46.8467,-56.1013,ExtremeDesert,45,33.8,0,Flat,0
8815,-46.3882,-58.2184,ExtremeDesert,43,32.8,0,Flat,0
8816,-25.2641,-35.0424,BiomeCypreJungle,239,48.5,0,LargeHills,0.3804
8817,-23.9506,-34.1266,AB_FeraliskInfestedJungle,487,47.9,417,Mountainous,0.3608
8818,-22.5797,-36.4274,BiomeCypreJungle,313,48.1,417,Mountainous,0.3686
8819,-22.6157,-34.8239,AB_FeraliskInfestedJungle,516,47.7,417,Mountainous,0.3608
8820,-23.8698,-37.3724,AB_FeraliskInfestedJungle,613,45.8,0,LargeHills,0.4
8821,-25.2193,-36.6859,AB_FeraliskInfestedJungle,574,46.1,0,LargeHills,0.4
8822,-37.2646,-27.4561,Desert,222,46.4,0,Flat,0
8823,-37.3143,-29.2861,Desert,243,45.8,0,SmallHills,0
8824,-35.9861,-30.2372,Desert,331,45.5,0,Flat,0
8825,-34.6287,-29.3676,Desert,306,46.5,0,SmallHills,0
8826,-34.5801,-27.5986,Desert,203,47.4,0,SmallHills,0
8827,-35.8882,-26.6402,Desert,255,46.8,0,Flat,0
8828,-31.2779,-60.0365,ExtremeDesert,536,32.8,0,LargeHills,0
8829,-30.8403,-61.7787,ExtremeDesert,582,31.3,0,LargeHills,0
8830,-32.7113,-59.5704,ExtremeDesert,380,33.6,0,LargeHills,0
8831,-33.7106,-60.8867,ExtremeDesert,304,32.6,0,LargeHills,0
8832,-33.2445,-62.6657,ExtremeDesert,371,31.1,0,SmallHills,0
8833,-31.808,-63.0908,ExtremeDesert,475,30.6,0,LargeHills,0
8834,-21.5229,-49.3853,AB_MiasmicMangrove,1005,38.7,0,LargeHills,0.8
8835,-22.8909,-48.8452,AB_MiasmicMangrove,1077,38.3,392,Mountainous,0.8118
8836,-24.0419,-49.9471,ZBiome_Badlands,1323,36,169,Mountainous,0.051
8837,-23.7951,-51.601,AridShrubland,1433,34.5,338,Mountainous,0
8838,-22.4183,-52.1178,AridShrubland,1341,35,337,Mountainous,0
8839,-21.297,-51.0049,AB_MiasmicMangrove,1103,37.3,0,LargeHills,0.8314
8840,-11.9726,26.4324,ExtremeDesert,350,55.9,0,Flat,0
8841,-13.3081,27.2491,ExtremeDesert,314,55.7,0,Flat,0
8842,-12.0172,29.4666,ExtremeDesert,329,53.9,0,Flat,0
8843,-13.333,28.7707,ExtremeDesert,334,54.4,0,Flat,0
8844,-10.6794,28.6579,ExtremeDesert,353,54.6,0,Flat,0
8845,-10.6598,27.1447,ExtremeDesert,356,55.5,0,Flat,0
8846,-10.3277,13.2771,ExtremeDesert,587,63.9,0,Flat,0
8847,-11.577,12.5143,ExtremeDesert,585,63.5,0,Flat,0
8848,-10.3805,14.8335,ExtremeDesert,586,63.3,0,Flat,0
8849,-11.6961,15.6328,ExtremeDesert,585,62.8,0,Mountainous,0
8850,-12.9519,14.8773,ExtremeDesert,584,62.8,0,Mountainous,0
8851,-12.8855,13.3146,ExtremeDesert,584,62.8,0,Flat,0
8852,1.2682,7.7941,AB_MechanoidIntrusion,620,63.6,0,Flat,0
8853,1.2595,6.2384,AB_MechanoidIntrusion,623,63.4,4,Flat,0
8854,0,8.5707,AB_MechanoidIntrusion,615,63.6,0,Flat,0
8855,-1.2682,7.7941,AB_MechanoidIntrusion,614,64,0,Flat,0
8856,-1.2595,6.2384,AB_MechanoidIntrusion,615,64.2,0,Flat,0
8857,0,5.4599,AB_MechanoidIntrusion,620,63.7,0,Flat,0
8858,11.6961,15.6328,ExtremeDesert,612,58.3,0,LargeHills,0
8859,12.9519,14.8773,ExtremeDesert,613,58.3,0,Mountainous,0
8860,10.3805,14.8335,Scarlands,518,58.4,0,Flat,0
8861,10.3277,13.2771,Scarlands,561,58.6,0,Flat,0
8862,11.577,12.5143,Scarlands,620,58.1,0,Flat,0
8863,12.8855,13.3146,ExtremeDesert,612,58,0,SmallHills,0
8864,10.6794,28.6579,ExtremeDesert,123,55.4,0,SmallHills,0
8865,12.0172,29.4666,ExtremeDesert,74,55.2,0,SmallHills,0
8866,10.6598,27.1447,ExtremeDesert,118,56,0,LargeHills,0
8867,11.9726,26.4324,ExtremeDesert,25,56.8,0,SmallHills,0
8868,13.3081,27.2491,ExtremeDesert,1,56.7,0,Flat,0
8869,13.333,28.7707,ExtremeDesert,1,55.9,0,Flat,0
8870,-1.3436,35.1085,ExtremeDesert,1104,46.6,5,Mountainous,0
8871,-1.3433,33.6514,ExtremeDesert,971,48.4,4,Mountainous,0
8872,0,32.9152,ExtremeDesert,656,50.8,4,Mountainous,0
8873,1.3433,33.6514,ExtremeDesert,659,50.6,0,SmallHills,0
8874,1.3436,35.1085,ExtremeDesert,645,49.7,0,LargeHills,0
8875,0,35.8288,ExtremeDesert,978,47.1,5,Mountainous,0
8876,28.1132,77.8699,Desert,92,23,0,SmallHills,0
8877,28.7558,76.2593,Desert,213,23.4,0,SmallHills,0
8878,26.456,75.099,Desert,186,25,0,SmallHills,0
8879,27.9224,74.8686,Desert,262,24.4,0,SmallHills,0
8880,25.8111,76.6755,Wasteland,105,24.4,0,SmallHills,0
8881,26.6354,78.0553,Wasteland,61,23.4,0,SmallHills,0
8882,33.6365,91.6137,AridShrubland,1,12.4,0,Flat,0
8883,35.0928,91.6424,Desert,25,13.2,0,LargeHills,0
8884,32.9109,90,Wasteland,21,13.9,0,SmallHills,0
8885,33.6365,88.3863,Wasteland,128,14.3,0,SmallHills,0
8886,35.0928,88.3576,Desert,204,14,0,SmallHills,0
8887,35.8241,90,Desert,151,13.6,0,LargeHills,0
8888,7.7912,88.7199,Ocean,-350,15,0,Flat,0
8889,6.2362,88.7328,Ocean,-350,15,0,Flat,0
8890,6.2362,91.2672,Ocean,-350,12.5,0,Flat,0
8891,5.4593,90,Ocean,-350,14,0,Flat,0
8892,7.7912,91.2801,Ocean,-350,12.5,0,Flat,0
8893,8.5697,90,Ocean,-350,14,0,Flat,0
8894,14.4886,76.6133,ZBiome_Badlands,25,24.4,0,SmallHills,0
8895,15.2983,77.8663,ZBiome_Badlands,24,23.7,0,SmallHills,0
8896,14.5835,79.2686,ZBiome_Badlands,25,23,0,SmallHills,0
8897,13.0566,79.3938,Ocean,-350,22.3,0,Flat,0
8898,12.2542,78.1478,ZBiome_Badlands,29,23.7,0,SmallHills,0
8899,12.9718,76.7694,ZBiome_Badlands,27,24.4,0,SmallHills,0
8900,25.8111,103.3245,SeaIce,-350,-0.4,0,Flat,0
8901,26.456,104.901,SeaIce,-350,-2.5,0,Flat,0
8902,26.6354,101.9447,AridShrubland,1,1.2,0,Flat,0
8903,28.1132,102.1301,AridShrubland,1,1.2,0,Flat,0
8904,28.7558,103.7408,ZBiome_Badlands,13,-0.4,0,SmallHills,0
8905,27.9224,105.1314,SeaIce,-350,-2.5,0,Flat,0
8906,12.2542,101.8522,SeaIce,-350,0.1,0,Flat,0
8907,13.0566,100.6062,AridShrubland,1,1.6,0,Flat,0
8908,14.5835,100.7314,AridShrubland,1,1.5,0,Flat,0
8909,15.2983,102.1337,SeaIce,-350,0,0,Flat,0
8910,14.4886,103.3867,Ocean,-350,-1.5,0,Flat,0
8911,12.9718,103.2306,SeaIce,-350,-1.5,0,Flat,0
8912,53.8297,-86.0315,Wasteland,7,15.5,0,Flat,0
8913,52.5274,-86.0393,Wasteland,6,15.6,0,Flat,0
8914,51.8939,-84.0945,Wasteland,8,16.6,0,Flat,0
8915,52.6074,-82.1007,Wasteland,10,17.7,0,Flat,0
8916,53.9565,-82.0766,Wasteland,11,17.6,0,Flat,0
8917,54.5447,-84.0661,Wasteland,9,16.6,0,Flat,0
8918,54.5447,-95.9339,Desert,6,9.4,0,Flat,0
8919,53.9565,-97.9234,Desert,5,8,0,Flat,0
8920,53.8297,-93.9685,Wasteland,4,10.7,0,Flat,0
8921,52.5274,-93.9607,Desert,3,10.5,0,Flat,0
8922,52.6074,-97.8994,Desert,3,7.7,0,Flat,0
8923,51.8938,-95.9055,Desert,1,9,0,Flat,0
8924,60.1369,-99.0026,Desert,24,9.3,0,SmallHills,0
8925,61.0134,-100.9634,Desert,27,8.5,0,SmallHills,0
8926,58.8043,-99.4696,Desert,18,8.5,0,SmallHills,0
8927,58.2751,-101.7506,Desert,17,6.9,0,SmallHills,0
8928,60.4944,-103.514,Desert,26,6.8,0,SmallHills,0
8929,59.0896,-103.8207,Desert,20,6,0,SmallHills,0
8930,63.1834,-88.4987,Desert,26,15.3,0,Flat,0
8931,64.25,-86.8117,Desert,25,15.8,0,Flat,0
8932,63.1834,-91.5014,Desert,27,14,0,Flat,0
8933,64.2499,-93.1883,Desert,28,13.2,0,Flat,0
8934,65.4418,-88.2983,Desert,26,15.3,0,Flat,0
8935,65.4418,-91.7017,Desert,28,14,0,Flat,0
8936,58.2751,-78.2494,Desert,25,19.7,0,Flat,0
8937,58.8043,-80.5304,Desert,24,18.5,0,Flat,0
8938,60.1369,-80.9974,Desert,24,18.2,0,Flat,0
8939,61.0134,-79.0366,Desert,25,18.9,0,Flat,0
8940,59.0896,-76.1793,Desert,27,20.5,0,Flat,0
8941,60.4944,-76.486,Desert,26,20,0,Flat,0
8942,60.1369,80.9974,AB_MycoticJungle,339,16,0,Flat,0.349
8943,61.0134,79.0366,AB_MycoticJungle,287,17,0,Flat,0.349
8944,60.4944,76.486,AB_MycoticJungle,276,18,0,Flat,0.3412
8945,59.0896,76.1793,AB_MycoticJungle,327,18,0,Flat,0.3412
8946,58.2751,78.2494,AB_MycoticJungle,346,17.2,0,Flat,0.349
8947,58.8043,80.5304,AB_MycoticJungle,317,16.4,0,Flat,0.349
8948,53.9565,82.0766,Desert,566,14.7,0,SmallHills,0
8949,54.5447,84.0661,AB_MycoticJungle,533,14,0,Flat,0.349
8950,52.6074,82.1007,AB_MycoticJungle,520,15.2,0,Flat,0.349
8951,51.8938,84.0945,AB_MycoticJungle,485,14.6,0,Flat,0.349
8952,52.5274,86.0393,AB_MycoticJungle,504,13.6,0,Flat,0.349
8953,53.8297,86.0315,AB_MycoticJungle,509,13.4,0,Flat,0.349
8954,63.1834,91.5014,AB_MycoticJungle,333,11.7,0,Flat,0.3686
8955,64.25,93.1883,BMT_FungalForest,341,10.8,0,Flat,0.2392
8956,63.1834,88.4987,AB_MycoticJungle,346,13,0,Flat,0.349
8957,64.2499,86.8117,BMT_FungalForest,263,14,0,LargeHills,0.2196
8958,65.4418,91.7017,BMT_FungalForest,336,11.6,0,SmallHills,0.2314
8959,65.4418,88.2983,BMT_FungalForest,243,13.5,0,SmallHills,0.2196
8960,52.5274,93.9607,AB_MycoticJungle,473,9.3,0,Flat,0.4
8961,53.8297,93.9685,AB_MycoticJungle,458,9.3,0,Flat,0.4
8962,51.8939,95.9055,AB_MycoticJungle,463,8,0,Flat,0.4118
8963,52.6074,97.8994,AB_MycoticJungle,461,6.5,0,Flat,0.4314
8964,53.9565,97.9234,AB_MycoticJungle,472,6.4,0,Flat,0.4196
8965,54.5447,95.9339,AB_MycoticJungle,468,7.8,0,Flat,0.4118
8966,58.2751,101.7506,AB_MycoticJungle,398,4.4,0,SmallHills,0.4392
8967,58.8043,99.4696,AB_MycoticJungle,387,6,0,Flat,0.4314
8968,60.1369,99.0026,BMT_FungalForest,364,6.6,0,Flat,0.2588
8969,61.0134,100.9634,BMT_FungalForest,359,5.6,0,Flat,0.2706
8970,59.0896,103.8207,AB_MycoticJungle,321,3.6,0,SmallHills,0.4588
8971,60.4944,103.514,BMT_FungalForest,367,3.9,0,Flat,0.2784
8972,-58.8043,-99.4696,Desert,868,3.2,0,SmallHills,0
8973,-58.2751,-101.7506,Desert,897,1.5,0,SmallHills,0
8974,-59.0896,-103.8207,Desert,961,0.1,0,SmallHills,0
8975,-60.4944,-103.514,Desert,1002,0.4,0,SmallHills,0
8976,-61.0134,-100.9634,Desert,914,2.3,0,SmallHills,0
8977,-60.1369,-99.0026,Desert,880,3.5,0,SmallHills,0
8978,-60.1369,-80.9974,Desert,226,16.3,0,SmallHills,0
8979,-61.0134,-79.0366,Desert,157,17.5,0,SmallHills,0
8980,-60.4944,-76.486,Desert,90,19,0,SmallHills,0
8981,-59.0896,-76.1793,Desert,58,19.5,0,SmallHills,0
8982,-58.2751,-78.2494,Desert,105,18.3,0,SmallHills,0
8983,-58.8043,-80.5304,Desert,177,16.9,0,SmallHills,0
8984,-53.9565,-82.0766,Desert,137,16.4,0,Flat,0
8985,-54.5447,-84.0661,Desert,151,15.4,0,Flat,0
8986,-52.6074,-82.1007,Desert,141,16.3,0,SmallHills,0
8987,-51.8938,-84.0945,Desert,182,15,0,SmallHills,0
8988,-52.5274,-86.0393,Desert,239,13.8,0,SmallHills,0
8989,-53.8297,-86.0315,Desert,217,14.1,0,SmallHills,0
8990,-64.25,-93.1883,Desert,570,8.9,0,Flat,0
8991,-63.1834,-91.5014,Desert,573,9.6,0,SmallHills,0
8992,-63.1834,-88.4987,Desert,485,11.6,0,SmallHills,0
8993,-64.2499,-86.8117,Desert,432,12.4,0,LargeHills,0
8994,-65.4418,-91.7017,Desert,565,9.7,0,SmallHills,0
8995,-65.4418,-88.2983,Desert,491,11.6,0,SmallHills,0
8996,-52.5274,-93.9607,Desert,504,7.9,0,LargeHills,0
8997,-53.8297,-93.9685,Desert,509,8.1,0,SmallHills,0
8998,-54.5447,-95.9339,Desert,600,6.4,0,LargeHills,0
8999,-53.9565,-97.9234,Desert,671,4.6,0,LargeHills,0
9000,-51.8939,-95.9055,Desert,561,6.1,0,SmallHills,0
9001,-52.6074,-97.8994,Desert,626,4.6,0,SmallHills,0
9002,-53.8297,86.0315,AB_RockyCrags,930,16.2,0,Impassable,0
9003,-52.5274,86.0393,AB_RockyCrags,779,16.4,0,Mountainous,0
9004,-51.8939,84.0945,ZBiome_Badlands,50,17.4,0,Flat,0
9005,-52.6074,82.1007,ZBiome_Badlands,63,18.3,0,SmallHills,0
9006,-53.9565,82.0766,ZBiome_Badlands,39,18.1,0,Flat,0
9007,-54.5447,84.0661,ZBiome_Badlands,48,17.1,0,Flat,0
9008,-54.5447,95.9339,ZBiome_Badlands,15,9.9,0,Flat,0
9009,-53.9565,97.9234,AridShrubland,13,8.5,0,Flat,0
9010,-53.8297,93.9685,ZBiome_Badlands,17,11.4,0,Flat,0
9011,-52.5274,93.9607,AridShrubland,18,11.3,0,Flat,0
9012,-52.6074,97.8994,AridShrubland,14,8.3,0,Flat,0
9013,-51.8938,95.9055,AridShrubland,16,9.8,0,Flat,0
9014,-60.1369,99.0026,ZBiome_Badlands,1,7.9,0,Flat,0
9015,-61.0134,100.9634,AridShrubland,1,6.9,0,Flat,0
9016,-58.8043,99.4696,AridShrubland,1,7.4,0,Flat,0
9017,-58.2751,101.7506,AridShrubland,1,5.8,0,Flat,0
9018,-60.4944,103.514,Wasteland,1,5.2,0,Flat,0
9019,-59.0896,103.8207,Wasteland,1,4.6,0,Flat,0
9020,-63.1834,88.4987,AB_RockyCrags,892,13.6,0,Mountainous,0
9021,-64.25,86.8117,ZBiome_Badlands,69,14.1,0,Flat,0
9022,-63.1834,91.5014,AB_RockyCrags,713,12.3,0,Mountainous,0
9023,-64.2499,93.1883,AB_RockyCrags,919,11.5,0,Impassable,0
9024,-65.4418,88.2983,ZBiome_Badlands,74,13.6,0,Flat,0
9025,-65.4418,91.7017,AB_RockyCrags,571,12.3,0,Mountainous,0
9026,-58.2751,78.2494,Wasteland,217,18.6,0,Flat,0
9027,-58.8043,80.5304,AridShrubland,327,17.4,0,Flat,0
9028,-60.1369,80.9974,Wasteland,205,16.8,0,Flat,0
9029,-61.0134,79.0366,Wasteland,242,17.3,0,Flat,0
9030,-59.0896,76.1793,AridShrubland,4,19.1,0,Flat,0
9031,-60.4944,76.486,ZBiome_Badlands,111,18.4,0,Flat,0
9032,-29.4469,174.8679,AB_PropaneLakes,397,-60,0,SmallHills,0
9033,-28.3967,173.9878,AB_PropaneLakes,439,-60.9,0,SmallHills,0
9034,-28.5997,172.4697,AB_PropaneLakes,394,-60.4,0,SmallHills,0
9035,-29.9105,171.8631,AB_PropaneLakes,332,-59,0,SmallHills,0
9036,-30.9741,172.8266,AB_PropaneLakes,316,-57.8,0,SmallHills,0
9037,-30.7127,174.3127,AB_PropaneLakes,317,-58.1,0,SmallHills,0
9038,-36.0591,-177.1042,HorrorWastes,111,-50.4,0,SmallHills,0
9039,-37.3569,-176.9699,IceSheet,192,-49.2,0,SmallHills,0
9040,-37.8571,-175.3878,IceSheet,275,-48.8,0,LargeHills,0
9041,-36.9672,-174.0047,HorrorWastes,257,-49.7,0,LargeHills,0
9042,-35.6355,-174.2732,HorrorWastes,191,-51.1,0,LargeHills,0
9043,-35.2261,-175.7907,HorrorWastes,65,-51.1,0,SmallHills,0
9044,-30.9741,-172.8266,BMT_CrystalCaverns,231,-56.7,0,SmallHills,0
9045,-30.7127,-174.3127,BMT_CrystalCaverns,263,-57.3,0,SmallHills,0
9046,-29.9106,-171.8631,BMT_CrystalCaverns,225,-57.7,0,SmallHills,0
9047,-28.5997,-172.4697,BMT_CrystalCaverns,376,-59.8,0,LargeHills,0
9048,-28.3967,-173.9878,BMT_CrystalCaverns,423,-60.3,0,LargeHills,0
9049,-29.4469,-174.8679,BMT_CrystalCaverns,349,-59.2,0,SmallHills,0
9050,-35.6355,174.2732,HorrorWastes,265,-52,0,SmallHills,0
9051,-35.2261,175.7907,HorrorWastes,275,-52.6,0,SmallHills,0
9052,-36.0591,177.1042,HorrorWastes,358,-52,0,SmallHills,0
9053,-37.3569,176.9699,HorrorWastes,360,-50.5,0,SmallHills,0
9054,-36.9673,174.0047,HorrorWastes,274,-50.5,0,SmallHills,0
9055,-37.8571,175.3878,HorrorWastes,355,-49.8,0,SmallHills,0
9056,-25.6938,-178.4641,AB_RockyCrags,815,-62.9,0,SmallHills,0
9057,-26.7938,-179.2415,AB_RockyCrags,1103,-61.7,0,LargeHills,0
9058,-26.7938,179.2415,AB_RockyCrags,1054,-62.1,0,LargeHills,0
9059,-25.6938,178.4641,AB_RockyCrags,1431,-63.8,0,Mountainous,0
9060,-24.5325,-179.223,AB_RockyCrags,956,-64.3,0,SmallHills,0
9061,-24.5325,179.223,AB_RockyCrags,993,-64.6,0,SmallHills,0
9062,36.0591,177.1042,AB_RockyCrags,1842,-55.9,0,LargeHills,0.4
9063,37.3569,176.9699,AB_RockyCrags,1585,-54.3,0,SmallHills,0.4
9064,37.8571,175.3878,AB_RockyCrags,1539,-53.5,0,SmallHills,0.4
9065,36.9672,174.0047,AB_RockyCrags,1900,-54.6,0,Mountainous,0.4
9066,35.6355,174.2732,AB_RockyCrags,1479,-56.4,0,SmallHills,0.4
9067,35.2261,175.7907,AB_PropaneLakes,1226,-57.2,0,Flat,0.4
9068,30.9741,172.8266,AB_PropaneLakes,1183,-61.5,0,Flat,0.3686
9069,30.7127,174.3127,AB_PropaneLakes,1187,-62.5,0,Flat,0.3686
9070,29.9106,171.8631,AB_RockyCrags,1447,-62.4,0,SmallHills,0.3686
9071,28.5997,172.4697,AB_RockyCrags,1425,-63.6,4,SmallHills,0.349
9072,28.3967,173.9878,AB_RockyCrags,1350,-64,4,SmallHills,0.349
9073,29.4469,174.8679,AB_RockyCrags,1436,-64.2,0,SmallHills,0.3608
9074,25.6938,178.4641,AB_RockyCrags,1619,-64.9,4,Mountainous,0.3686
9075,26.7938,179.2415,AB_RockyCrags,1900,-67,4,Mountainous,0.3804
9076,24.5325,179.223,AB_PropaneLakes,547,-65.3,4,Mountainous,0.3686
9077,24.5325,-179.223,AB_RockyCrags,1115,-67.2,4,SmallHills,0.3882
9078,25.6938,-178.4641,AB_RockyCrags,1751,-68.8,4,SmallHills,0.3882
9079,26.7938,-179.2415,AB_RockyCrags,1808,-68,4,LargeHills,0.3804
9080,35.2261,-175.7907,BMT_CrystalCaverns,1353,-58.6,0,LargeHills,0
9081,35.6355,-174.2732,BMT_CrystalCaverns,1427,-58.4,0,SmallHills,0
9082,36.0591,-177.1042,BMT_CrystalCaverns,1233,-56.8,0,LargeHills,0
9083,37.3569,-176.9699,AB_PropaneLakes,1177,-54.7,0,SmallHills,0.349
9084,36.9673,-174.0047,BMT_CrystalCaverns,1383,-56.4,0,LargeHills,0
9085,37.8571,-175.3878,HorrorWastes,1231,-54.5,0,LargeHills,0
9086,28.3967,-173.9878,BMT_CrystalCaverns,1534,-68.1,0,SmallHills,0
9087,29.4469,-174.8679,BMT_CrystalCaverns,1590,-67.5,0,SmallHills,0
9088,30.7127,-174.3127,BMT_CrystalCaverns,1525,-65.3,0,SmallHills,0
9089,30.9741,-172.8266,BMT_CrystalCaverns,1461,-64.4,0,SmallHills,0
9090,28.5997,-172.4697,BMT_CrystalCaverns,1458,-67.4,0,LargeHills,0
9091,29.9105,-171.8631,BMT_CrystalCaverns,1427,-65.5,0,SmallHills,0
9092,-35.2261,-4.2093,ExtremeDesert,1,53.3,0,Flat,0
9093,-35.6355,-5.7268,ExtremeDesert,1,52.8,0,Flat,0
9094,-36.9673,-5.9953,ExtremeDesert,1,51.9,0,Flat,0
9095,-37.8571,-4.6122,ExtremeDesert,1,51.3,0,Flat,0
9096,-37.3569,-3.0301,ExtremeDesert,1,51.8,0,Flat,0
9097,-36.0591,-2.8958,ExtremeDesert,1,52.7,0,Flat,0
9098,-30.7127,5.6873,ExtremeDesert,18,57.4,0,Flat,0
9099,-30.9741,7.1735,ExtremeDesert,18,57.2,0,Flat,0
9100,-29.9106,8.1369,ExtremeDesert,24,58,0,Flat,0
9101,-28.5997,7.5303,ExtremeDesert,29,59.1,0,Flat,0
9102,-28.3967,6.0122,ExtremeDesert,27,59.2,0,Flat,0
9103,-29.4469,5.1321,ExtremeDesert,22,58.6,0,Flat,0
9104,-25.6938,1.5359,ExtremeDesert,24,60.3,0,Flat,0
9105,-26.7938,0.7585,ExtremeDesert,19,59.6,0,Flat,0
9106,-24.5325,0.777,ExtremeDesert,23,60.7,0,Flat,0
9107,-24.5325,-0.777,ExtremeDesert,17,60.4,0,SmallHills,0
9108,-25.6938,-1.5359,ExtremeDesert,12,59.6,0,Flat,0
9109,-26.7938,-0.7585,ExtremeDesert,14,59.3,0,Flat,0
9110,-37.3569,3.0301,ExtremeDesert,1,52.2,0,SmallHills,0
9111,-36.0591,2.8958,ExtremeDesert,2,53.2,0,Flat,0
9112,-35.2261,4.2093,ExtremeDesert,7,54,0,Flat,0
9113,-35.6355,5.7268,ExtremeDesert,25,53.6,0,SmallHills,0
9114,-37.8571,4.6122,ExtremeDesert,169,51.1,0,LargeHills,0
9115,-36.9672,5.9953,ExtremeDesert,164,51.9,0,LargeHills,0
9116,-28.3967,-6.0122,ExtremeDesert,1,57.7,0,Flat,0
9117,-29.4469,-5.1321,ExtremeDesert,4,57.6,0,Flat,0
9118,-30.7127,-5.6873,ExtremeDesert,2,56.5,0,Flat,0
9119,-30.9741,-7.1735,ExtremeDesert,1,55.9,0,Flat,0
9120,-28.5997,-7.5303,ExtremeDesert,1,57.3,0,Flat,0
