tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness
8077,0,48.444,ExtremeDesert,728,59.8,47,Mountainous,0.2
8078,-7.1837,66.0774,ZBiome_DesertOasis,465,48.6,400,Flat,0.1137
8079,-8.0026,67.2051,Desert,537,47.2,251,SmallHills,0.0471
8080,-7.3718,68.5411,Desert,521,46.2,599,SmallHills,0.098
8081,-5.914,68.7014,ZBiome_DesertOasis,465,46.5,962,Flat,0.1333
8082,-5.1245,67.5573,ZBiome_DesertOasis,457,47.5,862,Flat,0.1922
8083,-5.7637,66.2691,ZBiome_DesertOasis,476,48.4,252,Flat,0.2667
8084,5.914,68.7014,AB_FeraliskInfestedJungle,569,45.8,1085,LargeHills,0
8085,5.1245,67.5573,ZBiome_DesertOasis,623,46.4,945,Flat,0.0196
8086,7.3718,68.5411,AB_FeraliskInfestedJungle,658,45.3,1066,LargeHills,0
8087,8.0026,67.2051,AB_FeraliskInfestedJungle,848,45.1,668,LargeHills,0
8088,7.1837,66.0774,AridShrubland,947,45.5,712,LargeHills,0
8089,5.7637,66.2691,Desert,845,46,667,Mountainous,0
8090,-10.8989,53.3192,ExtremeDesert,456,57.9,198,SmallHills,0.0745
8091,-9.5905,53.7826,ExtremeDesert,474,57.6,189,SmallHills,0.0824
8092,-9.3516,55.215,Desert,511,56.4,192,Flat,0.3451
8093,-10.3845,56.2228,ZBiome_DesertOasis,486,55.8,547,Flat,0.3059
8094,-11.9821,54.328,Desert,496,56.9,201,SmallHills,0
8095,-11.7065,55.7998,ZBiome_DesertOasis,468,56,680,Flat,0
8096,11.7065,55.7998,ExtremeDesert,959,52.9,38,LargeHills,0.1804
8097,10.3845,56.2228,ExtremeDesert,1077,51.9,53,SmallHills,0.0392
8098,9.3516,55.215,ExtremeDesert,1154,52.2,30,SmallHills,0
8099,9.5905,53.7826,ExtremeDesert,1090,53.6,39,SmallHills,0
8100,11.9821,54.328,ExtremeDesert,900,54.2,31,LargeHills,0.3412
8101,10.8989,53.3192,ExtremeDesert,997,54.4,23,LargeHills,0
8102,7.1837,113.9226,Glowforest,1419,-6.9,1544,LargeHills,0
8103,8.0026,112.7949,AB_GelatinousSuperorganism,1429,-5.5,1700,LargeHills,0
8104,7.3718,111.4589,AB_GelatinousSuperorganism,1296,-3.1,1702,LargeHills,0
8105,5.914,111.2986,HorrorWastes,1303,-3.1,1718,SmallHills,0
8106,5.1245,112.4427,AB_GelatinousSuperorganism,1305,-4.5,1712,LargeHills,0
8107,5.7637,113.7309,AB_GelatinousSuperorganism,1267,-5.8,1641,LargeHills,0
8108,-1.2653,132.2281,AB_MycoticJungle,541,-24.3,981,SmallHills,0.0118
8109,-1.2814,133.6141,AB_MycoticJungle,512,-25.9,942,SmallHills,0.0627
8110,0,134.3274,AB_MycoticJungle,608,-27.5,858,SmallHills,0.0039
8111,1.2814,133.6141,AB_MycoticJungle,660,-26.9,900,SmallHills,0
8112,1.2653,132.2281,AB_MycoticJungle,622,-24.8,920,LargeHills,0
8113,0,131.556,AB_MycoticJungle,482,-23.1,1005,LargeHills,0
8114,-10.3845,123.7772,BMT_FungalForest,655,-13.5,1351,LargeHills,0
8115,-11.7065,124.2002,BMT_FungalForest,806,-14.8,1250,LargeHills,0
8116,-9.3516,124.785,BMT_FungalForest,607,-14.6,1498,SmallHills,0
8117,-9.5905,126.2174,BMT_FungalForest,579,-16.2,1346,SmallHills,0
8118,-11.9821,125.672,BMT_FungalForest,837,-16.8,1172,LargeHills,0
8119,-10.8989,126.6808,AB_MycoticJungle,690,-17.3,1112,LargeHills,0
8120,10.8989,126.6808,BMT_FungalForest,500,-16,1600,LargeHills,0.1373
8121,9.5905,126.2174,BMT_FungalForest,561,-16.1,1548,LargeHills,0.1176
8122,9.3516,124.785,BMT_FungalForest,761,-15.6,1525,LargeHills,0.0588
8123,10.3845,123.7772,BMT_FungalForest,779,-14.4,1590,LargeHills,0.0078
8124,11.9821,125.672,BMT_FungalForest,478,-14.4,1632,LargeHills,0.0549
8125,11.7065,124.2002,BMT_FungalForest,594,-13.5,1627,LargeHills,0.0078
8126,-5.914,111.2986,Glowforest,1329,-3.2,1330,LargeHills,0
8127,-5.1245,112.4427,Glowforest,1175,-3.6,1318,LargeHills,0
8128,-5.7637,113.7309,Glowforest,1175,-5.2,1313,LargeHills,0
8129,-7.1837,113.9226,HorrorWastes,1274,-5.9,1105,Mountainous,0.0039
8130,-7.3718,111.4589,Glowforest,1510,-4.5,1386,LargeHills,0
8131,-8.0026,112.7949,Glowforest,1408,-5.4,1497,LargeHills,0
8132,7.1837,-66.0774,ZBiome_DesertOasis,192,50.4,888,Flat,0
8133,8.0026,-67.2051,ZBiome_DesertOasis,246,49.1,705,Flat,0.0235
8134,7.3718,-68.5411,ZBiome_DesertOasis,243,48,836,Flat,0.0314
8135,5.914,-68.7014,ZBiome_DesertOasis,231,48,437,Flat,0.0745
8136,5.1245,-67.5573,ZBiome_DesertOasis,198,49.2,379,Flat,0.1882
8137,5.7637,-66.2691,ZBiome_DesertOasis,185,50.3,364,Flat,0
8138,-5.914,-68.7014,ExtremeDesert,306,47.5,52,Flat,0.0627
8139,-5.1245,-67.5573,ExtremeDesert,331,48.3,35,SmallHills,0.2196
8140,-7.3718,-68.5411,ExtremeDesert,346,47.3,27,SmallHills,0.0471
8141,-8.0026,-67.2051,ExtremeDesert,395,48.1,26,SmallHills,0.2627
8142,-7.1837,-66.0774,ExtremeDesert,407,49,25,SmallHills,0.3216
8143,-5.7637,-66.2691,ExtremeDesert,369,49.1,29,SmallHills,0
8144,-11.7065,-55.7998,ExtremeDesert,537,55.6,18,Mountainous,0
8145,-10.3845,-56.2228,ExtremeDesert,515,55.6,18,Mountainous,0
8146,-11.9821,-54.328,ExtremeDesert,754,55.2,18,Mountainous,0
8147,-10.8989,-53.3192,ExtremeDesert,1041,54.1,18,Mountainous,0
8148,-9.5905,-53.7826,ExtremeDesert,1099,53.5,18,Mountainous,0
8149,-9.3516,-55.215,ExtremeDesert,807,54.5,18,Mountainous,0
8150,9.5905,-53.7826,ZBiome_DesertOasis,295,58.8,1427,Flat,0.3686
8151,10.8989,-53.3192,ZBiome_DesertOasis,256,59.2,1683,Flat,0.2078
8152,9.3516,-55.215,ZBiome_DesertOasis,176,58.6,1340,Flat,0.2039
8153,10.3845,-56.2228,ZBiome_DesertOasis,163,57.9,281,Flat,0.0902
8154,11.9821,-54.328,ZBiome_DesertOasis,180,58.9,1200,Flat,0.0706
8155,11.7065,-55.7998,ZBiome_DesertOasis,146,58.1,954,Flat,0.051
8156,-1.2814,-46.3859,Ocean,-350,65.8,90,Flat,0.5059
8157,-1.2653,-47.7719,Ocean,-350,65,90,Flat,0.502
8158,0,-48.444,Ocean,-231,64.6,90,Flat,0.3608
8159,1.2653,-47.7719,Ocean,-350,65,90,Flat,0.2824
8160,0,-45.6726,Ocean,-350,66.3,90,Flat,0.5255
8161,1.2814,-46.3859,Ocean,-350,65.8,90,Flat,0.3412
8162,1.2653,-132.2281,AB_MycoticJungle,829,-26.2,803,LargeHills,0
8163,1.2814,-133.6141,AB_MycoticJungle,702,-27.1,675,LargeHills,0
8164,0,-134.3274,AB_MycoticJungle,714,-28.2,710,LargeHills,0
8165,-1.2814,-133.6141,AB_MycoticJungle,775,-27.6,825,SmallHills,0
8166,-1.2653,-132.2281,AB_MycoticJungle,728,-25.5,945,SmallHills,0
8167,0,-131.556,AB_MycoticJungle,833,-25.4,901,LargeHills,0
8168,10.3845,-123.7772,BMT_FungalForest,625,-13.4,1360,SmallHills,0
8169,11.7065,-124.2002,BMT_FungalForest,575,-13.3,1331,SmallHills,0
8170,9.3516,-124.785,BMT_FungalForest,635,-14.8,1292,SmallHills,0
8171,9.5905,-126.2174,AB_MycoticJungle,689,-16.9,991,LargeHills,0
8172,11.9821,-125.672,BMT_FungalForest,622,-15.4,1291,SmallHills,0
8173,10.8989,-126.6808,AB_MycoticJungle,640,-16.9,1093,SmallHills,0
8174,-10.8989,-126.6808,BMT_FungalForest,1069,-19.7,1344,SmallHills,0
8175,-9.5905,-126.2174,BMT_FungalForest,1060,-19.3,1377,SmallHills,0
8176,-11.9821,-125.672,HorrorWastes,1034,-18.1,1293,LargeHills,0
8177,-11.7065,-124.2002,BMT_FungalForest,913,-15.5,1484,LargeHills,0
8178,-10.3845,-123.7772,BMT_FungalForest,889,-15.1,1463,LargeHills,0
8179,-9.3516,-124.785,BMT_FungalForest,1026,-17.4,1334,LargeHills,0
8180,5.1245,-112.4427,Glowforest,1313,-4.5,1403,LargeHills,0
8181,5.914,-111.2986,Glowforest,1416,-3.8,1321,LargeHills,0.0902
8182,5.7637,-113.7309,Glowforest,1179,-5.2,1521,LargeHills,0
8183,7.1837,-113.9226,Glowforest,1095,-4.8,1425,LargeHills,0
8184,7.3718,-111.4589,PoisonForest,1381,-3.7,1204,LargeHills,0.1373
8185,8.0026,-112.7949,PoisonForest,1213,-4.1,1102,LargeHills,0
8186,-8.0026,-112.7949,Glowforest,1478,-5.9,1487,LargeHills,0
8187,-7.1837,-113.9226,Glowforest,1527,-7.6,1579,LargeHills,0.0392
8188,-5.7637,-113.7309,HorrorWastes,1609,-8,1627,SmallHills,0
8189,-5.1245,-112.4427,AB_GelatinousSuperorganism,1648,-6.7,1695,Flat,0
8190,-7.3718,-111.4589,Glowforest,1650,-5.4,1438,LargeHills,0.0824
8191,-5.914,-111.2986,AB_GelatinousSuperorganism,1675,-5.5,1640,SmallHills,0
8192,43.9113,-122.6875,PoisonForest,1283,-5,1109,LargeHills,0
8193,44.9168,-121.2119,HorrorWastes,1268,-3.3,994,LargeHills,0
8194,46.8467,-123.8987,PoisonForest,1079,-3.1,1073,LargeHills,0
8195,46.3882,-121.7816,AridShrubland,1199,-2.5,749,LargeHills,0
8196,45.8062,-125.375,AridShrubland,1005,-4.3,722,LargeHills,0
8197,44.3427,-124.7355,AridShrubland,1209,-5.9,586,LargeHills,0
8198,49.1494,-141.6253,AB_MycoticJungle,585,-10.2,553,SmallHills,0
8199,47.7579,-140.5786,AB_MycoticJungle,694,-11.5,541,SmallHills,0
8200,49.2605,-143.8858,AB_RockyCrags,478,-10.7,18,LargeHills,0
8201,47.9733,-144.9926,AB_RockyCrags,683,-13.9,18,LargeHills,0.0549
8202,46.6049,-143.9035,AB_MycoticJungle,678,-14.4,459,SmallHills,0.1686
8203,46.5008,-141.7459,AB_MycoticJungle,753,-13.6,501,SmallHills,0.0471
8204,37.2646,-152.5439,AB_RockyCrags,775,-29.3,194,SmallHills,0.2902
8205,37.3143,-150.7139,AB_RockyCrags,800,-28.2,18,LargeHills,0.2118
8206,34.5801,-152.4014,AB_RockyCrags,712,-31.4,222,SmallHills,0
8207,35.8882,-153.3598,AB_RockyCrags,730,-30.9,297,Flat,0.2941
8208,34.6287,-150.6324,AB_RockyCrags,685,-29.9,281,SmallHills,0.1569
8209,35.9861,-149.7628,AB_RockyCrags,709,-28.2,182,SmallHills,0.1451
8210,23.9506,-145.8734,AB_RockyCrags,615,-33.8,157,LargeHills,0
8211,25.2641,-144.9576,AB_RockyCrags,633,-32.1,228,SmallHills,0.0314
8212,22.6157,-145.1761,AB_RockyCrags,537,-33.4,140,LargeHills,0.0667
8213,22.5797,-143.5726,AB_RockyCrags,405,-30.9,18,LargeHills,0.0471
8214,23.8698,-142.6276,AB_RockyCrags,421,-29.2,62,LargeHills,0.0196
8215,25.2193,-143.3141,AB_RockyCrags,539,-29.8,226,SmallHills,0.0431
8216,21.5229,-130.6147,AB_MycoticJungle,763,-19.4,824,SmallHills,0
8217,22.8909,-131.1548,AB_MycoticJungle,707,-19.1,715,LargeHills,0.0392
8218,22.4183,-127.8822,AB_MycoticJungle,884,-16.8,747,LargeHills,0.0706
8219,21.297,-128.9951,AB_MycoticJungle,759,-17.7,856,LargeHills,0.1412
8220,23.7951,-128.399,AB_MycoticJungle,720,-15.8,844,LargeHills,0.0431
8221,24.0419,-130.0529,AB_MycoticJungle,720,-17.5,1214,Flat,0
8222,30.8403,-118.2213,AridShrubland,1473,-7.5,802,LargeHills,0
8223,31.2779,-119.9635,AB_MycoticJungle,1373,-8.5,856,LargeHills,0
8224,32.7113,-120.4296,AridShrubland,1300,-7.9,472,LargeHills,0
8225,33.7106,-119.1133,AridShrubland,1444,-7.2,684,LargeHills,0
8226,31.808,-116.9092,AridShrubland,1659,-7.1,838,LargeHills,0
8227,33.2445,-117.3343,AridShrubland,1580,-6.6,615,LargeHills,0
8228,70.5444,-142.4637,AridShrubland,450,9.4,853,LargeHills,0
8229,70.352,-138.1443,PoisonForest,419,10.5,928,SmallHills,0
8230,72.9927,-136.6042,AridShrubland,279,14,874,SmallHills,0
8231,71.532,-135.188,AridShrubland,336,12.8,906,SmallHills,0
8232,73.2136,-141.5656,AridShrubland,267,13.2,849,SmallHills,0
8233,71.9412,-144.4121,AridShrubland,349,10.9,870,SmallHills,0
8234,83.5772,-168.5605,AridShrubland,420,19.8,562,SmallHills,0
8235,82.0564,-170.7279,AridShrubland,410,18.2,637,Flat,0
8236,84.4716,180,AridShrubland,438,20.5,560,Flat,0
8237,83.5772,168.5605,AridShrubland,416,19.8,550,SmallHills,0
8238,82.0564,170.7279,AridShrubland,388,18.3,605,SmallHills,0
8239,81.3854,180,AridShrubland,385,17.5,642,SmallHills,0
8240,72.9927,136.6042,AridShrubland,283,14,688,LargeHills,0
8241,73.2136,141.5656,AridShrubland,203,13.6,557,LargeHills,0
8242,70.352,138.1443,AridShrubland,326,11.1,904,SmallHills,0
8243,71.532,135.188,AridShrubland,318,12.9,857,SmallHills,0
8244,70.5444,142.4637,AridShrubland,241,10.8,765,LargeHills,0
8245,71.9411,144.4121,PoisonForest,230,11.7,965,Flat,0
8246,59.8879,152.6755,AridShrubland,776,-6,510,LargeHills,0
8247,61.1487,154.5251,AridShrubland,558,-3.8,371,LargeHills,0
8248,58.5201,153.7812,AridShrubland,758,-7.7,716,LargeHills,0
8249,58.3709,156.5975,AridShrubland,612,-7.8,746,LargeHills,0
8250,59.5642,158.532,AridShrubland,578,-6.8,938,SmallHills,0
8251,60.9736,157.5786,AridShrubland,520,-4.6,753,LargeHills,0
8252,59.5642,-158.532,HorrorWastes,560,-6.7,944,SmallHills,0
8253,58.3709,-156.5975,PoisonForest,591,-7.7,1110,SmallHills,0
8254,60.9736,-157.5786,PoisonForest,627,-5.3,991,LargeHills,0
8255,61.1487,-154.5251,PoisonForest,500,-3.5,1087,LargeHills,0
8256,59.8879,-152.6755,PoisonForest,484,-4.1,1268,SmallHills,0
8257,58.5201,-153.7812,PoisonForest,538,-6.3,1141,SmallHills,0.0588
8258,54.8598,177.6645,AB_MycoticJungle,372,-14.2,493,LargeHills,0
8259,56.3151,177.5767,AB_MycoticJungle,469,-13,870,SmallHills,0
8260,57.0746,180,AB_MycoticJungle,556,-12.6,900,SmallHills,0
8261,56.3151,-177.5767,AB_MycoticJungle,566,-13.6,775,SmallHills,0
8262,54.8598,-177.6645,AB_MycoticJungle,667,-16.1,553,LargeHills,0
8263,54.1622,180,AB_MycoticJungle,511,-16,606,LargeHills,0
8264,73.2136,-38.4344,Desert,320,40.2,43,SmallHills,0
8265,72.9927,-43.3958,Desert,238,40,46,SmallHills,0
8266,70.352,-41.8557,Desert,199,42.3,33,SmallHills,0
8267,71.532,-44.8121,Desert,260,40.5,45,SmallHills,0
8268,70.5444,-37.5363,Desert,234,42.8,28,SmallHills,0
8269,71.9411,-35.5879,Desert,337,41.5,32,SmallHills,0
8270,59.8879,-27.3245,ExtremeDesert,296,51.9,23,SmallHills,0
8271,61.1487,-25.4749,ExtremeDesert,331,51.2,23,SmallHills,0
8272,58.5201,-26.2188,ExtremeDesert,325,52.9,23,SmallHills,0
8273,58.3709,-23.4025,ExtremeDesert,373,53.2,22,SmallHills,0
8274,59.5642,-21.468,ExtremeDesert,341,52.9,22,SmallHills,0
8275,60.9736,-22.4215,ExtremeDesert,351,51.7,23,SmallHills,0
8276,82.0564,9.2721,Desert,416,34.5,113,SmallHills,0
8277,83.5772,11.4395,Desert,433,32.9,145,SmallHills,0
8278,81.3853,0,Desert,320,35.9,92,SmallHills,0
8279,82.0564,-9.2721,Desert,267,35.5,97,SmallHills,0
8280,83.5772,-11.4395,Desert,339,33.5,132,SmallHills,0
8281,84.4716,0,Desert,404,32.3,150,SmallHills,0
8282,70.5444,37.5363,Desert,446,41.4,62,SmallHills,0
8283,70.352,41.8557,Desert,453,40.6,66,SmallHills,0
8284,71.9411,35.5879,Desert,438,40.8,66,SmallHills,0
8285,73.2136,38.4344,Desert,414,39.6,73,SmallHills,0
8286,72.9927,43.3958,Desert,504,38.2,84,SmallHills,0
8287,71.532,44.8121,Desert,531,38.7,80,SmallHills,0
8288,54.8598,-2.3355,ExtremeDesert,592,56.5,19,SmallHills,0
8289,56.3151,-2.4233,ExtremeDesert,522,55.9,19,SmallHills,0
8290,54.8598,2.3355,ExtremeDesert,453,57.4,18,SmallHills,0
8291,54.1622,0,ExtremeDesert,572,57.1,18,SmallHills,0
8292,56.3151,2.4233,ExtremeDesert,420,56.5,19,SmallHills,0
8293,57.0746,0,ExtremeDesert,485,55.6,19,SmallHills,0
8294,58.3709,23.4025,ExtremeDesert,338,53.4,23,Flat,0
8295,59.5642,21.468,ExtremeDesert,336,53,23,SmallHills,0
8296,60.9736,22.4215,ExtremeDesert,419,51.3,25,SmallHills,0
8297,61.1487,25.4749,ExtremeDesert,349,51.1,25,SmallHills,0
8298,58.5201,26.2188,ExtremeDesert,345,52.8,24,SmallHills,0
8299,59.8879,27.3245,ExtremeDesert,423,51.1,26,SmallHills,0
8300,45.8062,-54.625,ExtremeDesert,571,48,126,SmallHills,0
8301,46.8468,-56.1013,ExtremeDesert,510,47.2,142,SmallHills,0
8302,44.9168,-58.7881,Desert,542,46.3,110,SmallHills,0.149
8303,46.3882,-58.2184,ExtremeDesert,528,46.2,57,SmallHills,0.0471
8304,43.9113,-57.3125,Desert,537,47.4,82,SmallHills,0.1922
8305,44.3427,-55.2645,Desert,535,48.4,299,SmallHills,0.0039
8306,33.2445,-62.6657,ZBiome_DesertOasis,611,46.7,1209,Flat,0.0745
8307,33.7106,-60.8867,ZBiome_DesertOasis,674,47.4,1304,Flat,0.0314
8308,31.808,-63.0908,ZBiome_DesertOasis,438,47.9,1759,Flat,0.1255
8309,30.8403,-61.7787,ZBiome_DesertOasis,537,48.3,1761,Flat,0.1059
8310,31.2779,-60.0365,Desert,684,48.4,267,LargeHills,0.1059
8311,32.7113,-59.5704,Desert,718,48.2,247,SmallHills,0.0627
8312,46.6049,-36.0965,ExtremeDesert,545,55.8,97,SmallHills,0
8313,47.9733,-35.0074,ExtremeDesert,517,55.6,43,SmallHills,0
8314,46.5008,-38.2541,ExtremeDesert,624,54.5,54,SmallHills,0
8315,47.7579,-39.4214,ExtremeDesert,604,53.6,47,SmallHills,0
8316,49.1494,-38.3747,ExtremeDesert,505,53.9,39,SmallHills,0
8317,49.2605,-36.1142,ExtremeDesert,486,54.8,37,SmallHills,0
8318,34.6287,-29.3676,ExtremeDesert,854,61.6,142,SmallHills,0.451
8319,34.5801,-27.5986,ExtremeDesert,802,62.5,138,SmallHills,0.4588
8320,35.9861,-30.2372,ExtremeDesert,878,60.6,130,SmallHills,0.3294
8321,37.3143,-29.2861,ExtremeDesert,873,60.3,114,SmallHills,0.2627
8322,37.2646,-27.4561,ExtremeDesert,802,61.4,110,SmallHills,0.3294
8323,35.8882,-26.6402,ExtremeDesert,798,62.3,122,Flat,0.4275
8324,22.4183,-52.1178,ZBiome_DesertOasis,432,57.1,1261,Flat,0.0863
8325,23.7951,-51.601,Desert,500,56.7,372,SmallHills,0.1294
8326,21.5229,-49.3853,ZBiome_DesertOasis,418,59.1,364,Flat,0.0157
8327,21.297,-51.0049,Desert,431,58.1,369,SmallHills,0.0392
8328,22.8909,-48.8452,Desert,418,59.1,436,SmallHills,0.0196
8329,24.0419,-49.9471,Desert,487,57.8,367,SmallHills,0.0588
8330,22.5797,-36.4274,ZBiome_DesertOasis,612,64.4,747,Flat,0.0902
8331,23.8698,-37.3724,ZBiome_DesertOasis,524,64.2,1404,Flat,0.0784
8332,25.2193,-36.6859,ZBiome_DesertOasis,526,64.1,1564,Flat,0.0824
8333,25.2641,-35.0424,ZBiome_DesertOasis,626,64.2,1487,Flat,0.1529
8334,22.6157,-34.8239,ZBiome_DesertOasis,648,64.8,1387,Flat,0.1098
8335,23.9506,-34.1266,ZBiome_DesertOasis,704,64.4,674,Flat,0.2039
8336,28.1132,-102.1301,AridShrubland,664,13.3,595,LargeHills,0.0078
8337,28.7558,-103.7408,AridShrubland,816,10.8,612,LargeHills,0.0078
8338,26.456,-104.901,HorrorWastes,1009,8.1,604,LargeHills,0.0353
8339,27.9224,-105.1314,AridShrubland,972,8.3,621,LargeHills,0.0196
8340,25.8111,-103.3245,Wasteland,810,10.9,159,Mountainous,0.0118
8341,26.6354,-101.9447,Wasteland,667,13.3,228,Mountainous,0.0078
8342,33.6365,-88.3863,Desert,421,28,237,Flat,0.2314
8343,35.0928,-88.3576,Desert,427,27.9,225,Flat,0.2275
8344,32.9109,-90,Desert,438,26.4,273,Flat,0.2471
8345,33.6365,-91.6137,Desert,420,25.1,300,Flat,0.0314
8346,35.0928,-91.6424,Desert,414,25.2,297,SmallHills,0.1961
8347,35.8241,-90,Desert,464,26.3,239,SmallHills,0.502
8348,25.8111,-76.6755,AridShrubland,340,39,450,SmallHills,0.0196
8349,26.456,-75.099,AB_FeraliskInfestedJungle,287,40.6,703,SmallHills,0.0118
8350,26.6354,-78.0553,AridShrubland,386,37.5,427,SmallHills,0.0275
8351,28.1132,-77.8699,AridShrubland,386,37.5,398,SmallHills,0.0196
8352,28.7558,-76.2593,AB_FeraliskInfestedJungle,336,39.1,390,SmallHills,0.0078
8353,27.9224,-74.8686,AB_FeraliskInfestedJungle,312,40.5,1019,Flat,0.0078
8354,13.0566,-79.3938,Ocean,-350,39.7,90,Flat,0
8355,12.2542,-78.1478,Ocean,-350,40.8,90,Flat,0.1451
8356,14.5835,-79.2686,Ocean,-350,39.7,90,Flat,0.0588
8357,15.2983,-77.8663,Ocean,-281,41,90,Flat,0.3373
8358,14.4886,-76.6133,Ocean,-227,42.1,90,Flat,0.4118
8359,12.9718,-76.7694,Ocean,-285,42.1,90,Flat,0.298
8360,14.4886,-103.3867,Wasteland,126,14.2,67,Mountainous,0
8361,15.2983,-102.1337,Ocean,-122,16.5,90,Flat,0
8362,12.2542,-101.8522,Ocean,-126,16.6,90,Flat,0.3255
8363,12.9718,-103.2306,Wasteland,59,14.7,113,LargeHills,0.3216
8364,13.0566,-100.6062,Ocean,-244,18,90,Flat,0.2471
8365,14.5835,-100.7314,Ocean,-210,18,90,Flat,0
8366,6.2362,-91.2672,Ocean,-350,28,90,Flat,0.2157
8367,7.7912,-91.2801,Ocean,-350,27.9,90,Flat,0.3961
8368,8.5697,-90,Ocean,-350,29.3,90,Flat,0.4431
8369,7.7912,-88.7199,Ocean,-350,30.6,90,Flat,0.1922
8370,5.4593,-90,Ocean,-350,29.3,90,Flat,0.1255
8371,6.2362,-88.7328,Ocean,-350,30.6,90,Flat,0.0824
8372,45.8062,125.375,Glowforest,1376,-6.7,1429,SmallHills,0
8373,46.8468,123.8987,PoisonForest,1363,-5,1213,LargeHills,0
8374,44.9168,121.2119,Glowforest,1338,-3.7,1535,SmallHills,0
8375,46.3882,121.7816,Glowforest,1323,-3.3,1317,LargeHills,0
8376,43.9113,122.6875,AridShrubland,1385,-5.7,835,LargeHills,0
8377,44.3427,124.7355,AridShrubland,1305,-6.5,1061,LargeHills,0
8378,33.2445,117.3343,PoisonForest,1414,-5.5,1116,SmallHills,0.1804
8379,33.7106,119.1133,AridShrubland,1297,-6.3,773,LargeHills,0.2784
8380,31.808,116.9092,PoisonForest,1498,-6.1,1077,LargeHills,0.0902
8381,30.8403,118.2213,AridShrubland,1469,-7.5,883,LargeHills,0.1922
8382,31.2779,119.9635,AridShrubland,1274,-7.8,698,Mountainous,0.1804
8383,32.7113,120.4296,PoisonForest,1212,-7.4,1046,LargeHills,0.2039
8384,46.6049,143.9035,BMT_FungalForest,557,-13.6,1172,SmallHills,0
8385,47.9733,144.9926,AB_MycoticJungle,585,-13.2,711,LargeHills,0.2235
8386,46.5008,141.7459,BMT_FungalForest,601,-12.7,1133,SmallHills,0.498
8387,47.7579,140.5786,AB_MycoticJungle,687,-11.4,1104,SmallHills,0.3098
8388,49.1494,141.6253,AB_MycoticJungle,644,-10.6,448,Mountainous,0
8389,49.2605,143.8858,HorrorWastes,691,-12.1,661,LargeHills,0.0392
8390,34.6287,150.6324,AB_MycoticJungle,617,-29.4,445,SmallHills,0
8391,34.5801,152.4014,AB_MycoticJungle,569,-30.5,489,SmallHills,0
8392,35.9861,149.7628,AB_MycoticJungle,555,-27.2,524,SmallHills,0
8393,37.3143,150.7139,AB_MycoticJungle,473,-26.1,562,SmallHills,0.2863
8394,37.2646,152.5439,AB_MycoticJungle,490,-27.5,561,SmallHills,0
8395,35.8882,153.3598,AB_MycoticJungle,524,-29.6,516,SmallHills,0
8396,22.4183,127.8822,BMT_FungalForest,762,-16,1599,SmallHills,0.2863
8397,23.7951,128.399,BMT_FungalForest,686,-15.6,1612,SmallHills,0
8398,21.5229,130.6147,BMT_FungalForest,764,-19.5,1284,LargeHills,0.1451
8399,21.297,128.9951,BMT_FungalForest,752,-17.6,1530,SmallHills,0.2471
8400,22.8909,131.1548,BMT_FungalForest,736,-19.3,1339,SmallHills,0.1137
8401,24.0419,130.0529,BMT_FungalForest,706,-17.5,1539,SmallHills,0.0824
8402,22.5797,143.5726,AB_MycoticJungle,774,-33.3,471,SmallHills,0
8403,23.8698,142.6276,AB_MycoticJungle,764,-31.4,511,SmallHills,0
8404,25.2193,143.3141,AB_MycoticJungle,674,-30.7,488,LargeHills,0
8405,25.2641,144.9576,AB_MycoticJungle,656,-32.2,441,SmallHills,0
8406,22.6157,145.1761,AB_RockyCrags,765,-34.9,391,SmallHills,0
8407,23.9506,145.8734,AB_RockyCrags,718,-34.4,407,SmallHills,0
8408,-10.3277,-166.7229,AB_PropaneLakes,98,-61.4,25,LargeHills,0
8409,-11.577,-167.4857,AB_PropaneLakes,143,-61.4,23,Mountainous,0
8410,-12.9519,-165.1227,AB_RockyCrags,415,-59.8,30,LargeHills,0
8411,-12.8855,-166.6854,AB_PropaneLakes,257,-60.3,27,LargeHills,0
8412,-11.6961,-164.3672,AB_RockyCrags,399,-60,29,LargeHills,0
8413,-10.3805,-165.1665,AB_PropaneLakes,223,-60.6,28,LargeHills,0
8414,-13.3081,-152.7509,AB_RockyCrags,641,-47.9,93,SmallHills,0.2627
8415,-11.9726,-153.5676,AB_RockyCrags,639,-49.5,89,SmallHills,0.3529
8416,-13.333,-151.2294,AB_RockyCrags,684,-46.4,124,SmallHills,0
8417,-12.0172,-150.5334,AB_RockyCrags,670,-46.1,139,SmallHills,0
8418,-10.6794,-151.3421,AB_RockyCrags,708,-47.9,114,SmallHills,0
8419,-10.6598,-152.8553,AB_RockyCrags,689,-49.6,91,SmallHills,0
8420,11.6961,-164.3672,SeaIce,-224,-57.4,90,Flat,0.2314
8421,12.9519,-165.1227,SeaIce,-251,-57.1,90,Flat,0.1373
8422,11.577,-167.4857,SeaIce,-350,-60.5,90,Flat,0.3843
8423,12.8855,-166.6854,SeaIce,-350,-58.6,90,Flat,0.3451
8424,10.3277,-166.7229,SeaIce,-350,-60.8,90,Flat,0.4078
8425,10.3805,-165.1665,SeaIce,-282,-59.2,90,Flat,0.4157
8426,1.2595,-173.7616,SeaIce,-350,-73.3,90,Flat,0.102
8427,1.2682,-172.2059,SeaIce,-350,-71.6,90,Flat,0.1216
