tile,mutators
6276,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6278,Dunes
6279,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6281,Dunes
6282,Dunes
6283,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6284,Dunes
6285,Dunes
6286,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6287,Dunes
6288,Dunes
6289,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6291,VEE_SaltPlains
6293,Dunes
6294,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6296,Dunes
6297,Dunes
6298,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6299,Dunes
6300,Dunes
6301,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6303,VEE_SaltPlains
6307,Dunes
6308,Dunes
6309,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6310,Dunes
6312,Dunes
6315,VEE_DeepOreDevoid;VEE_MineralDevoid;VEE_PebbleDunes
6316,Dunes
6317,Dunes
6318,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6320,DryGround
6321,DryGround;VEE_SaltPlains
6322,MineralRich;VEE_SaltPlains
6323,MineralRich;VEE_SaltPlains
6324,Oasis;VEE_SaltPlains
6325,DryGround
6328,Dunes
6329,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6330,Dunes
6334,VEE_DeepOreDevoid;VEE_MineralDevoid
6335,VEE_SaltPlains
6342,VEE_DeepOreDevoid;VEE_MineralDevoid
6347,Dunes
6348,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6349,Dunes
6351,VEE_DeepOreDevoid;VEE_MineralDevoid
6353,Dunes
6355,VEE_DeepOreDevoid;VEE_MineralDevoid
6356,Dunes
6358,Dunes
6359,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6360,Dunes
6361,Dunes
6362,MineralRich
6363,MineralRich;VEE_DeepOreRich
6366,Mountain
6367,MineralRich;Mountain
6368,MineralRich
6370,MineralRich;VEE_DeepOreRich
6371,MineralRich;Mountain;VEE_DeepOreRich
6372,VEE_DryRiver
6377,VEE_DeepOreDevoid;VEE_MineralDevoid
6387,MineralRich
6388,MineralRich;VEE_DeepOreRich
6389,MineralRich;VEE_DeepOreRich
6391,MineralRich
6394,Dunes
6395,Dunes
6396,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6397,Dunes
6398,Dunes
6400,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6403,VEE_DeepOreDevoid;VEE_MineralDevoid
6415,VEE_DeepOreDevoid;VEE_MineralDevoid
6422,DryLake
6426,Dunes
6430,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6431,Dunes
6432,Dunes
6435,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6436,Dunes
6437,VEE_PebbleDunes
6439,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6441,Dunes
6443,Dunes
6444,VEE_DeepOreDevoid;VEE_MineralDevoid
6448,River;VEE_StagnantRivulet
6449,River;VEE_StagnantRivulet
6450,River;VEE_StagnantRivulet
6454,Cliffs
6455,Mountain
6456,Oasis
6463,VEE_PebbleDunes
6470,River
6474,River;VEE_StagnantRivulet
6486,River;VEE_StagnantRivulet
6500,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6501,Dunes
6502,Dunes
6503,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6504,Dunes
6505,Dunes
6506,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6507,Dunes
6508,Dunes
6509,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6510,Dunes
6511,Dunes
6512,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6513,Dunes
6514,Dunes
6515,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6516,Dunes
6517,Dunes
6518,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6519,Dunes
6520,Dunes
6521,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6522,Dunes
6523,Dunes
6530,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6533,Dunes
6534,Dunes
6535,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6536,Dunes
6537,Dunes
6542,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6543,Dunes
6544,Dunes
6545,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6546,Dunes
6547,Dunes
6548,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6549,Dunes
6550,Dunes
6551,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6552,Dunes
6553,Dunes
6554,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6555,Dunes
6556,Dunes
6557,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6560,Dunes
6561,Dunes
6564,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6565,Dunes
6566,Dunes
6567,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6568,Dunes
6569,Dunes
6570,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6571,Dunes
6575,Mountain
6576,Dunes
6579,VEE_SaltPlains
6580,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6588,Dunes
6605,MineralRich;Mountain
6606,MineralRich;Mountain
6607,MineralRich;Mountain;VEE_DeepOreRich
6608,Mountain
6610,Mountain
6611,Mountain
6612,Mountain
6613,Mountain
6614,Mountain
6615,Mountain
6616,MineralRich
6617,MineralRich
6620,VEE_DeepOreDevoid;VEE_MineralDevoid
6625,VEE_DeepOreDevoid;VEE_MineralDevoid
6634,Coast;VEE_DeepOreDevoid;VEE_MineralDevoid
6636,Archipelago
6637,VEE_DeepOreDevoid;VEE_MineralDevoid
6638,VEE_GravelBeach
6639,Dunes
6640,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6641,Dunes
6645,CoastalIsland
6654,Coast;Mountain
6658,Peninsula
6660,VEE_SaltPlains
6661,VEE_SaltPlains
6662,VEE_SaltPlains
6663,VEE_SaltPlains
6667,VEE_SaltPlains
6670,CoastalIsland;VEE_SaltPlains
6671,VEE_SaltPlains
6677,Coast
6678,Coast
6681,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6682,Cliffs;MineralRich
6684,MineralRich;Mountain
6686,Dunes
6688,Dunes
6691,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6693,MineralRich
6695,AncientQuarry;Cavern;MineralRich
6696,MineralRich;Mountain;VEE_DeepOreRich
6697,MineralRich;Mountain;VEE_DeepOreRich
6702,Dunes
6703,Dunes
6704,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
6709,Dunes
6711,Dunes
6712,DryLake;VEE_DeepOreDevoid;VEE_MineralDevoid
6717,Basin
6721,VEE_DeepOreDevoid;VEE_MineralDevoid
6722,Mountain
6723,Mountain
6724,Mountain
6726,Mountain
6727,Mountain
6729,Mountain
6730,Mountain
6731,Mountain
6733,Mountain
6734,Mountain
6737,Mountain
6738,Dunes
6750,VEE_DeepOreDevoid;VEE_MineralDevoid
6752,Mountain
6753,Mountain
6755,Mountain
6756,Caves
6764,VEE_MeteorCrater
6766,Caves
6772,Caves
6773,Caves
6783,Mountain
6784,Mountain
6785,Mountain
6791,ToxicLake;VEE_DeepOreDevoid;VEE_MineralDevoid
6795,VEE_DeepOreDevoid;VEE_MineralDevoid
6809,VEE_DeepOreDevoid;VEE_MineralDevoid
6814,Caves
6829,VEE_DeepOreDevoid;VEE_MineralDevoid
6834,Mountain
6840,AncientChemfuelRefinery
6843,VEE_DeepOreDevoid;VEE_MineralDevoid;VEE_SaltPlains
6854,AncientGarrison
6855,Mountain
6859,Mountain
6869,Caves
6871,Caves
6878,VEE_MeteorCrater
6879,Caves
6881,Caves
6882,Caves
6883,Caves
6885,Caves
6886,Caves
6887,Caves
6891,Caves
6894,Caves
6895,Caves
6899,Mountain
6903,Mountain
6904,Mountain
6905,Mountain
6911,Mountain
6914,CoastalIsland
6915,CoastalIsland
6919,Coast
6920,CoastalIsland
6921,CoastalIsland
6922,CoastalIsland
6923,CoastalIsland
6924,CoastalIsland
6927,CoastalIsland
6928,CoastalIsland
6929,CoastalIsland
6931,CoastalIsland
6933,Mountain
6936,Mountain
6940,Mountain
6941,VEE_NoTrees;VEE_PlantLife_Overgrown
6942,Mountain
6943,Mountain
6951,Mountain
6952,CoastalIsland;Mountain
6954,Mountain
6955,Cavern
6960,CoastalIsland
6969,Mountain
6971,Coast;Mountain;Oasis
6974,Oasis
6975,Oasis
6976,Mountain
6977,AbandonedColonyTribal;Mountain
6979,Oasis
6984,VEE_SaltPlains
6985,VEE_SaltPlains
6986,VEE_SaltPlains
6987,Oasis;VEE_SaltPlains
6988,VEE_SaltPlains
6989,VEE_SaltPlains
6991,Oasis
6999,Oasis
7000,Oasis
7001,Oasis
7002,Oasis
7003,Oasis
7004,VEE_DryRiver
7005,Mountain
7006,Oasis
7010,Mountain
7012,Mountain
7014,Mountain
7015,Mountain
7017,VEE_DeepOreDevoid;VEE_MineralDevoid;VEE_QuicksandDunes
7028,Mountain
7029,Valley
7030,MineralRich;Mountain
7032,MineralRich
7033,MineralRich;Mountain;VEE_DeepOreRich
7036,Mountain
7037,AbandonedColonyTribal;Mountain
7038,Mountain
7041,Mountain;River;VEE_StagnantRivulet
7042,Oasis
7043,River;VEE_StagnantRivulet
7044,Mountain
7045,Mountain
7052,River
7053,VEE_StagnantRivulet
7054,River;VEE_StagnantRivulet
7055,River;VEE_StagnantRivulet
7057,River;VEE_StagnantRivulet
7058,AB_LocustPlagues;InsectMegahive;Oasis;Pond;VEE_IncreasedDiseases
7059,AB_FeraliskNest;InsectMegahive;Oasis;Pond;VEE_RottenStench;VEE_StagnantRivulet
7060,AB_FeraliskNest;InsectMegahive;Marshy;Oasis;VEE_RotstinkVents
7061,AB_BumbledroneNests;AB_LocustPlagues;Oasis;ToxicLake;VEE_StagnantRivulet
7062,AB_FeraliskNest;Oasis;Pond;VEE_IncreasedInfestations;VEE_RottenStench
7063,AB_FeraliskNest;AB_LocustPlagues;Pond;ToxicLake
7064,Mountain
7065,Mountain
7066,AB_FeraliskNest;InsectMegahive;Pond;VEE_RottenStench;VEE_StagnantRivulet
7069,Bay;Mountain
7076,MineralRich;Mountain;VEE_DeepOreRich
7077,Mountain;River
7078,Mountain
7079,Mountain;River
7080,Mountain;River
7081,Mountain;River
7084,Mountain
7085,Mountain
7086,Cliffs
7100,MineralRich;Mountain;VEE_GravelBeach
7101,MineralRich;Mountain;River;VEE_DeepOreRich
7104,Cliffs
7105,MineralRich;Mountain;River
7106,Mountain;River
7107,MineralRich;Mountain;River
7108,MineralRich;Mountain;River;VEE_DeepOreRich
7109,Mountain
7111,Mountain;River
7112,Caves
7117,Caves
7124,Caves
7128,Caves
7129,Caves
7136,Caves
7137,Caves
7139,Caves
7140,Caves
7141,Caves
7149,Caves
7160,Caves;Chasm
7162,Caves
7165,Caves
7166,Caves;Cliffs
7170,Caves
7174,VEE_DeepOreDevoid;VEE_JaggedRocks;VEE_MineralDevoid
7176,Mountain
7177,Mountain
7180,Mountain
7183,CoastalIsland
7187,Caves
7190,Caves
7198,Caves
7208,Caves
7209,Caves
7210,Caves
7212,Caves
7213,Caves
7214,Caves
7216,Caves
7217,Caves
7219,Caves
7221,CoastalIsland
7226,Caves;Mountain
7227,Caves;Mountain
7228,Caves;Mountain
7229,Caves
7230,Caves
7231,Caves
7244,VEE_SaltPlains
7246,VEE_SaltPlains
7247,VEE_SaltPlains
7248,VEE_SaltPlains
7250,Caves
7251,Mountain
7258,Caves
7268,Caves
7269,Caves
7270,Caves
7271,Caves
7272,Caves
7273,Caves;Mountain
7274,Mountain
7275,Mountain
7276,Caves
7277,Caves;Mountain
7278,Caves;Mountain
7279,Caves
7283,Caves;Mountain
7294,VEE_DeepOreDevoid;VEE_MineralDevoid
7306,AncientChemfuelRefinery
7307,Cliffs
7308,Cliffs
7309,Mountain;SteamGeysers_Increased
7310,Mountain
7311,Cliffs
7322,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7323,Dunes
7324,Dunes
7325,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7326,Dunes
7331,Dunes
7333,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7334,Dunes
7338,VEE_DeepOreDevoid;VEE_MineralDevoid
7341,VEE_DeepOreDevoid;VEE_MineralDevoid
7342,Oasis
7352,Caves
7376,CoastalIsland
7380,CoastalIsland
7387,VEE_Cenotes
7393,Caves
7400,AB_GeothermalHotspots;AB_MagmaVents;AB_MagmaticQuagmire;LavaFlow
7401,Cliffs
7402,Cliffs
7403,Cliffs
7404,Mountain
7405,AB_GeothermalHotspots;AB_MagmaVents;AB_MagmaticQuagmire;LavaFlow
7423,VEE_DeepOreDevoid;VEE_MineralDevoid
7427,VEE_DeepOreDevoid;VEE_MineralDevoid
7433,Mountain
7434,Mountain
7437,VEE_SaltPlains
7438,DryGround
7439,DryGround
7445,Caves
7446,Mountain
7447,Caves
7454,Dunes
7455,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7457,Dunes
7458,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7459,Dunes
7485,VEE_FleshPits
7490,VEE_DeepOreDevoid;VEE_MineralDevoid
7493,VEE_DeepOreDevoid;VEE_MineralDevoid
7497,Coast;VEE_DeepOreDevoid;VEE_MineralDevoid
7500,CoastalIsland;VEE_DeepOreDevoid;VEE_MineralDevoid
7509,VEE_DeepOreDevoid;VEE_MineralDevoid
7512,VEE_DeepOreDevoid;VEE_MineralDevoid
7515,Mountain
7518,Mountain
7526,Caves
7527,Caves
7528,Caves
7529,Caves
7530,Caves
7531,Caves
7545,VEE_DeepOreDevoid;VEE_MineralDevoid
7548,VEE_DeepOreDevoid;VEE_MineralDevoid
7554,VEE_RockRidge
7563,VEE_DeepOreDevoid;VEE_MineralDevoid
7566,VEE_DeepOreDevoid;VEE_MineralDevoid
7569,VEE_DeepOreDevoid;VEE_MineralDevoid
7572,VEE_DeepOreDevoid;VEE_MineralDevoid
7577,TerraformingScar;VEE_DeepOreDevoid;VEE_MineralDevoid
7587,VEE_DeepOreDevoid;VEE_MineralDevoid
7590,VEE_DeepOreDevoid;VEE_MineralDevoid
7592,Caves
7593,Caves
7597,Caves
7598,Caves
7600,Caves
7602,Caves;Cliffs
7603,Caves
7604,Caves
7605,Caves
7606,Caves
7607,Caves
7608,Caves
7609,Caves
7610,Caves
7611,Caves
7613,Caves
7614,Caves
7615,Caves
7630,AncientRuins
7634,Mountain
7635,Mountain
7639,Mountain
7640,AncientRuins
7645,Caves
7649,Caves
7653,River;VEE_SaltPlains;VEE_StagnantRivulet
7668,Dunes
7674,VEE_DeepOreDevoid;VEE_MineralDevoid
7685,VEE_DeepOreDevoid;VEE_MineralDevoid
7689,Dunes
7702,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7703,Dunes
7704,Dunes
7705,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7707,Dunes
7708,Dunes
7709,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7710,Dunes
7720,VEE_DeepOreDevoid;VEE_MineralDevoid
7731,Dunes
7734,Dunes
7735,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7739,Mountain
7740,Mountain
7751,VEE_MeteorCrater
7752,VEE_DeepOreDevoid;VEE_MineralDevoid
7755,VEE_DeepOreDevoid;VEE_MineralDevoid
7758,VEE_DeepOreDevoid;VEE_MineralDevoid
7772,Bay;Mountain
7773,Coast;Mountain
7777,Coast;Mountain
7778,Coast;Mountain
7779,Coast;Mountain
7780,Oasis
7781,Mountain;Oasis
7782,Oasis
7783,Mountain
7785,Mountain
7786,Mountain
7788,Mountain
7789,Mountain
7790,Cliffs
7791,Bay;Cliffs
7792,Cliffs
7793,Mountain
7794,Mountain;River
7795,Mountain
7804,Caves
7806,Caves
7809,Mountain
7812,Caves
7814,Caves
7816,Caves
7817,Caves
7819,Caves
7821,VEE_SaltPlains
7825,VEE_SaltPlains
7833,VEE_DeepOreDevoid;VEE_MineralDevoid
7836,VEE_DeepOreDevoid;VEE_MineralDevoid
7841,VEE_DeepOreDevoid;VEE_MineralDevoid
7851,VEE_DeepOreDevoid;VEE_MineralDevoid
7854,VEE_DeepOreDevoid;VEE_MineralDevoid
7857,VEE_DeepOreDevoid;VEE_MineralDevoid
7860,VEE_DeepOreDevoid;VEE_MineralDevoid
7865,VEE_DeepOreDevoid;VEE_MineralDevoid
7871,Caves
7891,VEE_JaggedRocks
7897,VEE_DustBowl;VEE_DustStorms;VEE_Fertility_Reduced;VEE_PlantLife_Decimated
7900,VEE_DeepOreDevoid;VEE_MineralDevoid
7903,VEE_DeepOreDevoid;VEE_MineralDevoid
7904,Dunes
7905,Dunes
7906,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7907,Dunes
7908,Dunes
7909,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
7924,Mountain
7925,Mountain
7926,Mountain
7927,DryGround
7928,VEE_DeepOreDevoid;VEE_MineralDevoid
7931,VEE_DeepOreDevoid;VEE_MineralDevoid
7936,VEE_DeepOreDevoid;VEE_MineralDevoid
7941,VEE_DeepOreDevoid;VEE_MineralDevoid
7942,DryGround
7943,VEE_SaltPlains
7944,VEE_DeepOreDevoid;VEE_MineralDevoid
7945,DryGround
7952,Caves
7953,Caves
7954,Caves
7955,Caves
7956,Caves
7957,Caves
7982,Caves
7987,Caves
8005,AncientRuins
8006,Caves;MineralRich;Mountain;VEE_DeepOreRich
8007,Caves;MineralRich
8010,Caves;MineralRich
8013,Oasis
8014,Oasis
8017,VEE_NoTrees;VEE_PlantLife_Overgrown
8020,Dunes
8021,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8022,Dunes
8023,Dunes
8028,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8029,Dunes
8031,Dunes
8032,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8036,MineralRich;Mountain
8037,Mountain
8038,Mountain
8040,Mountain
8041,Mountain
8042,Dunes
8043,Dunes
8051,Mountain
8053,Mountain
8060,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8061,Dunes
8062,Dunes
8063,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8064,Dunes
8065,Dunes
8066,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8067,Dunes
8068,Dunes
8069,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8070,Dunes
8071,Dunes
8072,Mountain
8073,Mountain
8074,Mountain
8078,Mountain
8081,Coast
8083,Mountain
8084,Bay;Mountain
8085,Mountain
8086,Mountain
8087,Mountain
8088,Mountain
8089,Mountain
8093,Mountain
8096,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8100,Dunes
8101,Dunes
8102,Mountain
8104,Mountain
8106,VEE_SerpentineCanyons
8107,Mountain
8108,VEE_DeepOreDevoid;VEE_MineralDevoid
8114,VEE_DeepOreDevoid;VEE_MineralDevoid
8126,Mountain
8130,Mountain
8132,Oasis
8133,Mountain;Oasis
8134,Mountain;Oasis
8135,Mountain;Oasis
8136,Mountain;Oasis
8137,Oasis
8139,Mountain
8140,Oasis
8141,Mountain
8142,Mountain
8143,MineralRich;Mountain;VEE_DeepOreRich
8144,Mountain
8145,Mountain
8146,Mountain;Oasis
8147,Valley
8148,Mountain
8149,Mountain;Oasis
8150,River
8151,River
8163,Caves
8165,Caves
8166,Caves
8167,Caves
8181,Peninsula
8188,Mountain
8189,Mountain
8190,Mountain
8191,Mountain
8193,Caves
8194,Caves
8195,Caves
8196,Caves
8199,Caves
8246,Caves
8247,Caves
8248,Caves
8250,Caves
8251,Caves
8268,VEE_DeepOreDevoid;VEE_MineralDevoid
8272,Oasis
8285,VEE_DeepOreDevoid;VEE_MineralDevoid
8290,VEE_DeepOreDevoid;VEE_MineralDevoid
8300,Dunes
8301,VEE_DeepOreDevoid;VEE_MineralDevoid
8302,Dunes
8303,Dunes
8304,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8305,Dunes
8306,Coast
8310,Coast
8325,Mountain
8330,AB_LocustPlagues;Marshy;River;ToxicLake;VEE_IncreasedInfestations;VEE_StagnantRivulet
8331,AB_FeraliskNest;Marshy;River;ToxicLake;VEE_IncreasedInfestations;VEE_StagnantRivulet
8332,Marshy;ToxicLake;VEE_IncreasedInfestations;VEE_StagnantRivulet
8333,AB_BumbledroneNests;Pond;VEE_IncreasedDiseases;VEE_IncreasedInfestations
8334,AB_LocustPlagues;InsectMegahive;Marshy;River;VEE_IncreasedDiseases;VEE_StagnantRivulet
8335,AB_LocustPlagues;Marshy;VEE_IncreasedDiseases;VEE_IncreasedInfestations
8342,VEE_SaltPlains
8343,VEE_SaltPlains
8344,VEE_SaltPlains
8345,VEE_SaltPlains
8346,VEE_SaltPlains
8347,VEE_SaltPlains
8367,CoastalIsland
8368,CoastalIsland
8372,Caves;MineralRich
8373,Caves;MineralRich;Mountain;VEE_DeepOreRich
8374,Caves;Cliffs;MineralRich;VEE_DeepOreRich
8375,Caves;MineralRich;Mountain;VEE_DeepOreRich
8376,Caves;MineralRich
8377,Caves;MineralRich;Mountain;VEE_DeepOreRich
8378,Caves
8379,Caves
8383,Caves
8388,Caves;MineralRich
8389,Caves;MineralRich
8396,Caves
8398,Caves
8399,Caves
8406,Caves
8407,Caves
8408,Caves
8409,Caves
8410,Caves
8422,Caves
8423,Caves
8424,Caves
8425,Caves
8426,Caves
8431,Caves
8436,Caves
8449,AncientWarehouse
8474,Caves;Cliffs
8475,Caves
8478,Caves
8479,Caves
8480,Dunes
8486,MineralRich
8488,MineralRich
8497,Cliffs
8498,Oasis
8500,River;VEE_StagnantRivulet
8501,River;VEE_StagnantRivulet
8503,Oasis;VEE_StagnantRivulet
8515,Cliffs
8518,VEE_SaltPlains
8524,VEE_DeepOreDevoid;VEE_MineralDevoid
8528,Dunes
8529,Dunes
8530,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8531,Dunes
8532,Dunes
8533,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8548,Dunes
8553,VEE_DeepOreDevoid;VEE_MineralDevoid
8556,VEE_DeepOreDevoid;VEE_MineralDevoid
8564,Mountain
8565,Mountain
8570,Caves
8581,VEE_DeepOreDevoid;VEE_MineralDevoid
8584,VEE_DeepOreDevoid;VEE_MineralDevoid
8587,VEE_DeepOreDevoid;VEE_MineralDevoid
8590,Caves
8591,VEE_DeepOreDevoid;VEE_MineralDevoid
8601,VEE_DeepOreDevoid;VEE_MineralDevoid
8604,VEE_DeepOreDevoid;VEE_MineralDevoid
8608,VEE_DeepOreDevoid;VEE_MineralDevoid
8614,VEE_DeepOreDevoid;VEE_MineralDevoid
8626,VEE_DeepOreDevoid;VEE_MineralDevoid
8629,VEE_DeepOreDevoid;VEE_MineralDevoid
8632,VEE_DeepOreDevoid;VEE_MineralDevoid
8635,VEE_DeepOreDevoid;VEE_MineralDevoid
8639,VEE_DeepOreDevoid;VEE_MineralDevoid
8643,VEE_DeepOreDevoid;VEE_MineralDevoid
8654,VEE_DeepOreDevoid;VEE_MineralDevoid
8657,VEE_DeepOreDevoid;VEE_MineralDevoid
8658,Dunes
8659,Dunes
8663,VEE_DeepOreDevoid;VEE_MineralDevoid
8678,Dunes
8679,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8680,Dunes
8681,Dunes
8682,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8683,Dunes
8695,Dunes
8696,DryGround
8699,DryGround
8706,DryGround
8708,VEE_DeepOreDevoid;VEE_MineralDevoid
8711,VEE_DeepOreDevoid;VEE_MineralDevoid
8714,CoastalIsland
8715,CoastalIsland
8716,CoastalIsland
8717,CoastalIsland
8718,CoastalIsland
8719,CoastalIsland
8720,DryGround
8727,VEE_DeepOreDevoid;VEE_MineralDevoid
8731,VEE_SaltPlains
8780,Caves
8783,Caves
8786,Caves
8788,Caves
8789,Caves
8790,Caves
8794,AncientWarehouse
8796,VEE_MeteorCrater
8802,VEE_Cenotes
8804,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8806,Dunes
8807,Dunes
8808,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8809,Dunes
8810,Dunes
8811,VEE_DeepOreDevoid;VEE_MineralDevoid
8812,Dunes
8813,Dunes
8814,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8815,Dunes
8816,River
8817,Cavern
8818,Mountain;River
8819,Mountain
8824,VEE_DeepOreDevoid;VEE_MineralDevoid
8835,Mountain
8836,Mountain
8837,MineralRich;Mountain;VEE_DeepOreRich
8838,MineralRich;Mountain;VEE_DeepOreRich
8840,Dunes
8841,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8842,Dunes
8843,Dunes
8844,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8845,Dunes
8848,Dunes
8849,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8850,Dunes
8868,Dunes
8869,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
8870,MineralRich;Mountain;VEE_DeepOreRich
8871,Mountain
8872,Mountain
8874,MineralRich
8875,MineralRich;Mountain
8883,Caves;CoastalIsland
8884,CoastalIsland
8887,Caves
8896,Archipelago
8898,Coast
8904,Peninsula
8914,VEE_DeepOreDevoid;VEE_MineralDevoid
8917,VEE_DeepOreDevoid;VEE_MineralDevoid
8920,VEE_DeepOreDevoid;VEE_MineralDevoid
8923,VEE_DeepOreDevoid;VEE_MineralDevoid
8932,VEE_DeepOreDevoid;VEE_MineralDevoid
8935,VEE_DeepOreDevoid;VEE_MineralDevoid
8938,VEE_DeepOreDevoid;VEE_MineralDevoid
8941,VEE_DeepOreDevoid;VEE_MineralDevoid
8973,VEE_DustBowl;VEE_DustStorms;VEE_Fertility_Reduced;VEE_PlantLife_Decimated
8990,VEE_DeepOreDevoid;VEE_MineralDevoid
9002,AB_MagmaVents;Cliffs
9003,Mountain
9004,DryGround
9005,DryGround
9007,DryGround;VEE_SaltPlains
9010,DryGround
9019,VEE_DeepOreDevoid;VEE_MineralDevoid
9020,Chasm
9022,Cliffs
9023,Cliffs;HotSprings
9024,VEE_SaltPlains
9025,Cliffs
9026,VEE_SaltPlains
9027,DryGround
9028,VEE_SaltPlains
9029,VEE_SaltPlains
9030,DryGround
9031,Plateau;VEE_SaltPlains
9040,Caves
9041,Caves
9042,Caves
9057,Caves
9058,Caves
9059,Caves
9071,Mountain
9072,Mountain
9074,Mountain
9075,Mountain
9076,Mountain
9077,Mountain
9078,Mountain
9079,Mountain
9080,Caves
9082,Caves
9084,Caves
9085,Caves
9087,AncientRuins
9090,Caves
9092,Dunes
9093,Dunes
9094,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9095,Dunes
9096,Dunes
9097,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9098,Dunes
9099,Dunes
9100,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9101,Dunes
9102,Dunes
9103,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9104,Dunes
9105,Dunes
9106,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9108,Dunes
9109,Dunes
9111,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9112,Dunes
9116,Dunes
9117,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9118,Dunes
9119,Dunes
9120,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9121,Dunes
9122,Dunes
9128,River;VEE_StagnantRivulet
