page,row,col,csvRow,defName,label,modName,packageId,loadOrder,duplicateDefName,pawnKindDefName,pawnKindMod,pawnKindCount,lifeStageIndex,lifeStageCount,texPath,texSuffix,textureFile,imageW,imageH,renderError
4,1,7,688,Dinopithecus,dinopithecus,Megafauna,spino.megafauna,208,,Dinopithecus,Megafauna,1,2,3,Things/Pawn/Animal/Dinopithecus/megafauna_dinopithecusMale,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Dinopithecus\megafauna_dinopithecusMale_south.png,126,166,
4,1,8,689,Dinornis,dinornis,Megafauna,spino.megafauna,208,,Dinornis,Megafauna,1,2,3,Things/Pawn/Animal/Dinornis/megafauna_dinornisMale,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Dinornis\megafauna_dinornisMale_south.png,112,175,
4,1,9,690,Diprotodon,diprotodon,Megafauna,spino.megafauna,208,,Diprotodon,Megafauna,1,2,3,Things/Pawn/Animal/Diprotodon/megafauna_diprotodon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Diprotodon\megafauna_diprotodon_south.png,128,120,
4,1,10,691,Doedicurus,doedicurus,Megafauna,spino.megafauna,208,,Doedicurus,Megafauna,1,2,3,Things/Pawn/Animal/Doedicurus/megafauna_doedicurus,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Doedicurus\megafauna_doedicurus_south.png,124,111,
4,1,11,692,Elasmotherium,elasmotherium,Megafauna,spino.megafauna,208,,Elasmotherium,Megafauna,1,2,3,Things/Pawn/Animal/Elasmotherium/megafauna_elasmotherium,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Elasmotherium\megafauna_elasmotherium_south.png,141,208,
4,1,12,693,Enhydriodon,enhydriodon,Megafauna,spino.megafauna,208,,Enhydriodon,Megafauna,1,2,3,Things/Pawn/Animal/Enhydriodon/megafauna_enhydriodon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Enhydriodon\megafauna_enhydriodon_south.png,92,150,
4,1,13,694,Gigantophis,gigantophis,Megafauna,spino.megafauna,208,,Gigantophis,Megafauna,1,2,3,Things/Pawn/Animal/Gigantophis/megafauna_gigantophisMale,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Gigantophis\megafauna_gigantophisMale_south.png,100,192,
4,2,0,695,Gigantopithecus,gigantopithecus,Megafauna,spino.megafauna,208,,Gigantopithecus,Megafauna,1,2,3,Things/Pawn/Animal/Gigantopithecus/megafauna_gigantopithecusMale,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Gigantopithecus\megafauna_gigantopithecusMale_south.png,144,144,
4,2,1,696,Gomphotaria,gomphotaria,Megafauna,spino.megafauna,208,,Gomphotaria,Megafauna,1,2,3,Things/Pawn/Animal/Gomphotaria/megafauna_gomphotaria,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Gomphotaria\megafauna_gomphotaria_south.png,146,92,
4,2,2,697,Josephoartigasia,josephoartigasia,Megafauna,spino.megafauna,208,,Josephoartigasia,Megafauna,1,2,3,Things/Pawn/Animal/Josephoartigasia/megafauna_josephoartigasia,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Josephoartigasia\megafauna_josephoartigasia_south.png,110,144,
4,2,3,698,Macrauchenia,macrauchenia,Megafauna,spino.megafauna,208,,Macrauchenia,Megafauna,1,2,3,Things/Pawn/Animal/Macrauchenia/megafauna_macrauchenia,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Macrauchenia\megafauna_macrauchenia_south.png,96,189,
4,2,4,699,Megalania,megalania,Megafauna,spino.megafauna,208,,Megalania,Megafauna,1,2,3,Things/Pawn/Animal/Megalania/megafauna_megalania,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Megalania\megafauna_megalania_south.png,106,155,
4,2,5,700,Megaloceros,megaloceros,Megafauna,spino.megafauna,208,,Megaloceros,Megafauna,1,2,3,Things/Pawn/Animal/Megaloceros/megafauna_megalocerosMale,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Megaloceros\megafauna_megalocerosMale_south.png,254,167,
4,2,6,701,Megalochelys,megalochelys,Megafauna,spino.megafauna,208,,Megalochelys,Megafauna,1,2,3,Things/Pawn/Animal/Megalochelys/megafauna_megalochelys,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Megalochelys\megafauna_megalochelys_south.png,182,105,
4,2,7,702,Meganeura,meganeura,Megafauna,spino.megafauna,208,,Meganeura,Megafauna,1,2,3,Things/Pawn/Animal/Meganeura/megafauna_meganeura,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Meganeura\megafauna_meganeura_south.png,250,142,
4,2,8,703,Palaeeudyptes,palaeeudyptes,Megafauna,spino.megafauna,208,,Palaeeudyptes,Megafauna,1,2,3,Things/Pawn/Animal/Palaeeudyptes/megafauna_palaeeudyptes,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Palaeeudyptes\megafauna_palaeeudyptes_south.png,78,159,
4,2,9,704,Paraceratherium,paraceratherium,Megafauna,spino.megafauna,208,,Paraceratherium,Megafauna,1,2,3,Things/Pawn/Animal/Paraceratherium/megafauna_paraceratherium,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Paraceratherium\megafauna_paraceratherium_south.png,78,174,
4,2,10,705,Platybelodon,platybelodon,Megafauna,spino.megafauna,208,,Platybelodon,Megafauna,1,2,3,Things/Pawn/Animal/Platybelodon/megafauna_platybelodon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Platybelodon\megafauna_platybelodon_south.png,114,155,
4,2,11,706,Procoptodon,procoptodon,Megafauna,spino.megafauna,208,,Procoptodon,Megafauna,1,2,3,Things/Pawn/Animal/Procoptodon/megafauna_procoptodon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Procoptodon\megafauna_procoptodon_south.png,76,176,
4,2,12,707,Pulmonoscorpius,pulmonoscorpius,Megafauna,spino.megafauna,208,,Pulmonoscorpius,Megafauna,1,2,3,Things/Pawn/Animal/Pulmonoscorpius/megafauna_pulmonoscorpius,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Pulmonoscorpius\megafauna_pulmonoscorpius_south.png,176,194,
4,2,13,708,Purussaurus,purussaurus,Megafauna,spino.megafauna,208,,Purussaurus,Megafauna,1,2,3,Things/Pawn/Animal/Purussaurus/megafauna_purussaurus,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Purussaurus\megafauna_purussaurus_south.png,133,179,
4,3,0,709,Quinkana,quinkana,Megafauna,spino.megafauna,208,,Quinkana,Megafauna,1,2,3,Things/Pawn/Animal/Quinkana/megafauna_quinkana,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Quinkana\megafauna_quinkana_south.png,118,153,
4,3,1,710,ShortfacedBear,Short-faced bear,Megafauna,spino.megafauna,208,,ShortfacedBear,Megafauna,1,2,3,Things/Pawn/Animal/ShortfacedBear/megafauna_shortfacedbear,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\ShortfacedBear\megafauna_shortfacedbear_south.png,137,142,
4,3,2,711,Sivatherium,sivatherium,Megafauna,spino.megafauna,208,,Sivatherium,Megafauna,1,2,3,Things/Pawn/Animal/Sivatherium/megafauna_sivatherium,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Sivatherium\megafauna_sivatherium_south.png,89,181,
4,3,3,712,Smilodon,smilodon,Megafauna,spino.megafauna,208,,Smilodon,Megafauna,1,2,3,Things/Pawn/Animal/Smilodon/megafauna_smilodon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Smilodon\megafauna_smilodon_south.png,81,160,
4,3,4,713,Titanis,titanis,Megafauna,spino.megafauna,208,,Titanis,Megafauna,1,2,3,Things/Pawn/Animal/Titanis/megafauna_titanis,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Titanis\megafauna_titanis_south.png,95,174,
4,3,5,714,Titanoboa,titanoboa,Megafauna,spino.megafauna,208,,Titanoboa,Megafauna,1,2,3,Things/Pawn/Animal/Titanoboa/megafauna_titanoboaMale,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Titanoboa\megafauna_titanoboaMale_south.png,138,185,
4,3,6,715,Uintatherium,uintatherium,Megafauna,spino.megafauna,208,,Uintatherium,Megafauna,1,2,3,Things/Pawn/Animal/Uintatherium/megafauna_uintatherium,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Uintatherium\megafauna_uintatherium_south.png,112,133,
4,3,7,716,WoollyMammoth,woolly mammoth,Megafauna,spino.megafauna,208,,WoollyMammoth,Megafauna,1,2,3,Things/Pawn/Animal/WoollyMammoth/megafauna_woollymammoth,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\WoollyMammoth\megafauna_woollymammoth_south.png,133,170,
4,3,8,717,Zygolophodon,zygolophodon,Megafauna,spino.megafauna,208,,Zygolophodon,Megafauna,1,2,3,Things/Pawn/Animal/Zygolophodon/megafauna_zygolophodon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\1055485938\Textures\Things\Pawn\Animal\Zygolophodon\megafauna_zygolophodon_south.png,86,176,
4,3,9,718,MO_AbominationRace,Abomination,Mo'Events (Continued),mlie.moevents,219,,MO_AbominationPawnKind,Mo'Events (Continued),1,0,1,Pawn/Abomination,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2035143365\Textures\Pawn\Abomination_south.png,86,127,
4,3,10,719,MA_Aminox,aminox,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Aminox,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Aminox/Aminox,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Aminox\Aminox_south.png,298,446,
4,3,11,720,MA_Capryak,Capryak,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Capryak,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Capryak/Capryak,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Capryak\Capryak_south.png,229,356,
4,3,12,721,MA_Deermoss,deermoss,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Deermoss,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Deermoss/Deermoss,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Deermoss\Deermoss_south.png,395,379,
4,3,13,722,MA_Direhorse,direhorse,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Direhorse,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Direhorse/Direhorse,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Direhorse\Direhorse_south.png,159,274,
4,4,0,723,MA_Dunbear,dunbear,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Dunbear,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Dunbear/Dunbear,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Dunbear\Dunbear_south.png,317,426,
4,4,1,724,MA_Duskhorn,duskhorn,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Duskhorn,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Duskhorn/Duskhorn,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Duskhorn\Duskhorn_south.png,303,394,
4,4,2,725,MA_Furpotamus,furpotamus,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Furpotamus,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Furpotamus/Furpotamus,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Furpotamus\Furpotamus_south.png,324,417,
4,4,3,726,MA_Gnaut,gnaut,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Gnaut,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Gnaut/Gnaut,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Gnaut\Gnaut_south.png,201,376,
4,4,4,727,MA_Harpeagle,harpeagle,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Harpeagle,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Harpeagle/Harpeagle,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Harpeagle\Harpeagle_south.png,230,269,
4,4,5,728,MA_Hellboar,Hellboar,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Hellboar,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Hellboar/Hellboar,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Hellboar\Hellboar_south.png,234,375,
4,4,6,729,MA_Manehound,manehound,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Manehound,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Manehound/Manehound,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Manehound\Manehound_south.png,203,356,
4,4,7,730,MA_Narkospider,narkospider,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Narkospider,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Narkospider/Narkospider,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Narkospider\Narkospider_south.png,231,364,
4,4,8,731,MA_Plastemmoth,Plastemmoth,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Plastemmoth,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Plastemmoth/Plastemmoth,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Plastemmoth\Plastemmoth_south.png,320,474,
4,4,9,732,MA_PlastemmothAlpha,Plastemmoth alpha,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_PlastemmothAlpha,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/PlastemmothAlpha/PlastemmothAlpha,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\PlastemmothAlpha\PlastemmothAlpha_south.png,381,566,
4,4,10,733,MA_Raptorkhan,raptorkhan,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Raptorkhan,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Raptorkhan/Raptorkhan,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Raptorkhan\Raptorkhan_south.png,198,290,
4,4,11,734,MA_Scarodon,scarodon,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Scarodon,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Scarodon/Scarodon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Scarodon\Scarodon_south.png,248,430,
4,4,12,735,MA_Simbakub,Simbakub,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Simbakub,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Simbakub/Simbakub,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Simbakub\Simbakub_south.png,183,336,
4,4,13,736,MA_SimbakubAlpha,Simbakub Alpha,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_SimbakubAlpha,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/SimbakubAlpha/SimbakubAlpha,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\SimbakubAlpha\SimbakubAlpha_south.png,191,350,
4,5,0,737,MA_Sivatherium,sivatherium,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Sivatherium,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Sivatherium/Sivatherium,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Sivatherium\Sivatherium_south.png,281,366,
4,5,1,738,MA_Sporemole,Sporemole,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Sporemole,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Sporemole/Sporemole,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Sporemole\Sporemole_south.png,213,406,
4,5,2,739,MA_Worhin,worhin,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,232,,MA_Worhin,Mythic Ages: Megafauna Bestiary,1,2,3,Animal/Worhin/Worhin,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3537788184\Textures\Animal\Worhin\Worhin_south.png,309,394,
4,5,3,740,Bigfoot,bigfoot,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Bigfoot,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Bigfoot/Bigfoot,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Bigfoot\Bigfoot_south.png,88,121,
4,5,4,741,Giant,giant,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Giant,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Giant/Giant,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Giant\Giant_south.png,77,117,
4,5,5,742,Gnome,gnome,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Gnome,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Gnome/Gnome,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Gnome\Gnome_south.png,61,108,
4,5,6,743,Goblin,goblin,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Goblin,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Goblin/Goblin,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Goblin\Goblin_south.png,68,102,
4,5,7,744,GoblinWarrior,goblin warrior,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,GoblinWarrior,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Goblin/GoblinChief,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Goblin\GoblinChief_south.png,73,104,
4,5,8,745,Imp,imp,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Imp,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Imp/Imp,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Imp\Imp_south.png,95,92,
4,5,9,746,Leprechaun,leprechaun,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Leprechaun,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Leprechaun/Leprechaun,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Leprechaun\Leprechaun_south.png,68,101,
4,5,10,747,Skeleton,skeleton,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Skeleton,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Generic/Dessicated_Generic,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Generic\Dessicated_Generic_south.png,46,91,
4,5,11,748,Slime,slime,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Slime,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Slime/Slime,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Slime\Slime_south.png,97,64,
4,5,12,749,Troll,troll,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Troll,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Troll/Troll,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Troll\Troll_south.png,77,101,
4,5,13,750,Unicorn,unicorn,Mythological Creatures!,wiggler310.mythologicalcreatures,233,,Unicorn,Mythological Creatures!,1,2,3,Things/Pawn/Animal/Unicorn/Unicorn,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3520377015\Textures\Things\Pawn\Animal\Unicorn\Unicorn_south.png,256,256,
4,6,0,755,Alligator,alligator,Odyssey,ludeon.rimworld.odyssey,9,,Alligator,Odyssey,1,2,3,Things/Pawn/Animal/Alligator/Alligator,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Alligator\Alligator_south.png,76,240,
4,6,1,757,Badger,badger,Odyssey,ludeon.rimworld.odyssey,9,,Badger,Odyssey,1,2,3,Things/Pawn/Animal/Badger/Badger,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Badger\Badger_south.png,100,170,
4,6,2,768,Gorilla,gorilla,Odyssey,ludeon.rimworld.odyssey,9,,Gorilla,Odyssey,1,2,3,Things/Pawn/Animal/Gorilla/Gorilla,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Gorilla\Gorilla_south.png,178,197,
4,6,3,771,Hippo,hippo,Odyssey,ludeon.rimworld.odyssey,9,,Hippo,Odyssey,1,2,3,Things/Pawn/Animal/Hippo/Hippo,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Hippo\Hippo_south.png,158,167,
4,6,4,782,Moose,moose,Odyssey,ludeon.rimworld.odyssey,9,,Moose,Odyssey,1,2,3,Things/Pawn/Animal/Moose/MooseMale,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Moose\MooseMale_south.png,512,512,
4,6,5,783,Muskox,muskox,Odyssey,ludeon.rimworld.odyssey,9,,Muskox,Odyssey,1,2,3,Things/Pawn/Animal/Muskox/Muskox,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Muskox\Muskox_south.png,288,370,
4,6,6,784,Otter,otter,Odyssey,ludeon.rimworld.odyssey,9,,Otter,Odyssey,1,2,3,Things/Pawn/Animal/Otter/Otter,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Otter\Otter_south.png,88,229,
4,6,7,787,Porcupine,porcupine,Odyssey,ludeon.rimworld.odyssey,9,,Porcupine,Odyssey,1,2,3,Things/Pawn/Animal/Porcupine/Porcupine,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Porcupine\Porcupine_south.png,106,196,
4,6,8,792,Seal,seal,Odyssey,ludeon.rimworld.odyssey,9,,Seal,Odyssey,1,2,3,Things/Pawn/Animal/Seal/Seal,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Seal\Seal_south.png,114,212,
4,6,9,796,Tiger,tiger,Odyssey,ludeon.rimworld.odyssey,9,,Tiger,Odyssey,1,2,3,Things/Pawn/Animal/Tiger/Tiger,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Tiger\Tiger_south.png,88,164,
4,6,10,798,Walrus,walrus,Odyssey,ludeon.rimworld.odyssey,9,,Walrus,Odyssey,1,2,3,Things/Pawn/Animal/Walrus/Walrus,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2871933948\Textures\Things\Pawn\Animal\Walrus\Walrus_south.png,284,433,
4,6,11,810,IronScruff_Flatworm,flatworm hound,Primordial Geysers,ironscruff.primordialgeysers,256,,IronScruff_Flatworm,Primordial Geysers,1,2,3,Things/Animals/IronScruff_Flatworm/IronScruff_Flatworm,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2896731795\Textures\Things\Animals\IronScruff_Flatworm\IronScruff_Flatworm_south.png,60,108,
4,6,12,811,IronScruff_Hydrazoa,hydrazoa,Primordial Geysers,ironscruff.primordialgeysers,256,,IronScruff_Hydrazoa,Primordial Geysers,1,2,3,Things/Animals/IronScruff_Hydrazoa/IronScruff_Hydrazoa,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2896731795\Textures\Things\Animals\IronScruff_Hydrazoa\IronScruff_Hydrazoa_south.png,85,126,
4,6,13,812,IronScruff_Jellybird,jellybird,Primordial Geysers,ironscruff.primordialgeysers,256,,IronScruff_Jellybird,Primordial Geysers,1,2,3,Things/Animals/IronScruff_Jellybird/IronScruff_Jellybird,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2896731795\Textures\Things\Animals\IronScruff_Jellybird\IronScruff_Jellybird_south.png,84,99,
4,7,0,813,IronScruff_Tardigrade,giant tardigrade,Primordial Geysers,ironscruff.primordialgeysers,256,,IronScruff_Tardigrade,Primordial Geysers,1,2,3,Things/Animals/IronScruff_Tardigrade/IronScruff_Tardigrade,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2896731795\Textures\Things\Animals\IronScruff_Tardigrade\IronScruff_Tardigrade_south.png,107,125,
4,7,1,814,DZY_RNGChicken,chaos chicken,R-Hen-G: Chaos Chickens,dizzyeevee.rheng,447,,DZY_RNGChicken,R-Hen-G: Chaos Chickens,1,2,3,Things/Pawn/Animal/RNGChicken/AllSeeingEye/AllSeeingEye,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3521663802\Textures\Things\Pawn\Animal\RNGChicken\AllSeeingEye\AllSeeingEye_south.png,64,42,
4,7,2,819,RG_Rimclaw,rimclaw,ReGrowth 2,regrowth.botr.core,448,,RG_Rimclaw,ReGrowth 2,1,2,3,Things/Pawn/Animal/ReGrowth/Rimclaw/Rimclaw,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2260097569\Textures\Things\Pawn\Animal\ReGrowth\Rimclaw\Rimclaw_south.png,136,164,
